map_order,relative_time_min,point_index,row,column,rmse_pN,mean_residual_pN,median_residual_pN,lag1_residual_Pearson_rho,Durbin_Watson,residual_sign_runs,runs_test_z,runs_test_p_naive_correlated_bins
2,0.0,38,4,6,8.259087603337338,9.601928861622975e-15,0.3412462848454112,0.2529039042906557,1.4740291416627684,15,-1.3286898079935907,0.18395032882619533
2,0.0,39,4,7,9.79249455958201,9.793967438855434e-15,1.6168837757065972,0.3840771114999771,1.155131354131658,15,-1.4699627248974896,0.14157184970421455
2,0.0,40,5,7,10.462352355511614,1.3442700406272166e-15,1.2831000497028882,0.26938274336713264,1.447084886760974,14,-1.8056949521888914,0.07096600157621807
2,0.0,41,5,6,11.762271472721975,-1.1042218190866421e-15,1.8932373361719286,0.6486831090502364,0.692661938685539,8,-3.833186846792646,0.00012649379958034248
2,0.0,42,5,5,9.715851221446064,-2.1124243495570547e-15,-1.2246653193199748,0.579305215526492,0.8130588004380581,10,-3.148623861354499,0.001640411890005108
2,0.0,43,5,4,9.786514018863134,4.6089258535790285e-15,0.20438803123759186,0.2160237400007422,1.5359637597128644,13,-2.16462316054173,0.030416555859351053
2,0.0,44,5,3,7.239608412016941,-1.6899394796456438e-14,0.5369838018218758,0.2179457510361606,1.5473695205883902,16,-1.16348494879118,0.2446328013015212
2,0.0,45,5,2,6.034418502675672,-1.497900902413184e-14,-1.0356345729938994,-0.01741355701238723,1.9636375312370664,19,-0.0551100749405676,0.9560507697024492
2,0.0,46,5,1,6.881912611902179,-1.3634738983504625e-14,-1.4944509241311579,0.39252129602958646,1.1716974421699213,14,-1.8056949521888914,0.07096600157621807
2,0.0,47,5,0,6.711938660752991,7.105427357601002e-15,0.3052941668987046,0.2651791268739575,1.3883487881157568,15,-1.4971976860413632,0.13434182730243777
