metric,point_index,row,column,valid_timepoints,linear_slope_per_min,linear_intercept,linear_r2,fitted_map5_minus_map2_change,observed_map5_minus_map2,strictly_decreasing,strictly_increasing
apparent_zeta_magnitude_mV,26,3,5,4,-0.05597331570275409,24.977042729744156,0.2518676621789252,-4.402653911910536,-3.0,False,False
apparent_zeta_magnitude_mV,27,3,4,4,-0.18264317686160808,23.266929858632736,0.9435764416285221,-14.366036512179704,-13.5,True,False
apparent_zeta_magnitude_mV,28,3,3,4,-0.10890311518280675,19.957991316832544,0.9661471515208613,-8.565916098753403,-9.0,True,False
apparent_zeta_magnitude_mV,29,3,2,4,-0.18858583004167317,20.87837364249462,0.9921970595703481,-14.833463623506859,-15.0,True,False
apparent_zeta_magnitude_mV,30,3,1,4,-0.1313787718663558,20.852243286452072,0.9855769842912638,-10.333768093551642,-10.5,True,False
apparent_zeta_magnitude_mV,31,3,0,4,-0.17122012929578903,24.31243444928311,0.9734547163106833,-13.46754185592837,-13.5,True,False
apparent_zeta_magnitude_mV,32,4,0,4,-0.1356866373436945,25.148642825171034,0.6249216769831509,-10.672608852896836,-10.5,False,False
apparent_zeta_magnitude_mV,33,4,1,4,-0.14710968490951357,24.10313823452066,0.6236926195678704,-11.571103509148172,-10.5,False,False
apparent_zeta_magnitude_mV,34,4,2,4,-0.1479117753698398,22.635051472209717,0.8150525058573235,-11.63419297702273,-10.5,False,False
apparent_zeta_magnitude_mV,35,4,3,4,-0.12503507345612763,22.474842883745662,0.795987772428372,-9.834796248287212,-9.0,False,False
