source,timestamp,acquisition_order,block,nominal_speed_um_per_s,physical_row_zero_based,physical_column_zero_based,point_index_in_archive,distance_nm,force_linear_drift_corrected_pN,force_far_constant_referenced_pN
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,5.0,6937.964675732103,6966.380132840801
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,10.0,5018.760201258652,5045.9093331290405
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,15.0,3427.328373180043,3453.274555716831
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,20.0,2440.3455280227845,2465.424144359333
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,25.0,1754.983490467394,1779.3093157330372
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,30.0,1297.2629702195898,1320.883916687128
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,35.0,980.588078855393,1003.7441594898024
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,40.0,732.1009784019665,754.7518637550958
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,45.0,545.3096244451987,567.3820811253793
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,50.0,409.53830682242557,431.15241812132876
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,55.0,312.79355452731795,333.913992385102
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,60.0,237.92725502142264,258.6543923828982
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,65.0,172.4591008457833,192.76473532230577
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,70.0,132.26171805737312,151.97482428609516
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,75.0,97.23523725920633,116.69892926403108
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,80.0,79.14290866919518,97.95812387696864
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,85.0,55.28335051493148,73.85385259097396
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,90.0,42.18427301699939,60.228048254392554
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,95.0,31.801533060439006,49.64274489934928
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,100.0,26.475917392716955,43.734758766930014
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,105.0,24.125073168796533,41.01387234989709
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,110.0,10.001802194939323,26.588969473413634
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,115.0,10.2760327347314,26.408796423676907
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,120.0,6.608333770984544,22.331045407667006
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,125.0,1.9871875746109322,17.440999729078115
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,130.0,4.219237292226996,19.18567128545412
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,135.0,0.3556083271292936,15.054961818549328
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,140.0,-2.324839102343959,11.958470508589112
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,145.0,0.1944880861222854,13.707267406517648
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,150.0,-3.723394851699715,9.741472195896247
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,155.0,-2.9656257723934467,9.769951963482187
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,160.0,2.995905988318683,15.535439852150997
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,165.0,-0.2641968612581872,11.728445439849162
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,170.0,3.4823915621246355,15.337970189639327
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,175.0,2.1178102137005235,13.226814224371138
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,180.0,-0.5749855945804868,10.099780476048718
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,185.0,-0.387153807820373,9.894159536252491
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,190.0,2.4970867950791855,12.47150394841906
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,195.0,-1.6254360856367402,7.868517428107475
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,200.0,-0.3691148348215695,8.735783509447678
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,205.0,-2.396947659970261,6.480066629652644
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,210.0,1.4692568827624126,9.955244412976905
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,215.0,-4.021910666361812,3.8151456895863887
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,220.0,5.139391174505063,12.734158977752767
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,225.0,-4.049154560325449,3.270575753188652
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,230.0,-6.406852484148649,0.4305763116882536
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,235.0,-2.7055491682136292,3.872154927668585
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,240.0,1.5685043636349372,7.371736839936571
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,245.0,-0.957628448652985,4.713997970404572
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,250.0,-2.088241077546311,3.2349636179783996
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,255.0,4.084634293541093,8.786654438111391
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,260.0,5.428568838965315,9.733345770066725
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,265.0,9.359539001197831,13.417176370713777
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,270.0,2.634446851246215,6.15635157504956
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,275.0,-2.586302127993531,0.4580620210688599
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,280.0,-4.176468775850011,-1.5960598546619733
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,285.0,-3.8913269372948953,-1.4820910814078967
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,290.0,-1.0715007912485515,0.8784740876064835
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,295.0,-1.1594535478343215,0.39394526681763337
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,300.0,-4.3922711276807895,-3.3784559199346864
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,305.0,0.6911497106426655,1.2927726961806592
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,310.0,4.453147465543619,4.613225319827568
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,315.0,-1.8025519647138366,-1.89738374818753
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,320.0,-4.226634425906229,-4.586733668652791
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,325.0,-2.3361175382620583,-3.210509786124855
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,330.0,0.21279463237762242,-1.1644894847682619
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,335.0,6.174573927909617,4.314958155283983
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,340.0,-2.096652402983614,-4.326141310095353
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,345.0,2.265677313307097,-0.08548900566838465
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,350.0,0.9458779077615516,-2.123358029740298
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,355.0,-2.9209710739290937,-6.2866229028733684
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,3,3,28,360.0,2.0343859758998413,-1.651031273423186
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,5.0,6319.795370920082,6324.227056172648
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,10.0,4839.201213272282,4843.452033274545
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,15.0,3361.333308231846,3365.4029913417794
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,20.0,2352.1435638069497,2356.0653657357598
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,25.0,1677.7603158010877,1681.5619321956233
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,30.0,1219.4903645033532,1223.1884726909484
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,35.0,896.4611590180211,900.069480239328
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,40.0,655.2041101345718,658.7237038839978
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,45.0,488.4020583851146,491.83847869388006
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,50.0,365.89882110386935,369.2733137420581
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,55.0,266.3034742986421,269.5939532309068
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,60.0,203.71803627519836,206.95039324019393
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,65.0,150.5923886728645,153.73477948738014
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,70.0,111.91797623472252,115.02242524909387
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,75.0,87.64130533682948,90.64540924298046
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,80.0,70.36004022533646,73.29909355797068
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,85.0,49.12003480471406,51.966629320582975
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,90.0,39.85344366524659,42.66390956511482
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,95.0,28.367625960489686,31.099359471888306
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,100.0,21.7041654476001,24.387229954174355
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,105.0,20.60981295989748,23.239043023975576
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,110.0,15.02521627530266,17.581460153507713
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,115.0,11.68208715205812,14.130736202037244
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,120.0,15.601336816046622,18.029333077970787
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,125.0,12.068904659774473,14.399430134969046
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,130.0,13.223192648552791,15.523212936224224
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,135.0,16.451858004610774,18.640082439396014
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,140.0,9.323391154690734,11.486193455182566
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,145.0,10.16726168855143,12.255718763472455
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,150.0,3.6733363306702023,5.696251734659716
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,155.0,2.784688813954139,4.745534466972423
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,160.0,5.7000481710852275,7.569256205358557
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,165.0,0.6590839139014806,2.4796781934817913
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,170.0,0.6027402341193657,2.343243704784528
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,175.0,4.639096627484333,6.288710425104794
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,180.0,2.5432463909146525,4.178548518041877
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,185.0,5.985216109497712,7.538688915541192
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,190.0,3.347002835197482,4.859552943136877
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,195.0,4.970421613057326,6.366048153488374
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,200.0,3.522529619343625,4.895165078347006
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,205.0,2.612820033267522,3.912861611181669
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,210.0,-4.189398284796613,-2.960081672717985
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,215.0,-4.935500483371081,-3.78050276112656
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,220.0,-7.1763961100273015,-6.074888505113448
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,225.0,0.08696552037481531,1.1075050981410994
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,230.0,-1.6474383544585354,-0.7206921989472821
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,235.0,-4.43625585748849,-3.541307505441438
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,240.0,-3.4771522659425327,-2.6384292888912304
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,245.0,-7.036636503413774,-6.280509444909735
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,250.0,-4.3963429431176335,-3.7153919486699998
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,255.0,-3.7493211031893456,-3.1087182258871104
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,260.0,-0.5882611832598037,-0.025423038604154055
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,265.0,-0.10507833086743049,0.36750331855298735
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,270.0,-0.7206752904695961,-0.2819397585191903
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,275.0,-6.109011647592923,-5.725775263361307
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,280.0,-3.0682873154514736,-2.8043376033798917
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,285.0,2.3581468733726885,2.579407082943084
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,290.0,2.4383805327850245,2.6262520758746506
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,295.0,1.2376764804004365,1.3640466695112319
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,300.0,0.8131213236668133,0.8621963844925293
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,305.0,3.465327450068866,3.4385467384537654
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,310.0,1.6630452587870013,1.5441948677929251
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,315.0,1.5065119800392506,1.3436684762996554
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,320.0,2.6374818845558865,2.379924452565464
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,325.0,-2.078238419007061,-2.39920918175095
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,330.0,-1.3005685729193783,-1.6479993958964338
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,335.0,-4.530511582920333,-4.967408258427506
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,340.0,-2.97336834706659,-3.4914306349833057
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,345.0,-1.2151051224815648,-1.8159455297063274
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,350.0,-1.4359278744782578,-2.0887648041905376
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,355.0,-1.1817192580314317,-1.879068225751972
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,2,1,0.1,3,3,28,360.0,4.975450756119939,4.222311930536624
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,5.0,6983.162740131484,6999.87154427536
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,10.0,4584.692859561379,4600.47557898755
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,15.0,2981.0789509713886,2996.1469742124955
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,20.0,2017.0661740548126,2031.6220889428464
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,25.0,1384.0879669554165,1398.2037520230265
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,30.0,957.9604922535619,971.7205495499471
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,35.0,682.0609719165511,695.4928731422809
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,40.0,491.5208474884705,504.66625310313066
