acquisition_order,baseline_method,distance_nm,finite_pixel_count,force_pixel_median_pN,spatial_mad_pN,reference_subtracted_spatial_mad_pN,reference_definition
30,far_constant_referenced,170.0,64,102.7390632701464,18.811427870720145,11.784837962569519,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,175.0,64,104.29519844851404,20.25795229067428,8.041403617445955,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,180.0,64,103.19562395893706,23.60651856743692,9.52222821378659,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,185.0,64,99.06484568306027,20.711389528156072,8.450509494875178,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,190.0,64,99.17718524200976,16.478646062961467,7.850302634699658,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,195.0,64,99.22828836083306,15.081306801608655,10.126133206189843,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,200.0,64,98.1024607742168,15.302732468602132,5.593332537558042,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,205.0,64,99.03996448182701,14.919282383483766,7.123157385887604,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,210.0,64,96.98118538732389,16.73243038692792,5.538322820705857,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,215.0,64,100.8680468245471,13.941357543137801,5.835560198320094,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,220.0,64,98.64844412608437,13.785157683269338,4.5254044041782,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,225.0,64,96.24491385108833,16.447443072311355,5.049799553736652,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,230.0,64,97.34838577193554,14.762204217211455,5.169156771309114,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,235.0,64,94.37969678321954,15.826387991714844,4.644576715141053,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,240.0,64,94.47354692822094,14.70821148672125,6.087495456174069,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,245.0,64,95.0169735651757,14.550162560740306,8.406871534616867,subtract each pixel median force over 200-250 nm before spatial MAD
30,far_constant_referenced,250.0,64,92.43534627082799,14.041808059710682,7.556763389310331,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,80.0,64,-23.876347614730264,61.89893300293413,16.05535170457308,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,85.0,64,-33.70836124355593,76.9607993192767,19.253991339247385,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,90.0,64,-31.976183993306027,75.56996115656388,22.432679399463037,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,95.0,64,-45.36258572894157,71.77802724983435,14.536116000762583,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,100.0,64,-43.86765772526727,67.6087165876522,16.61092822593338,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,105.0,64,-42.092719228747896,66.46228758036746,20.381649985898473,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,110.0,64,-47.3360143990797,75.85252978281856,19.20503482542769,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,115.0,64,-46.36215358829635,77.33302414043492,21.347229961697092,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,120.0,64,-43.01702556492384,76.06919057511219,23.47685644068068,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,125.0,64,-44.28162036130129,68.17562424740609,18.791664478686897,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,130.0,64,-51.312878119556835,70.33138031251485,18.169234693980457,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,135.0,64,-51.625925805811036,76.51764528778591,16.076332088826376,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,140.0,64,-42.80286561353499,68.06013612701233,15.012619582277203,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,145.0,64,-57.25629576855754,65.07448509604754,15.043343289238168,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,150.0,64,-42.85936669251073,67.72604054263931,12.138328688879685,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,155.0,64,-43.09308685078594,74.67170895452281,12.009406423768676,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,160.0,64,-47.683273749882055,64.78670457135769,14.901643873445524,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,165.0,64,-45.087423120073296,70.46834701360712,12.267134518166976,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,170.0,64,-46.04794402534347,62.591210002553304,12.198515458185266,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,175.0,64,-42.306804722299,63.959984765541634,14.678978713053532,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,180.0,64,-47.403456118022355,60.10821832808692,11.316797895828953,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,185.0,64,-41.22388113637105,62.29912443785203,12.489134423083955,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,190.0,64,-40.88375871659848,63.161155506583256,8.939050733242498,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,195.0,64,-44.299309456225025,63.46938203536331,12.649190330939042,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,200.0,64,-51.13055189104885,59.50808099801117,10.549870990135346,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,205.0,64,-48.00060395332286,56.92970414276957,8.940602412336784,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,210.0,64,-45.958010514769796,61.570154444580815,6.276752662210609,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,215.0,64,-42.305860209048745,58.78050831432912,8.988302815398352,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,220.0,64,-43.946965367840946,55.901306025015856,5.283706945074461,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,225.0,64,-38.70021696349457,54.523257064786065,7.969169068127156,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,230.0,64,-32.92881994387559,58.07588150219321,5.833635358610167,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,235.0,64,-40.36883836074861,54.24795644783829,6.079036056504938,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,240.0,64,-44.711928132543946,60.6135581217238,8.064273816909285,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,245.0,64,-36.31272930644684,55.336109644902514,8.40546084856953,subtract each pixel median force over 200-250 nm before spatial MAD
31,linear_drift_corrected,250.0,64,-35.61027493720857,60.957984223338514,8.701832331575794,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,80.0,64,129.9127335766289,20.653606212135195,12.284501852869647,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,85.0,64,125.7545485640565,19.832019911620396,12.671002897074837,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,90.0,64,120.66394209424811,25.985665707972053,14.564261689850014,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,95.0,64,114.76625555687735,24.080850251992054,12.38314952998203,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,100.0,64,114.74586419646835,18.699605597558516,11.656050507823231,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,105.0,64,107.6910770839632,20.615746583478575,12.37561458557306,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,110.0,64,107.42542816854379,24.039246264456757,12.542215442326748,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,115.0,64,103.1777269545411,16.73797758526629,12.996715892821962,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,120.0,64,102.94020190317204,20.274917472257947,15.090829492088178,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,125.0,64,103.37185021127956,22.706208277169036,11.837813706698702,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,130.0,64,99.0833039175591,20.078176837866664,12.004322110144823,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,135.0,64,100.48812522426738,23.012875891959855,10.76230440225659,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,140.0,64,101.09094871378903,23.156825688831063,12.519471929138106,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,145.0,64,97.86247254628361,23.365122986426254,11.110668457886637,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,150.0,64,93.63263715722795,23.72102198646249,12.038529833231626,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,155.0,64,93.9008427875608,24.626139848621154,14.034319341953687,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,160.0,64,91.55861131159259,23.705905870993114,10.906161745823509,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,165.0,64,89.5586678395538,19.805439586249207,10.970601699850878,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,170.0,64,90.94050989148941,22.921994292519834,11.311338357765772,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,175.0,64,87.99551728489931,21.607909232889604,13.337452550736888,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,180.0,64,88.58549484095244,20.782486120188995,10.618354605383994,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,185.0,64,90.28150103276744,21.021015648726106,12.072783782966678,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,190.0,64,88.37347457981895,19.483563402680975,9.671817662302358,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,195.0,64,87.81919749420715,24.573071651188076,11.11834208225368,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,200.0,64,85.82689298745913,21.142175705758603,10.535146630314253,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,205.0,64,86.22789189605149,24.26256722421603,8.800537710006234,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,210.0,64,87.44629127021338,19.006365665650453,5.892372754632825,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,215.0,64,91.60453864168738,20.233221031416445,7.6985867601537965,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,220.0,64,84.93294697173079,18.514098039802978,5.710655782408414,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,225.0,64,82.22538587815946,22.604093601098334,8.119018167524015,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,230.0,64,87.39269379537701,17.158408992637867,6.42254623579116,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,235.0,64,83.31866211880278,19.740999632220895,5.824234668380498,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,240.0,64,84.03644424108994,19.476028458273877,6.952765943603241,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,245.0,64,80.92794659782632,25.394842858317983,7.933464383117464,subtract each pixel median force over 200-250 nm before spatial MAD
31,far_constant_referenced,250.0,64,81.19615222815918,15.325568435093707,8.990066986556304,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,80.0,64,-11.287779259624667,75.90228412674189,19.940898382567962,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,85.0,64,-22.02717104004859,74.36464934054484,23.832420061427815,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,90.0,64,-24.96970175772766,76.35216952669317,21.847947707444714,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,95.0,64,-27.36963343802567,84.77128717851735,25.90555331606819,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,100.0,64,-23.707584323162145,82.67609113448343,23.530024219800488,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,105.0,64,-26.645315447615484,76.86379046388545,18.534567678398936,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,110.0,64,-30.78368901753492,79.48985700490171,24.285033775615545,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,115.0,64,-32.523455944911674,72.79791838022477,19.529097236383038,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,120.0,64,-30.169219557394648,74.57165531980709,22.16884057232445,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,125.0,64,-31.755789270309258,73.20325644394744,20.800020990880377,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,130.0,64,-30.31810249837877,74.96636426568428,16.39591563470729,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,135.0,64,-31.902688517137214,69.46340237992364,16.731359562924798,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,140.0,64,-32.16146415428164,69.80132761855641,17.815344381554837,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,145.0,64,-35.1425458476129,72.01994250613038,16.13179099435262,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,150.0,64,-37.59980433522877,78.50826241823187,19.29651441254933,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,155.0,64,-32.87547784738874,72.00752108746809,16.23450502739756,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,160.0,64,-34.65471027550515,77.46891116847677,17.878876299166233,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,165.0,64,-35.00537344069164,74.25107404247518,15.964444514011383,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,170.0,64,-35.735170894989565,70.04846085811135,11.675725162396054,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,175.0,64,-35.890985692132155,71.63879003785567,12.015060395010092,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,180.0,64,-28.489599972905445,73.44062150181213,13.408339732851104,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,185.0,64,-29.97864114314761,73.49818667740792,13.256166411408339,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,190.0,64,-32.449853579383856,67.46199431598103,9.753274693108636,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,195.0,64,-30.426706427920507,69.60275365284866,11.005732689982022,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,200.0,64,-31.528964400824115,66.35208448753845,6.623244500688697,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,205.0,64,-28.960993998641346,68.0098557027208,7.337904768436069,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,210.0,64,-27.453010402409035,65.93949079967265,6.934731955422496,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,215.0,64,-29.739542647759187,64.09670212522649,6.647816561462278,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,220.0,64,-24.612243907874216,62.96822735878869,6.12020471483347,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,225.0,64,-27.74368087678731,64.90112179851357,7.238977308636648,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,230.0,64,-27.168411465277483,59.05632468164815,6.573794788204027,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,235.0,64,-32.98562538518156,66.02253770784644,8.126814406661895,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,240.0,64,-27.935571477438458,62.3204264958238,7.005856419395694,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,245.0,64,-24.187645182778706,62.69051312294198,6.149826411326377,subtract each pixel median force over 200-250 nm before spatial MAD
32,linear_drift_corrected,250.0,64,-28.51686061208875,63.514822772733574,7.416757524981593,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,80.0,64,144.7093469860603,15.215687681347017,11.83411557447374,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,85.0,64,136.64319204850062,17.74923184229286,14.08720263277621,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,90.0,64,132.6764488599494,16.5904221094735,12.413474214229636,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,95.0,64,127.64848190552777,16.501482029454866,14.450729030530796,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,100.0,64,125.1108799948152,18.678803603790858,14.789755302290837,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,105.0,64,120.94611611825526,19.12378136380654,13.659328734302319,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,110.0,64,122.34463917603051,20.786184252413946,14.893857724433973,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,115.0,64,117.44307371258388,16.830800704123103,13.697142136305168,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,120.0,64,119.1441621547756,14.717734177202617,11.671120396640209,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,125.0,64,117.71374251947991,18.936332286633732,12.682282200361097,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,130.0,64,114.18385460721458,18.911647254030612,10.807791428628319,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,135.0,64,113.5031760306272,20.86768184133025,11.091807983537175,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,140.0,64,112.93106429951922,19.79212631023667,13.235245421358156,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,145.0,64,111.17500648668323,19.837613336608417,10.234118667169788,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,150.0,64,108.32966340282627,18.2073841983625,10.148922946028103,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,155.0,64,107.0345937607054,18.550016149039987,12.3831033033287,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,160.0,64,109.62451478879733,21.339193700065227,10.62214519091651,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,165.0,64,104.22242561182406,19.38131004665218,8.81593118539553,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,170.0,64,103.70010746263371,16.694385851658517,9.448265569278302,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,175.0,64,101.88019413585646,19.87353144584726,13.352522439557067,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,180.0,64,104.37695096685157,21.240638476258606,9.387708654088705,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,185.0,64,102.94531533299892,23.194592864181956,10.47079912959308,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,190.0,64,101.07171099303565,22.00176031489227,8.327361691771161,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,195.0,64,102.57113075154999,22.672185460698707,8.584936601268256,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,200.0,64,98.7488107761717,18.991388230140128,6.4452897489779275,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,205.0,64,100.50985730103257,18.097503444614894,6.5589148616015045,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,210.0,64,99.20072572688622,14.183723883858923,7.516916014582721,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,215.0,64,98.25829566614902,18.81521845625361,5.76363152653667,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,220.0,64,99.64394161100493,19.351031589054617,4.725935624100139,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,225.0,64,94.53179014113282,18.190280336819797,6.477417272684727,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,230.0,64,95.29920994808448,23.06210727721077,6.67059845480734,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,235.0,64,97.12682459905224,18.904112309620725,7.736585068769431,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,240.0,64,94.85867549667935,18.593515429344343,7.511276362939091,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,245.0,64,98.11268763387119,21.308869015817077,6.161273194069093,subtract each pixel median force over 200-250 nm before spatial MAD
32,far_constant_referenced,250.0,64,94.46780990939017,17.10913138073455,6.498404173063822,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,80.0,64,-16.903897272832904,93.93716324234983,22.204232756937632,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,85.0,64,-16.786170376948853,95.17516965117088,22.40709612865393,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,90.0,64,-20.531444144652582,99.768321538917,17.742872514508743,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,95.0,64,-23.548788807654496,98.44017610866393,23.65207835972024,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,100.0,64,-25.214302757242262,93.34226874452493,18.339973468843084,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,105.0,64,-22.507997464146726,94.59789596923372,19.47625507114543,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,110.0,64,-30.0990057533272,88.6765583978628,20.078825604877512,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,115.0,64,-18.816633583942938,99.12535810674129,20.071601390237557,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,120.0,64,-22.520711863194542,94.03636123461052,20.923648692983846,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,125.0,64,-20.46917658790117,82.62030544346739,16.661133990358348,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,130.0,64,-23.227677838655822,86.35188832170893,15.641591219977391,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,135.0,64,-26.39353397120817,80.30588444851534,17.616714790225092,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,140.0,64,-25.887999550286352,88.4136964770534,14.82636378724535,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,145.0,64,-28.370297402484454,85.07169308765748,13.3032751670838,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,150.0,64,-23.901986447850973,83.10080016872578,15.45475941585798,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,155.0,64,-28.001408126174553,88.77656852354107,14.58924377327113,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,160.0,64,-30.241268589120665,82.90894664639418,13.207648436724524,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,165.0,64,-24.781686406585997,91.12352642509283,13.349072126282405,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,170.0,64,-22.974973933230167,88.39898294486049,14.859732163524406,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,175.0,64,-19.33581950625984,84.61793981615996,12.882367327327422,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,180.0,64,-22.593504374123107,81.94147420660673,11.389615565981362,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,185.0,64,-25.95397592450964,85.54210559569127,10.832481475861712,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,190.0,64,-21.580168910457694,82.4570860483738,10.938334066702918,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,195.0,64,-20.578832148006676,82.22521554904087,13.186193871610582,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,200.0,64,-21.434257121293722,78.898789870096,9.607055189110977,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,205.0,64,-22.721261052612277,77.32890673779978,5.7208796675726035,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,210.0,64,-22.67373976987015,75.45942514779996,5.648788715839074,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,215.0,64,-22.676791602973328,73.75941875066287,4.917571164768749,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,220.0,64,-21.749041584937892,72.55681929302018,6.357165071574108,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,225.0,64,-15.276458239046503,79.76337836675536,4.391587434354734,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,230.0,64,-18.386461980594,76.12182163856939,4.9189671534159904,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,235.0,64,-16.381601191690095,74.01178774648668,6.1971912773264055,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,240.0,64,-24.71742772049729,74.98599088269457,5.107238298106437,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,245.0,64,-16.881478691275895,75.0495298080843,7.800473589004155,subtract each pixel median force over 200-250 nm before spatial MAD
33,linear_drift_corrected,250.0,64,-19.17649837728319,74.6568529515383,8.832125886492113,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,80.0,64,143.0562437176759,25.446940296041472,16.85164892454318,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,85.0,64,139.5651742208673,20.053491805264482,14.73844371766456,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,90.0,64,136.35259957294758,22.066292722223924,15.558504538639175,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,95.0,64,130.1566815947336,23.705952097647348,14.91650878431503,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,100.0,64,129.2894563677972,19.24031875556066,15.441088840483063,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,105.0,64,129.38785871252355,23.764659946722617,11.478031667824256,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,110.0,64,124.94993167305421,22.00471882067103,12.11998119549413,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,115.0,64,128.53407182861028,25.788693940319273,13.76061133062433,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,120.0,64,122.41105140488521,25.379726742845843,17.306149375041144,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,125.0,64,120.99347770305961,27.60826744850422,15.013122488703456,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,130.0,64,118.2553295688754,24.465224870166708,13.283459820248043,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,135.0,64,114.85374509404534,26.68239381923029,13.246524724645363,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,140.0,64,113.8237631372404,21.558770300945305,12.629306456232861,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,145.0,64,115.412449661581,24.084548384217477,12.883090780199291,subtract each pixel median force over 200-250 nm before spatial MAD
33,far_constant_referenced,150.0,64,109.41520713982764,22.528189437170948,14.283064960762289,subtract each pixel median force over 200-250 nm before spatial MAD
