concentration_wt_percent,source_filter,distance_nm,equilibrium_force_pN,equilibrium_sigma_pN,speed_slope_pN_per_um_s,speed_regression_r2,speed_groups,source_count,speed_1_force_pN,speed_2_force_pN,speed_4_force_pN
0,force,480.0,-2.3522514459756327,47.474195420084286,0.8655297850571247,1.0,2,5,-1.4867430752072772,-0.6212264715558313,nan
0,force,485.0,3.421930512216988,79.68614406995229,-2.088621256115198,1.0,2,5,1.3333609312023673,-0.755228516690198,nan
0,force,490.0,-12.199380643431642,39.67549664777436,12.28135375540132,1.0,2,5,0.081669255926488,12.362835975007432,nan
0,force,495.0,-30.4838726280897,41.59771922524682,24.836667022020617,1.0,2,5,-5.647820096256208,19.188468680914298,nan
0,force,500.0,-7.1946045393590525,46.41146368200777,5.191247142071195,1.0,2,5,-2.0034858352310545,3.1876822478224787,nan
0,force,505.0,4.542992241088236,46.37652554135353,-5.437232984217421,1.0,2,5,-0.8941062191887952,-6.3312563981983665,nan
0,force,510.0,12.013508667412422,64.91053025477434,-9.020501313416302,1.0,2,5,2.9932305324739596,-6.027133405095422,nan
0,force,515.0,25.26179283614267,72.4069305790875,-19.869642001524582,1.0,2,5,5.392642434397576,-14.476696966550422,nan
0,force,520.0,7.055629690172085,66.61395133024371,-4.949609466348808,1.0,2,5,2.106142683348321,-2.843391403953488,nan
0,force,525.0,-4.079056124047214,47.35860310466832,3.9661710541963595,1.0,2,5,-0.11298319788031663,3.853127454339621,nan
0,force,530.0,13.443911215843768,38.369219819603,-8.0250089135086,1.0,2,5,5.419100851086694,-2.6057858472192525,nan
0,force,535.0,-10.854305904221334,19.293183419755067,4.800088415877401,1.0,2,5,-6.054336248531295,-1.2543209346011774,nan
0,force,540.0,-16.58029604426476,36.470321660197335,13.99217447873882,1.0,2,5,-2.588467749412337,11.403493638418084,nan
0,force,545.0,-38.3495970957217,18.26163788315974,27.48258850319926,1.0,2,5,-10.867688546114318,16.614481416724445,nan
0,force,550.0,-7.387286099399842,27.26392640132454,5.8732564718883395,1.0,2,5,-1.5141749392179935,4.35899208713356,nan
0,force,555.0,-8.626892997181319,18.762199304576274,4.2021372318868,1.0,2,5,-4.42485973142217,-0.2227864951095717,nan
0,force,560.0,0.7501569734921585,14.331435565353987,-6.983671335802434,1.0,2,5,-6.23334157755207,-13.216906556985705,nan
0,force,565.0,-18.463365160343926,12.876908160598079,11.480371647619073,1.0,2,5,-6.983277551469503,4.496919258219466,nan
0,force,570.0,-10.811774378852977,23.916887166111803,8.22450235090986,1.0,2,5,-2.5874755124116486,5.636901585151781,nan
0,force,575.0,-33.46152413850821,38.386216618425216,24.957485211478165,1.0,2,5,-8.504656406410234,16.452448720242376,nan
0,force,580.0,-8.052538045517652,25.297204553794508,2.463951571840915,1.0,2,5,-5.588647434918482,-3.1247333873151044,nan
0,force,585.0,-35.750661835269526,24.472638283027795,23.66582585153946,1.0,2,5,-12.08542150584314,11.580043931928085,nan
0,force,590.0,6.166647428228625,20.030144782935125,-13.780570988247199,1.0,2,5,-7.613582611467068,-21.39394373137714,nan
0,force,595.0,-11.770896330116498,44.86573730917091,10.09774229184413,1.0,2,5,-1.6734038690385293,8.424184641341459,nan
0,force,600.0,5.200733539108545,32.858894328711784,0.07307267551639028,1.0,2,5,5.273804406715605,5.346875969386895,nan
0,force,605.0,-23.531079893119383,45.25759370107647,20.00776755472288,1.0,2,5,-3.523807355574851,16.483655495017118,nan
0,force,610.0,5.340877555121564,30.028391063340443,2.8518235299389967,1.0,2,5,8.19263052738174,11.044410626067958,nan
0,force,615.0,16.387088200373896,40.22952759261019,-10.513820314051088,1.0,2,5,5.873528011379303,-4.640132184633996,nan
0,force,620.0,12.959926195219193,30.497553349213742,-10.462464971256622,1.0,2,5,2.4977200784236926,-7.964585556900647,nan
0,force,625.0,10.26785096917991,28.35444583008482,-0.1503839178700593,1.0,2,5,10.11747077199595,9.967089144366465,nan
0,force,630.0,16.348782013625165,25.248296518660855,-6.556992548536939,1.0,2,5,9.791951693279902,3.235059003095998,nan
0,force,635.0,10.240641272629025,22.989701643285027,-1.4280973440968858,1.0,2,5,8.812579261445514,7.384503666259837,nan
0,force,640.0,1.8256894005524844,16.62363318475116,1.5890014252696796,1.0,2,5,3.4146515119406997,5.003628737843962,nan
0,force,645.0,2.573990131122297,14.542954378550888,2.294003512594908,1.0,2,5,4.867936887202877,7.16190546374884,nan
0,force,650.0,-4.247622692914598,21.847101920837137,9.527464313842936,1.0,2,5,5.2796058995521955,14.806925116860725,nan
0,force,655.0,12.658854969325631,29.845950211546928,0.5531750375656458,1.0,2,5,13.212016320649395,13.765182933750964,nan
0,force,660.0,16.28126314734076,30.06876399809099,-3.7439790077969346,1.0,2,5,12.537376770264327,8.7934547806163,nan
0,force,665.0,2.827260184505993,25.03206049764012,5.99309359938571,1.0,2,5,8.82020550726488,14.813207836079215,nan
0,force,670.0,5.134941869502236,22.993716375093836,6.657574092861034,1.0,2,5,11.792351245658466,18.44982394838078,nan
0,force,675.0,11.336709867773651,18.182921422975152,0.7570320603316194,1.0,2,5,12.093723198185835,12.850743729455282,nan
0,force,680.0,12.993351326810105,15.10414209641408,0.9224364191157414,1.0,2,5,13.915764923695827,14.838187294758146,nan
0,force,685.0,6.3448538852099565,14.943120217162877,5.3887580554396735,1.0,2,5,11.733478616039571,17.122154604510232,nan
0,force,690.0,8.305719666698591,18.766342176836663,-0.7764276440469856,1.0,2,5,7.529311232442032,6.752895412838219,nan
0,force,695.0,9.114143336593745,16.269545395217232,0.18846934683258482,1.0,2,5,9.302608020459111,9.491074497037014,nan
0,force,700.0,28.11538288999048,12.655478137058136,-11.981771869460093,1.0,2,5,16.13390746454326,4.152318068983568,nan
0,force,705.0,-0.9843232867079298,8.366969172869792,5.129913332497058,1.0,2,5,4.145463125321063,9.275298332870934,nan
0,force,710.0,-1.5658675618389961,19.218879627959506,5.3287174521439455,1.0,2,5,3.7627180511744616,9.091354350725261,nan
0,force,715.0,4.267227061692609,11.274680601306594,1.15740459800759,1.0,2,5,5.424603024063726,6.581989995618931,nan
0,force,720.0,-0.6495236147793356,13.042715977930476,3.260526658344618,1.0,2,5,2.6109223740602046,5.871399376892832,nan
0,force,725.0,13.14661631828651,13.499320560746296,-7.733753994424063,1.0,2,5,5.413053666603206,-2.3205825482243547,nan
0,force,730.0,5.455597466485374,29.785610869814278,2.087462352093767,1.0,2,5,7.543008172151293,9.630438733671719,nan
0,force,735.0,12.153100391358423,17.591680856505707,-2.1234624080613567,1.0,2,5,10.029690520411313,7.9062604511786425,nan
0,force,740.0,7.529388287563188,6.708165647035445,-0.457297964847944,1.0,2,5,7.0721016368385,6.614810636314715,nan
0,force,745.0,-3.798943582009601,7.763534397840975,2.74359141425092,1.0,2,5,-1.0554200476396693,1.6881295836569472,nan
0,force,750.0,-4.108482183798955,10.808267267879023,2.4976748981218257,1.0,2,5,-1.6108690812761204,0.8867677790257917,nan
0,force,755.0,6.642849740734327,7.044357050632586,-2.2097471548666734,1.0,2,5,4.433157257774382,2.223443755791993,nan
0,force,760.0,6.068234732100197,10.619686248632837,-6.4599676487963125,1.0,2,5,-0.39157308902174104,-6.851442357085533,nan
0,force,765.0,0.3596478148122605,9.567262969917559,-0.3596567131689034,1.0,2,5,0.0,-0.3596512358518611,nan
0,force,770.0,6.351458163607505,10.976378664818107,-7.2169241868949525,1.0,2,5,-0.8652874675621451,-8.08210174581256,nan
0,force,775.0,-4.203087976011324,16.58170953218703,2.4202922633093804,1.0,2,5,-1.7828555937578203,0.637399810214374,nan
0,force,780.0,-0.14206029556641347,12.103764949694174,0.746556402682259,1.0,2,5,0.6044776363772726,1.3510226695342098,nan
0,force,785.0,-2.9945547715107526,8.318992317339855,-2.230470740589962,1.0,2,5,-5.224970327466576,-7.455407099566716,nan
0,force,790.0,-4.936874608561651,12.291965594907584,2.289504896212375,1.0,2,5,-2.6474263575622197,-0.35795632888804585,nan
0,force,795.0,-13.05432809072266,12.984496525902939,4.358207247843183,1.0,2,5,-8.696228670374408,-4.338087794941247,nan
0,force,800.0,-4.110759630725968,10.999026575270902,-0.619552537565677,1.0,2,5,-4.730296839787445,-5.349839942006724,nan
0,force,805.0,-0.6071356830605168,15.14165739709075,-0.5349257309702294,1.0,2,5,-1.1420481792995227,-1.6769657637296893,nan
0,force,810.0,-6.035239397603532,7.724163740549968,-0.22511535967858784,1.0,2,5,-6.260349187646733,-6.485461118977815,nan
0,force,815.0,4.962140936347276,6.708165647035445,-5.038876291267043,1.0,2,5,-0.07661068682189254,-5.115410239571412,nan
0,force,820.0,-9.123748852355916,7.880372630960506,2.2243411125461243,1.0,2,5,-6.899462772789266,-4.675155535383071,nan
0,force,825.0,-2.8180934786250442,6.708165647035445,0.19318158779060127,1.0,2,5,-2.6249166703883944,-2.4317380246165694,nan
0,force,830.0,-0.6405293006641565,9.72425456786704,1.8626518862147643,1.0,2,5,1.2220765012146901,3.0847000205603066,nan
0,force,835.0,7.9160091651644375,6.708165647035445,-7.211693781567756,1.0,2,5,0.7044938099152163,-6.507090142663367,nan
0,force,840.0,-6.983313546015868,21.34725374193541,6.3169860434432294,1.0,2,5,-0.6664837927033846,5.6504060475159275,nan
0,force,845.0,6.577843099651332,14.314724251173883,-5.339996338254516,1.0,2,5,1.237978879581044,-4.101936134310882,nan
0,force,850.0,-4.205619267384641,6.708165647035445,0.4710137150665953,1.0,2,5,-3.734617205786107,-3.263610663924833,nan
0,force,855.0,8.351957107881024,8.437967552245953,-6.740793492731613,1.0,2,5,1.6113303908061911,-5.129360444414172,nan
0,force,860.0,-0.9414239606791835,20.68073404471314,0.13611263449933142,1.0,2,5,-0.8053146937765656,-0.6692041321762665,nan
0,force,865.0,-17.087286134632006,11.208626957142428,9.058952816604837,1.0,2,5,-8.028557447843246,1.0302574073254958,nan
0,force,870.0,0.2094929429686125,11.06237056545248,0.46761556250645253,1.0,2,5,0.6770969360815449,1.1447053771341327,nan
0,force,875.0,-10.034747094667834,17.0720176858632,6.671177399122244,1.0,2,5,-3.3637347488131923,3.3073410530016103,nan
0,force,880.0,-16.08439904760663,13.569353324597255,11.244362414759742,1.0,2,5,-4.840314832428118,6.403876338654992,nan
0,force,885.0,-3.0146669743951198,18.596206513098,2.9013739440543866,1.0,2,5,-0.11336481395873022,2.787964944225161,nan
0,force,890.0,-2.377641606105968,8.444817878942821,-0.9115988128898036,1.0,2,5,-3.2892178649016737,-4.200802794787125,nan
0,force,895.0,14.420235604007974,7.663579590083191,-7.8380814300432595,1.0,2,5,6.582348097896634,-1.2556139637171588,nan
0,force,900.0,-1.3668571814531436,12.837999472853726,2.8024223552070104,1.0,2,5,1.4354958383218621,4.2378755146210025,nan
10,all,5.0,119.30652294424468,49.35453568549638,1.5669095620828053,-0.28424775917536094,3,7,131.10102481097073,56.088776795259214,125.9138769132065
10,all,10.0,149.68546169989915,67.03745963157922,-9.350457086201702,-0.2899810684598374,3,8,154.00049554120267,21.63799134740544,120.27818896600252
10,all,15.0,97.93569311190016,15.353916130143473,-9.131521290040341,-0.5087882835188213,3,8,89.7661462390981,-4.217047202020577,62.06281358114731
10,all,20.0,37.53612298502257,50.28488625549359,-2.0845486216500784,-0.19536492982612397,3,8,46.66779059251908,-12.479830671084216,30.240880665713604
10,all,25.0,16.39630351657283,49.77686752331024,-1.947083407749994,-0.1752927954583654,3,8,26.76205244624611,-32.911385916369895,9.400399036046032
10,all,30.0,18.207884688880288,44.893951259512576,-9.359927765496346,0.1490289891706349,3,8,17.33943602009262,-33.72854480592114,-18.93535723260931
10,all,35.0,9.337225144703675,42.49589588531983,-9.137832502363981,0.1382665650607774,3,8,8.084146617959853,-41.41416495948526,-26.954390068592968
10,all,40.0,-6.147617080943182,56.68961025343433,-10.16787748191458,0.48522959411743904,3,8,-6.835008996013277,-47.72266055194879,-45.38637288104458
10,all,45.0,-20.74338011882721,56.02874522975518,-3.8467931772821427,0.1584207215615726,3,8,-15.136719902383042,-47.51739669237571,-35.981065893279414
10,all,50.0,-23.33630760039674,55.07397027492104,-6.839712861495813,0.2798954641600072,3,8,-17.09608728129061,-61.0617998696259,-49.69761238158212
10,all,55.0,-21.206999413705724,51.491093840121934,-6.2576404655718845,0.26005226426532135,3,8,-18.64113961291218,-54.97624753186715,-45.930565553396605
10,all,60.0,-12.066387507998869,40.03464158452312,-9.591002324385924,0.3412990825618277,3,8,-16.33786750275062,-54.635528706599246,-49.96858609818642
10,all,65.0,-30.352847218527632,48.62545064700611,-2.7915837162867954,-0.04381443161328047,3,8,-23.63616760228415,-62.00342681334742,-41.30943727323367
10,all,70.0,-15.636474731741295,47.367358271842726,-11.709374796734478,0.6583258394725731,3,8,-22.467096280288086,-55.49118472638952,-60.936236411911
10,all,75.0,-5.901105094868068,46.195494101837525,-16.59655598177554,0.8411692845846372,3,8,-19.00087166104388,-52.98055272874823,-69.67156243310373
10,all,80.0,-17.832514437104077,43.46615781619422,-8.401215384307728,0.22518417885309605,3,8,-18.64791710922742,-61.24922922215974,-50.964755164549686
10,all,85.0,-17.19023080805429,44.934945027333875,-11.6463338467352,0.5991811270330012,3,8,-22.816299298092922,-58.879260892905215,-61.82961128996328
10,all,90.0,-10.725154252177513,42.39518569474187,-14.882820872240451,0.5744874468343103,3,8,-20.48073301917861,-63.975374777311586,-67.5736544042712
10,all,95.0,-22.192517063224102,50.91139546062887,-11.457031446891305,0.513792100069257,3,8,-25.66857058585336,-66.28246484274133,-65.15150903931594
10,all,100.0,-16.534830817251496,42.96216232639242,-12.16917128847037,0.49652668734497285,3,8,-22.998841371702607,-63.25847620598399,-62.87343992767804
10,all,105.0,-15.325052942810999,38.327748077965666,-11.10683216934855,0.2961219077266469,3,8,-20.864437076084265,-65.2537634147969,-58.20736942967368
10,all,110.0,5.073388552093605,22.86862610782226,-18.767224061441027,0.49659281927250776,3,8,-12.19975045398853,-62.43783321274346,-66.18458987875238
10,all,115.0,-9.348934726482462,33.94226254037073,-13.921320432276529,0.30462019283020625,3,8,-18.307194143229236,-69.01190661082431,-61.83254674655889
10,all,120.0,-0.04581504365761723,31.13482172729466,-18.81711163866905,0.4503731083230025,3,8,-15.692718655450767,-68.80827550843495,-68.424369888905
10,all,125.0,-16.181927434332014,36.10806676873044,-10.16719431268392,0.28324323280124897,3,8,-20.887287628969034,-62.83301525769399,-55.78481488068643
10,all,130.0,-13.657836718223002,31.557923287134386,-11.192871816583107,0.29142899639217046,3,8,-20.316898594850215,-63.42425912207804,-57.31975645496794
10,all,135.0,-13.303900903549172,35.20252805606385,-11.697884802083095,0.47380106900707586,3,8,-21.100950606928073,-58.512910599179236,-58.65201576408758
10,all,140.0,-13.697681292418205,34.39085578885645,-9.880975240712688,0.39812755680114575,3,8,-19.907490736892466,-54.54652667677655,-52.772347974155835
10,all,145.0,-7.358816536990837,31.149177509721476,-14.680192684088196,0.3957927668388176,3,8,-17.66716418177725,-66.06683687312565,-63.08216904350184
10,all,150.0,-12.454700107137734,35.08664352823359,-12.643072128541522,0.4553363930299785,3,8,-20.44619096652407,-62.11028388790636,-61.29184446700492
10,all,155.0,-11.639506895021242,32.8520991373149,-10.266372452323665,0.220227739569975,3,8,-17.298213555725734,-60.38993361420632,-52.24046250432081
10,all,160.0,-7.228542942229056,31.167923131118233,-11.806477752172547,0.4081346151506191,3,8,-15.066131508846842,-55.351217714474416,-53.791670476214016
10,all,165.0,-1.9419884686736215,20.625804999061643,-12.515358453118392,0.3407593716775592,3,8,-12.757310122945059,-53.28864850367387,-51.71260866134085
10,all,170.0,-4.737556748941023,32.70582962573845,-15.266187965313215,0.5891891468675687,3,8,-16.2294556025088,-58.48239426094287,-63.71868008597593
10,all,175.0,4.82494589566559,18.713727256023315,-15.287908827934425,0.3737244342453274,3,8,-8.770042008931709,-56.05494027265662,-55.431400341422176
10,all,180.0,-3.1129535558079167,24.91212674984234,-14.159917799479016,0.6385948177897331,3,8,-15.42553746793229,-50.97520309713613,-58.7731302728736
10,all,185.0,3.7078546750892247,10.957074281767023,-13.942060962618624,0.20052600906386708,3,8,-9.646264747063935,-56.89058756987147,-51.5404265830489
10,all,190.0,4.294837936946379,8.85727724706967,-14.255429634237752,0.15739535711807595,3,8,-9.530658171152972,-59.10648855019609,-52.294131241147156
10,all,195.0,-1.7848958940862134,16.397390702262655,-11.075331998826028,0.07337085996926085,3,8,-11.36512342460938,-55.512204917044414,-45.89424870460754
10,all,200.0,-2.428939578385157,25.801691220898345,-14.85695841854955,0.5428758829223164,3,8,-14.031121047446048,-56.670332059409226,-60.79533637909456
10,all,205.0,-2.5530427894312293,20.475914100151737,-12.410512368812508,0.2640505806226606,3,8,-12.565755701289303,-56.695777096158,-52.02092239354862
10,all,210.0,-6.67010403430821,27.052947733763997,-12.959498630420208,0.4214721565900936,3,8,-15.710940000033537,-58.55488795698706,-57.454855859662935
10,all,215.0,-11.72341891595305,28.449109049571504,-10.829341923239687,0.33982738629971887,3,8,-18.76115339911098,-58.27762612825144,-54.91635122476089
10,all,220.0,-5.903683025103718,20.66057536749318,-10.380491076040053,0.2315327580805948,3,8,-13.77503173389885,-52.67151808150981,-47.260769896700495
10,all,225.0,-11.429000987180103,23.381660462760358,-9.392608858504472,0.15231596506208078,3,8,-17.535762609550954,-57.29683937188187,-48.846757680622865
10,all,230.0,-1.4777236367204858,13.12442442975111,-12.788611394471427,0.24016869730858814,3,8,-13.358044491343989,-56.35728851186777,-52.43352056296216
10,all,235.0,-5.492517361790308,18.84630988847037,-11.639723471837392,0.07510932955983762,3,8,-14.834899519271147,-62.99800385635504,-51.86616974339236
10,all,240.0,-16.233737631321944,25.712991268737646,-6.31549805719606,-0.08203852222212227,3,8,-18.835126317565198,-56.4603473216959,-41.225010003300284
10,all,245.0,-3.619554441105105,15.032459867880533,-11.806623406861432,0.16451881102846933,3,8,-14.274564609618873,-57.07005764027109,-50.71229886734676
10,all,250.0,-4.3010987248968275,19.168060020502807,-13.3851655779438,0.3027468702924312,3,8,-15.402969129973322,-60.74115154901013,-57.13012140531595
10,all,255.0,-14.568442035952067,30.13758904894904,-10.834447315741109,0.3904499638731901,3,8,-21.200471083387065,-59.24057192916328,-56.48626862137603
10,all,260.0,0.11271510627583226,12.95024973444109,-14.328869144528836,0.09656264351807287,3,8,-13.232788559508053,-66.1295549406088,-55.54912870243133
10,all,265.0,3.56854694034051,18.29431667995093,-17.154418711381002,0.49859090927155514,3,8,-12.017927940702522,-58.659827826713006,-62.32812363100634
10,all,270.0,1.1671459960408594,13.084230956226788,-13.095088289552047,0.13872600047890316,3,8,-10.740198907353957,-58.9135412997943,-50.98891195682155
10,all,275.0,-3.395426291887526,19.608200254745498,-12.274975888951316,0.3730753326096542,3,8,-13.898172586179944,-52.77086913806592,-51.99828253242994
10,all,280.0,-9.043068919396607,29.95473853127911,-10.949558582055143,0.6298261468196129,3,8,-16.61920766766901,-47.230559899074876,-52.377520332797964
10,all,285.0,-1.3382752743403799,20.360331525152827,-15.117670830157875,0.5084817034843203,3,8,-14.559448626144436,-56.02707911758152,-59.112303553463484
10,all,290.0,-11.975193881989302,28.299573412425794,-10.707072283152721,0.48426533039295017,3,8,-19.103800933987035,-53.37881438752562,-54.1005029667604
10,all,295.0,-18.329184753890882,29.917079688701918,-6.780354959929108,0.16788646097497295,3,8,-20.23043072176449,-53.95692107956388,-45.29478793503641
10,all,300.0,-4.707557747748535,16.64367603206404,-11.106812788124945,0.32280519277453745,3,8,-14.467975502868184,-50.46932901648962,-48.594030248375034
10,all,305.0,-1.0895112020454683,15.767054319695832,-11.76618578098057,0.22322981823559795,3,8,-11.341257383185507,-52.750280663238435,-47.7206241033152
10,all,310.0,-13.25732331009251,29.399378757276637,-7.516484808718907,0.33636187318582267,3,8,-16.735611355254555,-46.688434040542845,-43.059970315342134
10,all,315.0,-11.066237240410375,25.975166307500725,-8.822008779763593,0.2822293958391169,3,8,-16.341965298051697,-50.37194049341769,-45.21372520276854
10,all,320.0,-12.916230243634333,25.624450947978307,-7.198874234671894,0.21025907076787498,3,8,-16.745022512326344,-47.567316176072374,-41.52803064114714
10,all,325.0,4.247574949043843,21.787848034219216,-16.778022897408356,0.6111007573561906,3,8,-10.6292183797258,-51.50683443499431,-58.29575881759461
10,all,330.0,-6.337081898036169,23.295225496488225,-10.81667037212996,0.5317672715740935,3,8,-14.65646706179795,-46.01517622929528,-48.47251518999704
10,all,335.0,8.204503411352364,10.15982976402918,-14.438903559253257,0.40935929448805364,3,8,-5.885938063089222,-45.71961395699857,-46.46306759276741
10,all,340.0,3.270691641025609,18.27223046820895,-13.428328256550314,0.5753361667579421,3,8,-8.69130459625224,-43.56393112731729,-48.79600158787617
10,all,345.0,4.727758141165052,15.612848045368535,-14.384740495852476,0.7952221063651808,3,8,-9.097732511182722,-37.422296072278364,-50.59490898057713
10,all,350.0,0.9902798203058221,16.086473423079465,-11.907130981700865,0.6852816645903619,3,8,-9.975371227502539,-37.57192237819082,-45.553575012353136
10,all,355.0,3.0347526400729588,16.843642986450735,-13.643801051094522,0.5779259693344803,3,8,-9.475561599144278,-43.47532127973046,-48.46869338493925
10,all,360.0,6.8801412800339525,15.127074370748574,-14.573564959643187,0.8331795737673561,3,8,-7.160166251922354,-34.585238654161444,-49.6671281380232
10,all,365.0,2.392341565735341,22.041496841216606,-13.646015134088369,0.8871253297039844,3,8,-10.274903952649519,-33.88268744613736,-49.593509562983385
10,all,370.0,-1.7016352927069431,21.11162041643939,-11.109899255455582,0.5206221894162553,3,8,-10.514101843968701,-42.28417045182373,-44.387940020533264
10,all,375.0,3.934596103524584,25.236878346648968,-16.331805855741997,0.6941052050850943,3,8,-10.229434347498868,-44.72028527127404,-53.61346442755395
10,all,380.0,0.8311777571775214,16.539561850994563,-12.233983807510759,0.7727837235414678,3,8,-10.61027817141041,-35.53711588160414,-45.68604958178257
10,all,385.0,-11.86882597025236,27.78393388216475,-7.180157495760591,0.4010348285712342,3,8,-14.736060094028735,-41.796101866224035,-38.83663625160735
10,all,390.0,-4.557397589585207,22.332989454250683,-9.817344346572472,0.6777919227112219,3,8,-12.185643928035073,-36.82413500188788,-42.37209163518037
10,all,395.0,1.9355776003474239,17.435921657571175,-10.91815072820487,0.5361681023145997,3,8,-7.6017788882488375,-36.83589264443122,-39.70010345426682
10,all,400.0,-1.6739130652387884,16.805085977782966,-9.091193273881187,0.4973143725133904,3,8,-9.278588747765498,-35.354424234975674,-37.01368340349775
10,all,405.0,-12.496911571480574,31.525268990837844,-7.706267572680661,0.875229600802324,3,8,-18.288479098603137,-33.628381559983346,-42.40743361124987
10,all,410.0,-1.064545848978253,14.16691374615296,-7.817520275733174,0.3326500977768134,3,8,-7.902681973660437,-32.850257620452695,-31.467307909719064
10,all,415.0,1.7118440780126818,19.41687479244061,-11.289898652208182,0.8330919985282389,3,8,-8.431864038251957,-30.599705737077358,-42.099203095210925
10,all,420.0,1.4642521059165452,13.504175047375133,-9.640491492372519,0.5995723128896912,3,8,-7.423505441826724,-31.364031005565366,-35.71663950902428
10,all,425.0,3.008780959845485,19.788290928268914,-12.470509987318355,0.8474796489540687,3,8,-8.506979590389037,-31.754792156136393,-44.64646498828654
10,all,430.0,-0.9113176589584148,17.40274428626589,-8.09083853428202,0.9006029589832807,3,8,-8.463746813342913,-22.52684556024858,-32.90170044662534
10,all,435.0,-17.472347847070566,27.159778902974438,-1.2908120136797065,0.3253395328125225,3,8,-17.571245137715305,-23.631647527938075,-22.61558615057796
10,all,440.0,-2.29909823930831,20.064791382335176,-9.746200711735652,0.9995441287284942,3,8,-12.095561895450007,-21.361292534654517,-41.41565579374944
10,all,445.0,4.308266008767705,8.193545149615208,-9.434953664109026,0.6189331507489071,3,8,-4.9729475957726335,-27.073096512506417,-32.05409728603218
10,all,450.0,3.2678065251514115,11.412413825685055,-10.438378647039103,0.919840081148598,3,8,-7.021733043282108,-23.62778085126282,-37.46644463606039
10,all,455.0,-2.307841911302743,18.21220755930755,-9.71169693077454,0.9976131180265904,3,8,-12.131550059311632,-20.745480151213805,-41.47824616710442
10,all,460.0,0.036059954695131,9.025421924630848,-7.053162597322398,0.8328242775460386,3,8,-6.866776067601082,-20.24012574097672,-27.959132103790722
10,all,465.0,0.2894052576005514,10.685873701234607,-8.117982568334854,0.6686708451660683,3,8,-7.4707787350988255,-26.274134887497155,-31.67033939798703
10,all,470.0,-2.1539639295234436,11.672107940149292,-5.845167117700185,0.950401111248594,3,8,-7.828773610985115,-16.631515600673527,-25.532293692280206
10,all,475.0,2.674002405571661,15.817213294945471,-10.836471007287447,0.990549894070948,3,8,-7.99274466666526,-21.18934555560078,-40.27052730580908
10,all,480.0,2.584719224738899,15.786889467915092,-11.251609881456417,0.9562920438247056,3,8,-8.351315276180435,-24.434653064991394,-40.8303702080742
10,all,485.0,10.869062253923548,9.203405886289081,-12.056040717307825,0.905017128701869,3,8,-1.1042624622363704,-20.65281255777527,-35.77225283288337
10,all,490.0,10.83409957911486,8.520321392733502,-11.417612628463322,0.8563870740080878,3,8,-0.477918604278009,-20.745359480459946,-33.29987463244349
10,all,495.0,-3.095658874165815,12.86632769661027,-6.2686359278907275,0.7337453492137682,3,8,-8.77599764869059,-22.841330255747447,-27.906609760767196
10,all,500.0,10.049430698184997,6.93279538388098,-10.66749037036827,0.8376161302585367,3,8,-0.5218832643758181,-20.27942979125508,-31.83252196879713
10,all,505.0,3.2700575220922157,7.300368649931253,-6.571840191044249,0.5306365455454818,3,8,-3.058065754733967,-20.347941824878994,-22.940692512062206
10,all,510.0,-0.6910771188378038,10.669726250692708,-6.547093027190916,0.5827707199243377,3,8,-6.651911406187468,-23.513491419398207,-26.426581842499566
10,all,515.0,3.933091606433249,8.141165168467124,-8.619668393879378,0.8345422739518548,3,8,-4.4941631456198925,-20.784895880946564,-30.207221898666596
10,all,520.0,4.587095693250151,9.936661145020038,-9.180804455657398,0.9701449143353801,3,8,-4.484821003644488,-17.077637425975247,-31.707081888439728
10,all,525.0,3.6566107236625958,12.446957818289823,-8.387849619341923,0.6779643884445961,3,8,-3.8159181396295643,-23.67661644224531,-28.945509895098446
10,all,530.0,0.35074175458627604,11.789002818577018,-5.5082441241819255,0.5933215354280525,3,8,-4.412340959707139,-19.003631981472594,-21.63477968883435
10,all,535.0,0.4109091005723611,7.682692480400943,-5.928992968772588,0.3517948261550008,3,8,-5.1309902357693655,-23.30965644331488,-23.054823810709806
10,all,540.0,1.0912154340881464,5.303584702215011,-6.793218112231318,0.6339210078292992,3,8,-5.56918068319882,-21.709342840892155,-25.977347708259803
10,all,545.0,4.99015412943424,5.011365376323062,-5.0323380412971215,-0.16675312913232454,3,8,0.14233351648552184,-22.985600791276468,-14.782761386951734
10,all,550.0,0.31976316429211676,6.515506792947169,-5.471582185262743,-0.14716754104456098,3,8,-4.6112973754270845,-30.561958926390826,-21.449520710250688
10,all,555.0,6.25769415094122,4.881289493330048,-8.570283224283964,0.7416561830543519,3,8,-2.1960996608983643,-20.300896478639775,-27.66126493012645
10,all,560.0,2.1883622108913063,4.216940003751296,-6.288502728407131,0.18294044476651639,3,8,-3.9449367105942437,-25.38121398631899,-22.897562672256093
10,all,565.0,1.8706874396857291,4.528533451696965,-5.362592065795844,0.28107197660964434,3,8,-3.367775090476527,-20.23483457035281,-19.338836244170736
10,all,570.0,10.412442094228641,10.465193596539912,-10.507479323421093,0.8484454909802075,3,8,0.4226907915554534,-19.19159347362477,-30.65824175754306
10,all,575.0,4.577296934796036,5.833545425631178,-5.119168226527723,0.19799493369857268,3,8,-0.2979416217591395,-17.60972106934725,-15.476331562203631
10,all,580.0,6.305021501800851,4.213705630739824,-6.599521839198484,0.07206486601210882,3,8,-0.019362230251534607,-24.776853124808248,-19.955139524954806
