acquisition_order,location,location_order,instrument_scan_number,variant,distance_nm,predicted_force_pN
34,B,16,40,primary,235.0,-4.008763212226711
34,B,16,40,primary,240.0,-4.279278115696995
34,B,16,40,primary,245.0,-4.5147257840563295
34,B,16,40,primary,250.0,-4.720529986251602
34,B,16,40,constant_baseline,35.0,358.9533190230498
34,B,16,40,constant_baseline,40.0,326.6697655246506
34,B,16,40,constant_baseline,45.0,296.4804726802395
34,B,16,40,constant_baseline,50.0,268.6323713807794
34,B,16,40,constant_baseline,55.0,242.87999070489371
34,B,16,40,constant_baseline,60.0,219.11963378228634
34,B,16,40,constant_baseline,65.0,197.4659566243028
34,B,16,40,constant_baseline,70.0,177.76149552236728
34,B,16,40,constant_baseline,75.0,159.74547353898024
34,B,16,40,constant_baseline,80.0,143.37746094856277
34,B,16,40,constant_baseline,85.0,128.67726187618993
34,B,16,40,constant_baseline,90.0,115.3168703530061
34,B,16,40,constant_baseline,95.0,103.19591549410174
34,B,16,40,constant_baseline,100.0,92.39832278160513
34,B,16,40,constant_baseline,105.0,82.64334798332924
34,B,16,40,constant_baseline,110.0,73.82761381945093
34,B,16,40,constant_baseline,115.0,65.95814099460897
34,B,16,40,constant_baseline,120.0,58.917556420137274
34,B,16,40,constant_baseline,125.0,52.57345573639745
34,B,16,40,constant_baseline,130.0,46.8920431596852
34,B,16,40,constant_baseline,135.0,41.85585037238105
34,B,16,40,constant_baseline,140.0,37.32809408628284
34,B,16,40,constant_baseline,145.0,33.26160566674108
34,B,16,40,constant_baseline,150.0,29.679971094338633
34,B,16,40,constant_baseline,155.0,26.46965638350149
34,B,16,40,constant_baseline,160.0,23.591082622928727
34,B,16,40,constant_baseline,165.0,21.043500188622474
34,B,16,40,constant_baseline,170.0,18.7790948956532
34,B,16,40,constant_baseline,175.0,16.7512152011265
