branch,approach_speed_um_per_s,scanner_travel_bin_center_nm,contributing_curves,delta_V_q25,delta_V_median,delta_V_q75,delta_nN_prior_D3_scale_q25,delta_nN_prior_D3_scale_median,delta_nN_prior_D3_scale_q75
retract_far_to_contact,2.7,387.5,512,-0.22688111353460844,-0.17259873648966284,-0.041654862528503915,-4.951811023886487,-3.7670668692659555,-0.9091413747652373
retract_far_to_contact,2.7,392.5,512,-0.13110956157150966,-0.08059400396943561,0.009398676957698804,-2.861541722060052,-1.759010572090329,0.2051315397920134
retract_far_to_contact,2.7,397.5,512,-0.03274751039008178,0.013089456794139948,0.07319179913459262,-0.7147332822381816,0.28568493622110575,1.597453186677329
retract_far_to_contact,2.7,402.5,512,0.06393049795184991,0.10492771118912611,0.1494481158013848,1.395319952324868,2.2901077523944497,3.2617912341631556
retract_far_to_contact,2.7,407.5,512,0.16251621687400555,0.1976306192296356,0.23862242609594805,3.547010069457682,4.313402132564648,5.208071935472984
retract_far_to_contact,2.7,412.5,512,0.2594815930219591,0.2921197794438354,0.32841539042347423,5.663335271958478,6.375682495601912,7.16785511749913
retract_far_to_contact,2.7,417.5,512,0.36063178326848677,0.3888304491912171,0.4246792426608985,7.870996453304748,8.486448584157273,9.268869156458985
retract_far_to_contact,2.7,422.5,512,0.45799181406786477,0.4854809174405227,0.5209135023870906,9.995935220959144,10.595900740331116,11.369237321811024
retract_far_to_contact,2.7,427.5,512,0.5562938034992314,0.5840539916007539,0.6174609395004428,12.14143277848044,12.747314878249457,13.476440764079735
retract_far_to_contact,2.7,432.5,512,0.6560070267871161,0.6823928675554142,0.7162364897621287,14.317731328024026,14.893617505394367,15.632274059572001
retract_far_to_contact,2.7,437.5,512,0.753941539427268,0.780937235665701,0.8156774644496217,16.455208492849735,17.044405117233246,17.80263062655188
retract_far_to_contact,2.7,442.5,512,0.8538335150267361,0.8803830466078787,0.9139852398659629,18.635408414584482,19.2148672382581,19.94825446652893
retract_far_to_contact,2.7,447.5,512,0.9530877008488936,0.9803456776912531,1.0125388925284433,20.801688206957177,21.39660925663833,22.099244719068867
retract_far_to_contact,2.7,452.5,512,1.05382798096667,1.0815042152744312,1.1120225800495025,23.000402863567516,23.604452623416442,24.270533518250975
retract_far_to_contact,2.7,457.5,512,1.1529439330583973,1.1816764433506464,1.213455645307663,25.16366562512811,25.790769216927913,26.48436860970886
retract_far_to_contact,2.7,462.5,512,1.2540317866518547,1.2818159787345418,1.3130310596712715,27.369966273104914,27.97637227359311,28.657659400079417
retract_far_to_contact,2.7,467.5,512,1.3550869468577291,1.38311605255099,1.4149504431544044,29.57555336906093,30.18730475021059,30.882108666996945
retract_far_to_contact,2.7,472.5,512,1.4566672140535046,1.4852848737259539,1.514548867272007,31.792601227619894,32.41719813846964,33.055901658505846
retract_far_to_contact,2.7,477.5,512,1.559388624604104,1.5884208679682703,1.618129600880915,34.03455519738493,34.66820063617508,35.31661084913047
retract_far_to_contact,2.7,482.5,512,1.6599232915903601,1.6905853576500367,1.7197981213815168,36.228782228932715,36.89799948709943,37.53558488691575
retract_far_to_contact,2.7,487.5,512,1.7632450165065758,1.7944029982121075,1.8229713038915962,38.48383840560755,39.16387930847438,39.787399039991705
