test,blocks_planned,blocks_included,baseline_method,preprocessing,distance_nm,low_nominal_speed_um_per_s,high_nominal_speed_um_per_s,block_summary,low_block_values_pN,high_block_values_pN,block_differences_high_minus_low_pN,sample_count,mean_difference_pN,median_difference_pN,difference_sd_pN,mean_95CI_low_pN,mean_95CI_high_pN,paired_t_statistic,paired_t_df,paired_t_p_two_sided,cohen_dz,fraction_high_greater_than_low,exact_sign_nonzero_block_count,exact_sign_p_two_sided,fit_status,claim_status,paired_t_p_two_sided_holm_across_valid_contrasts_and_37_distances,paired_t_p_two_sided_bh_across_valid_contrasts_and_37_distances
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,190.0,0.05,0.1,spatial_median_of_F_sym_pN,3.09191497137;3.74890787191;3.07013616768,4.23991354041;4.70943965688;3.21419283481,1.14799856903;0.960531784975;0.14405666713,3,0.7508623403788377,0.960531784974533,0.5338031403018972,-0.575178171079425,2.0769028518371004,2.4363508283047857,2.0,0.13514296570434944,1.4066278065621358,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7224478106108049
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,195.0,0.05,0.1,spatial_median_of_F_sym_pN,3.12179526446;3.97989686171;3.07409432237,4.29176625183;5.32246135577;2.43764555918,1.16997098736;1.34256449406;-0.636448763188,3,0.6253622394113701,1.1699709873620519,1.096162572043196,-2.0976565439766266,3.348381022799367,0.9881373433290893,2.0,0.42724282260775304,0.5705013611673714,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7973846155845439
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,200.0,0.05,0.1,spatial_median_of_F_sym_pN,2.35475293865;3.24108381615;2.40390582661,3.98013181619;4.80789072683;1.90432325593,1.62537887754;1.56680691068;-0.499582570683,3,0.8975344058463678,1.566806910683224,1.2102931683706577,-2.109000495939717,3.9040693076324526,1.28446167680173,2.0,0.3276674602024813,0.741584294865237,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7505895052914004
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,20.0,0.1,0.2,spatial_median_of_F_sym_pN,1736.85981115;2293.60699358;2542.49561931,1758.77208015;2475.20226323;2423.0032233,21.9122689953;181.595269653;-119.49239601,3,28.005047546046097,21.91226899527169,150.63627407267217,-346.19620163080003,402.20629672289226,0.32200853026099735,2.0,0.7779879445452669,0.18591171162754258,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9235458279722724
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,25.0,0.1,0.2,spatial_median_of_F_sym_pN,1207.6254583;1749.47024784;1929.90056213,1230.27050244;1910.4629013;1835.92393585,22.6450441402;160.992653457;-93.9766262791,3,29.887023772577248,22.645044140192795,127.6388189540871,-287.18537987061404,346.9594274157686,0.40556504741510746,2.0,0.7243338575156921,0.23415308929901565,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9235458279722724
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,30.0,0.1,0.2,spatial_median_of_F_sym_pN,846.266850858;1360.15951885;1492.29937912,874.906055283;1491.11520347;1414.69964179,28.6392044253;130.955684618;-77.5997373314,3,27.33171723720875,28.63920442529934,104.28385852164952,-231.72374844004656,286.38718291446406,0.4539525443731425,2.0,0.6943668035067746,0.26208962369314937,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9235458279722724
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,35.0,0.1,0.2,spatial_median_of_F_sym_pN,601.225025399;1067.90761173;1163.96824985,628.767208076;1176.09723333;1110.0117984,27.542182677;108.189621608;-53.9564514496,3,27.258450945207073,27.54218267697877,81.07340889456633,-174.13906150744398,228.65596339785813,0.5823490416459697,2.0,0.6192357655577555,0.3362193759566212,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9235458279722724
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,40.0,0.1,0.2,spatial_median_of_F_sym_pN,422.001262004;843.474020755;916.45879327,455.135104839;935.65224422;873.293267613,33.133842835;92.1782234645;-43.1655256569,3,27.382180214210013,33.13384283501284,67.85494693640516,-141.17885239724268,195.94321282566273,0.6989516534066219,2.0,0.5569268851582501,0.4035399252448472,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.90910123900832
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,45.0,0.1,0.2,spatial_median_of_F_sym_pN,302.372123202;665.233917733;723.900511911,329.741569366;741.382749766;690.738979799,27.3694461638;76.1488320336;-33.1615321122,3,23.452248695064117,27.369446163796113,54.76036207360532,-112.5800318393956,159.48452922952384,0.7417862985820388,2.0,0.5354978890188655,0.42827051916751624,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9072946451144455
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,50.0,0.1,0.2,spatial_median_of_F_sym_pN,219.251720542;528.864844176;572.385089111,242.913362933;591.048062222;550.066612108,23.6616423912;62.1832180462;-22.3184770035,3,21.17546114462782,23.66164239122466,42.3056726629302,-83.91765573701976,126.26857802627539,0.8669516938879387,2.0,0.4773609742623328,0.5005347938406035,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.854630131340628
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,55.0,0.1,0.2,spatial_median_of_F_sym_pN,154.842333244;418.949267257;449.459582575,180.818197135;470.97491671;436.991271615,25.9758638914;52.0256494528;-12.4683109599,3,21.844400794771428,25.975863891438337,32.4448682061789,-58.75311986796807,102.44192145751093,1.1661508931707278,2.0,0.3638038121671765,0.6732775320878422,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7544443194400804
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,60.0,0.1,0.2,spatial_median_of_F_sym_pN,112.752418689;332.954427758;359.458432775,131.988860002;374.913847688;348.911049341,19.2364413139;41.9594199305;-10.5473834333,3,16.88282593702371,19.23644131391029,26.332408337978116,-48.530502655745934,82.29615452979336,1.110491373327685,2.0,0.3824110705446113,0.6411424933234963,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7579933719723545
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,65.0,0.1,0.2,spatial_median_of_F_sym_pN,83.6520620862;266.114657241;283.715229926,97.8852718954;300.81961133;278.197300354,14.2332098092;34.7049540882;-5.51792957175,3,14.473411441882831,14.233209809198513,20.112517622086564,-35.48885206076632,64.43567494453198,1.2464219769612834,2.0,0.33880007093989917,0.7196220639224625,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7505895052914004
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,70.0,0.1,0.2,spatial_median_of_F_sym_pN,61.078163395;212.48337165;226.778877246,74.7459393241;240.150217065;221.597272546,13.6677759291;27.6668454151;-5.1816047001,3,12.051005548043909,13.667775929107961,16.483798973291997,-28.89702111391467,52.99903221000249,1.2662708350985132,2.0,0.3329354728448536,0.7310818075110989,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7505895052914004
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,75.0,0.1,0.2,spatial_median_of_F_sym_pN,45.4354750024;170.094346846;179.02823006,55.4835408835;191.538072357;176.711908385,10.0480658811;21.443725511;-2.31632167412,3,9.72515657267042,10.048065881136651,11.883314494527752,-19.79463310340946,39.2449462487503,1.4174888077888053,2.0,0.2920758280569375,0.8183875447501485,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7346920558442717
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,80.0,0.1,0.2,spatial_median_of_F_sym_pN,34.7850549542;136.553772936;142.620934396,43.3443383644;151.840981413;142.415300674,8.55928341022;15.2872084776;-0.205633721439,3,7.880286055460431,8.559283410221042,7.768707608535123,-11.418253486224234,27.178825597145096,1.7569274728834445,2.0,0.22101023331029251,1.0143625494159056,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7224478106108049
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,85.0,0.1,0.2,spatial_median_of_F_sym_pN,28.0384403471;110.832045635;114.059193961,33.0300705686;121.991292273;112.723175517,4.99163022144;11.1592466375;-1.33601844407,3,4.938286138288391,4.991630221439525,6.247803338621162,-10.582117750587724,20.458690027164504,1.369019162455945,2.0,0.30446697809762613,0.7904035819696958,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7346920558442717
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,90.0,0.1,0.2,spatial_median_of_F_sym_pN,22.3126973032;89.3479048841;91.4468991469,26.616094173;98.1002143155;90.4556151319,4.30339686984;8.75230943135;-0.991284015004,3,4.021474095396029,4.303396869840125,4.8779107874199195,-8.095928046037375,16.138876236829436,1.4279468727701414,2.0,0.2894847756177198,0.8244255113823256,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7346920558442717
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,95.0,0.1,0.2,spatial_median_of_F_sym_pN,17.5448775072;72.3164366532;73.9854625693,21.0339648386;78.9125888211;71.9627419691,3.48908733138;6.59615216785;-2.02272060017,3,2.6875062996896695,3.4890873313832067,4.3649903849384435,-8.155730926829134,13.530743526208473,1.0664164284956568,2.0,0.397922110961071,0.6156958120602067,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7749009529241908
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,100.0,0.1,0.2,spatial_median_of_F_sym_pN,13.765234704;59.3280151635;59.5563767619,16.767708066;64.1132300779;58.1509089565,3.00247336203;4.78521491441;-1.40546780539,3,2.1274068236846944,3.002473362029285,3.1867607721939395,-5.788945788750771,10.04375943612016,1.1562765360808096,2.0,0.36702696621409314,0.6675765693639035,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7544443194400804
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,105.0,0.1,0.2,spatial_median_of_F_sym_pN,13.1748833977;49.6712151411;47.4358351187,13.2288200381;52.6824831156;47.8151401273,0.0539366404761;3.01126797455;0.379305008576,3,1.1481698745348343,0.3793050085756775,1.6216710645065324,-2.880284372810223,5.176624121879891,1.2263205541127822,2.0,0.34486544837712996,0.7080165020297858,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7505895052914004
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,110.0,0.1,0.2,spatial_median_of_F_sym_pN,11.2575462047;40.2892735116;38.5300919644,11.3754331676;43.3482286408;38.0557907661,0.117886962952;3.05895512913;-0.474301198257,3,0.9008469646098393,0.11788696295181822,1.8922856131964392,-3.7998510884757803,5.601545017695459,0.8245651193810916,2.0,0.49630800791720087,0.47606289363904913,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8744474425207824
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,115.0,0.1,0.2,spatial_median_of_F_sym_pN,9.35245349862;33.5174956382;32.3389208221,9.77735213862;33.9574099183;31.3685786368,0.424898640001;0.439914280078;-0.970342185319,3,-0.03517642174662269,0.4248986400010768,0.8099121071947957,-2.047109630407458,1.9767567869142126,-0.07522711310570311,2.0,0.9468814960855743,-0.04343239400193612,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9731837598657291
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,120.0,0.1,0.2,spatial_median_of_F_sym_pN,8.20479595656;27.082773245;25.4610747318,8.2750774181;27.9077800115;26.0238575177,0.0702814615437;0.825006766524;0.56278278595,3,0.4860236713392041,0.5627827859503611,0.38317299324341253,-0.46583081128921566,1.437878153967624,2.1969650974485306,2.0,0.15914877846280534,1.2684183904121218,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7224478106108049
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,125.0,0.1,0.2,spatial_median_of_F_sym_pN,8.30319465603;23.1825025214;21.3632038597,6.59805722438;23.9501522058;21.7794507353,-1.70513743165;0.767649684378;0.416246875627,3,-0.17374695721601116,0.4162468756267508,1.3378111123754968,-3.497053992625458,3.1495600781934354,-0.2249484660239239,2.0,0.8429122325429345,-0.12987405741270586,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9235458279722724
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,130.0,0.1,0.2,spatial_median_of_F_sym_pN,7.04628896614;20.2115689068;17.6303431677,5.52843350715;20.1724005616;17.2659103427,-1.51785545899;-0.0391683451426;-0.364432824991,3,-0.6404855430411255,-0.36443282499088525,0.7770345697082517,-2.5707464209631636,1.2897753348809124,-1.4276758657946123,2.0,0.28955155722959197,-0.8242690454320515,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7346920558442717
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,135.0,0.1,0.2,spatial_median_of_F_sym_pN,6.86584396139;17.8920799068;15.3440695607,4.40838129497;17.3455557067;14.260467688,-2.45746266643;-0.54652420007;-1.08360187272,3,-1.3625295797388917,-1.0836018727213244,0.9855313058730728,-3.8107250627384026,1.085665903260619,-2.394617446304818,2.0,0.13894945162975983,-1.382533027230261,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7224478106108049
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,140.0,0.1,0.2,spatial_median_of_F_sym_pN,8.17456863755;15.7394088933;12.5783444713,3.96107810268;14.7552809918;12.4611452149,-4.21349053487;-0.984127901484;-0.117199256372,3,-1.7716058975757758,-0.9841279014841309,2.1587014048555218,-7.13411746571934,3.590905670567789,-1.4214617263360136,2.0,0.29108812533194817,-0.8206813103428477,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7346920558442717
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,145.0,0.1,0.2,spatial_median_of_F_sym_pN,7.39960749703;12.564906449;10.3896702533,4.56079076252;11.5992435435;10.326162899,-2.83881673451;-0.96566290549;-0.0635073543581,3,-1.2893289981191007,-0.9656629054899657,1.4156819358624273,-4.806077882795087,2.227419886556886,-1.5774612049801386,2.0,0.25541601373569,-0.9107476513314745,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7342450297782686
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,150.0,0.1,0.2,spatial_median_of_F_sym_pN,6.88754129381;10.6959102331;8.65889803765,3.84547457979;11.0515163124;8.74056353377,-3.04206671402;0.355606079289;0.0816654961129,3,-0.8682650462049885,0.08166549611293306,1.8875436760550413,-5.557183474411058,3.8206533820010815,-0.7967387422823933,2.0,0.509156870648864,-0.45999732733054366,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8830689475316235
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,155.0,0.1,0.2,spatial_median_of_F_sym_pN,5.01941906376;10.8534688732;8.04015005032,4.99531354599;9.98193332022;7.60665978163,-0.0241055177742;-0.871535552948;-0.433490268698,3,-0.4430437798068472,-0.43349026869784524,0.4237957860924508,-1.495810874106934,0.6097233144932397,-1.8107172411464594,2.0,0.2118892111266594,-1.045418086602205,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7224478106108049
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,160.0,0.1,0.2,spatial_median_of_F_sym_pN,5.85337076728;9.17049433617;6.24776429639,3.8400636367;8.79176387913;6.01331407109,-2.01330713059;-0.378730457035;-0.234450225297,3,-0.875495937639243,-0.3787304570348198,0.9880105917513212,-3.3298503081870443,1.5788584329085582,-1.5348048477126,2.0,0.26459280352370035,-0.8861199919804121,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7342450297782686
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,165.0,0.1,0.2,spatial_median_of_F_sym_pN,5.76973190486;7.14558885886;5.8649021073,2.48878994124;7.08949338109;5.99025381533,-3.28094196362;-0.0560954777637;0.125351708035,3,-1.0705619111151234,-0.0560954777637086,1.9163939450643974,-5.831148380560588,3.6900245583303413,-0.9675816538008946,2.0,0.4353312499480396,-0.5586335282848898,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7973846155845439
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,170.0,0.1,0.2,spatial_median_of_F_sym_pN,5.44606915556;7.3771669709;4.91558405378,3.16734960799;6.59162068291;5.51717941262,-2.27871954757;-0.785546287991;0.601595358838,3,-0.820890158906456,-0.7855462879912496,1.4404826906011383,-4.399247533707982,2.75746721589507,-0.9870465448397159,2.0,0.4276679020550329,-0.5698715883659,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7973846155845439
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,175.0,0.1,0.2,spatial_median_of_F_sym_pN,5.36874886657;7.31128248081;5.01600806219,3.77433100372;6.63526573408;4.9310499944,-1.59441786285;-0.67601674673;-0.0849580677825,3,-0.7851308924531223,-0.6760167467304523,0.7606225350501559,-2.6746220161549363,1.104360231248692,-1.7878599879124433,2.0,0.2157032650235493,-1.0322214452946104,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7224478106108049
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,180.0,0.1,0.2,spatial_median_of_F_sym_pN,5.14919161272;6.95605063052;3.92411354264,4.27026478378;6.41171881151;4.16786446706,-0.878926828937;-0.544331819009;0.243750924415,3,-0.3931692411768896,-0.544331819008609,0.5764017072932274,-1.825030459363527,1.0386919770097476,-1.1814487935672287,2.0,0.3588753245909846,-0.6821097789997981,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7544443194400804
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,185.0,0.1,0.2,spatial_median_of_F_sym_pN,4.74244502482;4.74951145274;4.02280436526,3.37946248163;6.03908270186;4.07444626256,-1.36298254319;1.28957124912;0.051641897298,3,-0.007256465589526566,0.051641897297979966,1.3272573857913532,-3.3043465907921252,3.2898336596130724,-0.00946957780682567,2.0,0.9933041474252734,-0.005467263295882908,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9949146105766975
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,190.0,0.1,0.2,spatial_median_of_F_sym_pN,4.23991354041;4.70943965688;3.21419283481,4.05002258342;5.03144637476;3.61637001069,-0.189890956984;0.32200671788;0.402177175876,3,0.17809764559068197,0.32200671788011004,0.3211985901314156,-0.6198038851059171,0.9759991762872811,0.960384573124206,2.0,0.4382023563122268,0.5544782918188242,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7973846155845439
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,palindrome_mean,195.0,0.1,0.2,spatial_median_of_F_sym_pN,4.29176625183;5.32246135577;2.43764555918,2.41368081368;5.47144886225;3.19155378467,-1.87808543814;0.148987506477;0.753908225496,3,-0.3250632353900394,0.14898750647653358,1.378546604491751,-3.7495628429709273,3.099436372190848,-0.4084200255063911,2.0,0.7225422108197286,-0.23580141166854873,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9235458279722724
