source,location,location_order,block_in_location,instrument_scan_number,map_midpoint_time,relative_time_min,nominal_speed_um_per_s,baseline,distance_nm,point_index,row,column,force_pN
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,23,2,7,95.09094162452051
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,24,3,7,209.2318589866225
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,25,3,6,-585.0525399991018
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,26,3,5,-872.8609631082072
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,27,3,4,145.15697705045096
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,28,3,3,425.01304713314653
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,29,3,2,-702.0576529798883
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,30,3,1,85.1919362317193
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,31,3,0,-369.67937864021604
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,32,4,0,572.6837708247267
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,33,4,1,-170.39014466470786
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,34,4,2,172.71044191074
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,35,4,3,189.13339776661613
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,36,4,4,548.8409070124629
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,37,4,5,37.54668445016825
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,38,4,6,293.92658546807723
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,39,4,7,994.7302974405427
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,40,5,7,13.166060088935817
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,41,5,6,-41.63503745197312
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,42,5,5,-145.01885094183783
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,43,5,4,337.60758416418525
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,44,5,3,235.42356753268203
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,45,5,2,273.6253032581134
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,46,5,1,222.68316880832137
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,47,5,0,156.91621884205486
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,48,6,0,51.93321689982549
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,49,6,1,23.244133256027066
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,50,6,2,107.4031880995083
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,51,6,3,99.8446880685372
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,52,6,4,117.90892871408128
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,53,6,5,97.37696126806365
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,54,6,6,59.69069290907325
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,55,6,7,118.11523659355181
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,56,7,7,109.90520599399976
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,57,7,6,100.17831626878775
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,58,7,5,136.86875320492322
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,59,7,4,106.64219249532304
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,60,7,3,62.19437044960397
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,61,7,2,132.25110993955377
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,62,7,1,101.49837329966664
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,100.0,63,7,0,54.157864730232845
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,0,0,0,3.847080971892926
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,1,0,1,8.987065918198953
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,2,0,2,37.92795890929902
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,3,0,3,-3.283655614070721
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,4,0,4,9.156091802742093
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,5,0,5,9.051680333979201
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,6,0,6,-51.246227346977804
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,7,0,7,24.72609558042827
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,8,1,7,65.97329970995412
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,9,1,6,-63.32147282437412
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,10,1,5,161.50745703115587
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,11,1,4,233.16353132341996
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,12,1,3,-125.60240972851206
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,13,1,2,-161.88849919466026
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,14,1,1,-64.83783187297483
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,15,1,0,184.80321478532835
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,16,2,0,63.64481474242765
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,17,2,1,50.498026446295206
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,18,2,2,39.601096291282154
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,19,2,3,-19.23445470367927
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,20,2,4,-3.6859632528106596
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,21,2,5,34.309601105412234
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,22,2,6,23.462977470572927
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,23,2,7,28.327555664355216
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,24,3,7,119.7092951650886
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,25,3,6,-539.0827192893152
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,26,3,5,-873.1405580694807
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,27,3,4,16.26448591994396
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,28,3,3,305.78061642248946
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,29,3,2,-685.9220540507375
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,30,3,1,59.58313778002921
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,31,3,0,-293.2098572690463
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,32,4,0,415.5862179178918
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,33,4,1,-215.9163051417258
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,34,4,2,44.21304622301873
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,35,4,3,78.20709107194479
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,36,4,4,352.5048502669581
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,37,4,5,-35.16448820710745
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,38,4,6,110.43674061438395
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,39,4,7,850.2770152799138
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,40,5,7,-37.790544180543606
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,41,5,6,-196.19130243384342
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,42,5,5,-220.83082770865158
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,43,5,4,164.67238401769382
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,44,5,3,107.57778038930451
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,45,5,2,152.29310463663924
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,46,5,1,100.65025872959238
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,47,5,0,75.67787159867301
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,48,6,0,-29.45861303213274
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,49,6,1,-72.76133498796972
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,50,6,2,-4.028540235878381
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,51,6,3,-2.258588928111776
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,52,6,4,-7.487057735343774
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,53,6,5,-11.126213340321774
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,54,6,6,-23.580439326253696
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,55,6,7,21.188391767286845
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,56,7,7,23.044137474122838
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,57,7,6,20.401986346576148
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,58,7,5,25.04676815348964
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,59,7,4,3.5188108419827717
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,60,7,3,-41.23448621710462
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,61,7,2,23.413034960941754
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,62,7,1,2.3895780419191164
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,linear,200.0,63,7,0,-17.935121270685336
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,0,0,0,520.9103230733779
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,1,0,1,584.779178242042
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,2,0,2,723.205931761144
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,3,0,3,767.1361925712849
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,4,0,4,635.5364560655273
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,5,0,5,418.58753266325425
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,6,0,6,313.84742138105025
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,7,0,7,440.77185827174446
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,8,1,7,682.2110283504946
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,9,1,6,693.0952581572195
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,10,1,5,534.7779523805086
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,11,1,4,425.0774318189352
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,12,1,3,488.04513590777634
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,13,1,2,685.6643723894413
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,14,1,1,887.798543653989
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,15,1,0,840.8685699820726
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,16,2,0,1008.062464582016
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,17,2,1,892.6700525970864
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,18,2,2,695.046675415135
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,19,2,3,546.7410591076675
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,20,2,4,483.4995699203643
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,21,2,5,530.2671084099568
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,22,2,6,649.4786429217927
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,23,2,7,441.55754367912033
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,24,3,7,1375.7292116484234
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,25,3,6,580.5850728994303
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,26,3,5,754.8542768660428
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,27,3,4,799.8665076498434
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,28,3,3,753.5076512897334
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,29,3,2,813.0751170680012
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,30,3,1,815.1246639339115
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,31,3,0,1159.46080984384
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,32,4,0,1319.957446002068
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,33,4,1,1060.6792411058523
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,34,4,2,1037.53766541185
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,35,4,3,1078.4273052369026
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,36,4,4,911.2977910432213
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,37,4,5,859.5208034142395
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,38,4,6,942.8613266241794
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,39,4,7,1192.7387699512553
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,40,5,7,1044.9562787426348
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,41,5,6,1328.5336095587297
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,42,5,5,1300.7319999639735
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,43,5,4,1423.221148192356
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,44,5,3,1086.1912429939912
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,45,5,2,1084.8824574317457
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,46,5,1,859.0917171110559
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,47,5,0,984.9443611709632
10-09-26/map-data-2026.09.10-13.19.51.438.jpk-force-map,A,1,1,5,2026-09-10T13:20:23.582500+02:00,0.0,2.0,constant,20.0,48,6,0,729.4454682133572
