source,timestamp,block,nominal_speed_um_per_s,point_index,sensitivity_nm_per_V,sensitivity_40nm_nm_per_V,sensitivity_60nm_nm_per_V,contact_fit_R2,contact_points,valid_for_consensus,retained_for_global_consensus
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:44.079000,2,4.0,55,81.65509992508737,81.70054094053093,81.1394189964799,0.9999133395557727,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:44.079000,2,4.0,56,80.98563064369797,80.93737589100436,81.37293361043828,0.999910220965178,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:44.079000,2,4.0,57,80.48430847637472,80.39787197271897,80.51654517526899,0.9997926717072603,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:44.079000,2,4.0,58,81.07494695544827,81.18021102211898,81.02699487284852,0.9998839336439932,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:44.079000,2,4.0,59,81.1490676396974,80.86227317417058,81.482914364566,0.9998792975558759,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:44.079000,2,4.0,60,81.19861391195506,81.61995115218004,80.95727746374199,0.9997330317779106,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:44.079000,2,4.0,61,82.13213224630664,82.41841776218509,81.56331121409357,0.9999095944842382,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:44.079000,2,4.0,62,81.98941881169432,83.16725700158426,81.2642165229855,0.9996766181402186,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:44.079000,2,4.0,63,81.20388462548176,81.52003047827206,80.44341494486315,0.9998472669335172,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,0,80.97285058366133,80.81040602239646,81.02476752982126,0.9996980941738658,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,1,81.51944747736408,82.16286039855643,81.29924485589433,0.9994937904702876,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,2,80.83665353989801,81.15928194169005,80.95172724616708,0.9994986064892973,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,3,81.10761732784879,81.74786718830813,81.16166871340572,0.9997467106139369,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,4,81.36001255620326,81.69637723689083,81.4240748283831,0.9996996668725713,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,5,81.21882163538967,81.06075255603164,80.99003383232595,0.9997902891216021,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,6,80.93789507089332,81.2741880814257,81.21775161382402,0.9994784574558789,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,7,81.59781727674343,80.4471227359702,81.50610958045921,0.9995048398488668,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,8,81.4566467634395,81.13861243000382,81.35872575146519,0.9994791213787898,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,9,81.79284180112293,82.06845355845641,81.67983162615838,0.9995793223714977,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,10,81.73311768342548,81.716922574915,81.59750268375696,0.9998136939175294,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,11,81.94025238163734,82.17973812621574,81.98033243265718,0.9997426696302955,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,12,81.68755985206461,81.81582205432593,82.08376201609487,0.9997990951654759,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,13,81.82755880523308,81.50517092629518,81.91501146316574,0.9997253005205133,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,14,83.77349247492212,83.80448963289047,83.64867036789629,0.9999405265059302,51,True,False
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,15,82.8732901248462,82.87893979279703,82.76180459492467,0.9998500575153602,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,16,81.10775001559028,81.4392199727784,81.37028313580318,0.9997410935940155,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,17,81.99722844892779,81.98889176836929,82.20621795666494,0.9997808383004303,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,18,81.76992930907338,81.9730583293524,81.86225033291711,0.9998093994342535,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,19,81.33893769537347,80.83168057184182,81.53522403379944,0.9997514208642458,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,20,81.60193497804488,81.66011741410023,81.60608640431441,0.999586347686493,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,21,82.04581595418074,82.210717120347,81.89478821504714,0.9994780587977682,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,22,82.24169305714082,81.74400196245256,82.07313340417892,0.9997626513730773,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,23,82.32514100517035,81.94586004308312,82.28709199500817,0.9995924259044614,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,24,82.31958133105083,82.29733588848102,82.42497127449464,0.9997774182485573,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,25,82.4412417797418,82.6191221056703,82.70119468742259,0.9996333907596645,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,26,82.2185232592756,81.92569524487553,81.80649524799013,0.9997514413707007,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,27,82.36811875559714,82.40548764030397,82.06640286838443,0.9998136056428886,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,28,82.52439514432838,83.10657322217904,82.49226139687809,0.9994613858484497,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,29,82.3466845738487,82.16658721668045,82.31855640321845,0.9998318427791647,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,30,81.59821676127936,81.639879115021,81.55748354822057,0.9997508919320803,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,31,81.58066726368776,81.80185939641886,81.87018813732017,0.9997325267295554,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,32,82.06387476338816,82.55659466889,81.8447567848455,0.9998118080116399,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,33,82.08503151312506,82.66631810951422,82.25303715442661,0.999658070594492,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,34,81.86589839466079,81.81747444589439,81.7353009019658,0.9998929082112088,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,35,81.83323122740124,82.41800275836984,81.87810354818147,0.9997537062858066,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,36,81.14248517106556,81.3746060959656,81.34270283216144,0.9992370106054455,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,37,82.21262883958842,82.61038959900853,82.14085809184868,0.9994942757719802,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,38,82.33128996548179,82.6066198174639,82.00103577247813,0.999735052664215,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,39,81.36462056784221,81.36214665496283,81.50569268039361,0.9998810095826172,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,40,81.08699107772881,80.98832845700477,81.57926031416238,0.9983695374392327,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,41,83.50957744606777,83.22042019978845,83.58840661355012,0.9999348548368916,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,42,81.59405134443912,81.73093043945151,81.6115078113931,0.9996811305923736,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,43,81.42060605705633,81.56867973155293,81.60527986440059,0.9997339237335366,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,44,81.4458804914812,82.1772369427147,81.3747758509949,0.9994948792901522,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,45,81.68710882134808,81.71875619576656,81.7202566054651,0.99980937307213,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,46,81.26196755613427,81.71165931695283,81.13270139239086,0.9998107408820016,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,47,81.0918292152237,80.88792118582768,81.20604093529545,0.9996132759896762,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,48,80.94498930047911,80.99412977353123,80.93334193637139,0.999649876034409,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,49,81.32853352728947,81.36086863012957,81.13862786393082,0.9996496510475859,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,50,81.60527687732915,81.12287936228607,81.47853496603824,0.9996396722967921,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,51,82.05913605081919,82.5658737374566,81.75763830171624,0.9995425277677749,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,52,81.37144277106883,81.25388796148619,80.9385651748354,0.999644086187069,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,53,81.60866132073103,82.12393365287006,81.68888579137767,0.9995279611803043,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,54,82.52037145512912,82.82766976069662,82.50641480104326,0.9998766703401192,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,55,82.12079577979871,81.58340000367835,81.91328536022057,0.9996788705469156,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,56,81.75391652122943,81.7835283635376,81.613467636715,0.9995707250809879,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,57,81.61705713082515,81.805790026211,81.35356057447224,0.9998079777525491,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,58,81.66143022395778,81.74383295957686,81.4014591953162,0.9996990803901402,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,59,81.81437748414956,81.64573837304287,81.83980529376565,0.9994227497851831,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,60,81.83171615100609,81.50938931849898,81.65426049476915,0.9995323197085436,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,61,81.6377375947107,81.79738091775465,81.4783533283452,0.999735462244191,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,62,81.91394404636303,82.04839309693325,81.75120468992306,0.9998634790825935,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:36.372000,2,1.0,63,81.8892713607731,82.11292349859224,82.13064878933554,0.9997690880390523,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,0,84.38456992244832,84.76301057314478,84.6000070198519,0.999843652632583,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,1,85.69228556283413,85.54770293575562,85.66179082805928,0.9998974606787059,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,2,85.3847479271922,85.3977531101549,85.14280810297517,0.9998858323961141,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,3,85.9183303395466,86.18565094344174,85.76487390785957,0.9998482065270555,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,4,85.97518159228143,85.08680103178094,86.01098988104117,0.9997083428497829,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,5,84.68651523880725,84.9277450871257,84.83324470850482,0.9998559196084321,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,6,85.08593330525481,84.5893503917309,85.54374060229682,0.9998655422452033,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,7,85.50208162677525,85.12389780911866,85.63693361863494,0.9999022951186078,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,8,85.29423825378974,84.87488632079402,85.57955452032338,0.9999131623631251,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,9,86.14131730891935,86.31560154094016,85.60508061217394,0.9999204379219411,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,10,85.95743021466393,86.34068426013953,85.6056373226363,0.9998696153764254,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,11,85.65089865792808,85.85815242757049,85.39826034092633,0.9998775340131919,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,12,85.80436356061085,86.22427496584612,85.81482858582963,0.9996935989727824,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,13,85.65464276111065,85.24243320041673,85.48278308539396,0.9999063494687969,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,14,87.5503284439796,87.39071918613733,87.55453919878767,0.9999311340602323,50,True,False
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,15,85.24993171062748,85.12385550615168,85.13164245537403,0.9998936539095564,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,16,85.43679948226183,86.02169406654866,85.12257374254072,0.9998012009601719,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,17,86.00856400317465,86.35827055756589,85.5450976104083,0.9998824494440763,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,18,86.1772762205925,87.3204156010522,85.46473841762163,0.9997103050618805,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,19,85.83753569723923,85.9512484407186,85.68188848172362,0.9998952904187968,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,20,84.6539894283992,84.24945174532148,85.11750401552764,0.9998429652258616,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.441000,3,4.0,21,86.38673946233482,87.11307128123869,85.88944712458964,0.9998096116303973,50,True,True
