source,acquisition_order,block,map_start_time,fixed_pixel_time,nominal_speed_um_per_s,physical_row_zero_based,physical_column_zero_based,point_index_in_archive,distance_nm,force_linear_drift_corrected_pN,force_far_constant_referenced_pN,force_local_map_InvOLS_pN,force_contact_40nm_pN,force_contact_60nm_pN,force_k_only_uncertainty_pN,raw_samples_in_bin
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,200.0,-28.593290213823263,21.08765989010535,-27.98017646798858,-28.57171642224863,-28.615785499729046,0.658398129923562,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,205.0,-26.047968567935136,23.141263195881823,-25.48943307024869,-26.02831523526076,-26.068461365224945,0.599788749919559,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,210.0,-11.252165937559464,37.679866655183325,-11.010890535003824,-11.243676117714152,-11.261018388184485,0.25909592619380345,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,215.0,-15.416237076882098,32.93921833404718,-15.085673270121825,-15.404605442919213,-15.42836553982017,0.35497914321767987,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,220.0,-21.925411334762206,26.032595968732707,-21.45527407626918,-21.90886849373947,-21.942660780100223,0.5048614452083402,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,225.0,-26.285141092518916,21.251040208979003,-25.721520005385813,-26.265308811896464,-26.30582048126811,0.6052499593672119,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,230.0,-29.71097614860488,17.562760689866764,-29.073896339228153,-29.6885590569685,-29.734350754954995,0.6841343192112964,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,235.0,-42.19781639549373,4.791720260510191,-41.29298658812244,-40.965290564151424,-41.028475517312785,0.9716602459488687,4
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,240.0,-28.73672452811027,17.76711080625774,-28.12053518135467,-37.8050885792442,-37.86339922999864,0.6617008937393811,6
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,245.0,-12.265860576326277,33.613567482250424,-12.002848951305186,-12.25660591841254,-12.275510534008014,0.28243757906014455,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,250.0,-11.553888946696635,34.07327729550791,-11.306143826142357,-14.228840551870626,-14.250787146449333,0.26604349548314615,4
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,255.0,-12.404347036999127,32.80639387633654,-12.13836590577516,-10.980605452683655,-10.997541962388736,0.28562641203616407,6
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,260.0,12.021828753527874,56.816067118257806,11.764049798964079,11.890049124867152,12.031286723313746,0.2768184252457076,4
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,265.0,-2.4422146155022886,42.06288668290907,-2.3898472474993246,-6.334242552215346,-2.4441359864116237,0.05623520496222375,6
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,270.0,-9.493839259026162,34.61473962710199,-9.290266906669178,-5.255556341763987,-9.501308375972071,0.21860814083283925,4
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,275.0,27.416059009789613,71.2218461198524,26.828188131348682,14.926196261279355,21.193423293920034,0.6312908324622608,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,280.0,9.846474406175188,53.066426441217985,9.635340648524702,9.839045188166514,9.854220952839615,0.22672802908956025,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,285.0,15.242194217998591,58.14431169535676,14.91536233814662,15.230693900310767,15.25418575567059,0.35097157738812546,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,290.0,7.140821205367629,49.71538385510838,6.9877036171216265,15.848091657617594,15.872535788619555,0.16442680407096513,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,295.0,15.860058156977459,58.0215893795016,15.519977683794306,18.373519631563934,14.330152667095298,0.365198707561981,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,300.0,7.131969842721295,48.540417455028845,6.979042050475236,7.126588733036022,11.812982256185792,0.1642229897995035,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,305.0,21.111804292403946,62.27184730841771,20.65911286325226,21.09587532227974,21.128413646206646,0.48612707252245924,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,310.0,-10.820724937535031,29.935390104992415,-10.588700740617268,-11.516742608685485,-17.370195865621405,0.24916142948271452,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,315.0,-16.450536518401073,23.968765803302464,-16.097794669164326,-16.438124499935036,-16.463478698874805,0.378795248778972,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,320.0,-15.586952006679024,24.21396099941372,-15.252727632376683,-16.130514466620987,-15.599214776691428,0.35891007910116174,6
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,325.0,7.093850779923663,46.69110190674358,6.94174035850848,7.088498431276719,7.099431746656559,0.16334524822192645,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,330.0,16.45156178661917,55.472544610577984,16.09879795299262,21.283721080026062,16.464504773705272,0.37881885692873085,4
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,335.0,16.060492623853513,54.71650530293667,15.716114319750524,15.254829642464369,16.07312794391146,0.3698139748913638,6
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,340.0,1.4830113302696424,39.79981983091473,1.4512117498429966,5.886495115276126,1.4841780642700477,0.03414828721015624,4
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,345.0,24.586501106191125,62.4353523450909,24.059303232932812,24.567950458593458,19.837893398231635,0.5661365386294009,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,350.0,15.058095976205694,52.6679530680873,14.735211636555748,12.258006130263723,17.165937777721506,0.3467324731363153,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,355.0,19.390326557951777,56.31544986638153,18.974548042782647,33.663733881158585,19.40558156835687,0.4464877825844159,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,360.0,26.61745255298833,63.160711073768425,26.046705852720518,25.790367260119027,26.638393382140396,0.6129018679964418,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,365.0,14.926756867138804,51.21212218090787,14.606688776074886,8.470081999209478,14.938500239827343,0.343708217335433,6
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,370.0,-0.6122714491500405,34.941687341549844,-0.5991427731967384,-0.6118094870417177,-0.6127531433236589,0.01409835573700751,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,375.0,11.552111108791973,46.93118367302796,11.30440410965881,5.867286035108824,5.876335749835786,0.26600255842613096,4
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,380.0,17.62196796273051,52.51479960886991,17.244107607877563,22.41186488424903,23.36828294285953,0.4057689991418209,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,385.0,7.626455504453032,42.221278289755375,7.462924666735162,-0.3654686724229908,7.632455488915734,0.17560917279990534,6
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,390.0,8.151869676839755,42.28251472988343,7.977072606766754,7.11299876907236,7.123969873826439,0.187707525453547,4
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,395.0,-11.307917850078471,22.436233468712302,-11.065446983004184,-11.299385965114679,-12.674972840717246,0.2603796873373332,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,400.0,-3.3205681323162506,30.15002943993942,-3.2493666038919544,0.41767284209141925,-1.4524317356803156,0.07646045041517682,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,405.0,5.260372908541295,38.24172034718518,5.14757697235051,-10.08164053816647,-10.097190482434439,0.12112700776246403,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,410.0,-10.005916244571505,22.477078548431336,-9.791363643477297,-9.915092915506374,-9.930385976359336,0.2303993872105281,6
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,415.0,-9.136044170122368,22.936850720588588,-8.940143865492617,-9.129150975555778,-9.143231797853135,0.21036943812781767,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,420.0,-7.589552286915102,24.02495117250464,-7.426812749175961,-12.93734062010066,-7.595523238397577,0.1747594276592293,4
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,425.0,-15.474147501156434,15.682889280419731,-15.14234194582913,-13.441960062264984,-14.474507247402622,0.35631260693452316,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,430.0,-3.060137614759233,27.6877259013785,-2.9945203870206925,-3.057828724435776,-3.0625451261033385,0.07046369507669287,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,435.0,-15.9770714333559,14.32913991308364,-15.634481894316513,-16.256092059714067,-16.281165491422584,0.36789309221543187,6
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,440.0,-5.706604282349066,24.300826947578443,-5.584239996833725,1.2134523285512515,-5.711093856438744,0.13140207229093243,4
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,445.0,13.766873025812354,43.52389335881765,13.47167583003089,23.39336058745261,13.777703879569597,0.3170003657259423,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,450.0,23.411024331488335,52.74976794532491,22.909031706142738,20.16229067394972,21.811415796265283,0.5390696392119024,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,455.0,-6.979551788306874,21.608730861289175,-6.829892231495634,10.845265572717594,10.861993333897795,0.16071336354653984,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,460.0,9.498977602337956,37.76155681461891,9.295295070673461,9.379644213364466,9.394111396976006,0.21872645794857135,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,465.0,9.27447549593628,37.38353716080074,9.075606867336957,8.31099713277735,8.323816032810205,0.21355700155116433,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,470.0,-17.53837734603684,10.084057772894178,-17.162309389181274,-10.316315315111876,-10.332227222265624,0.4038442152047956,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,475.0,-10.135145110577215,16.806721382225447,-9.917821509940309,-13.57769990364471,-13.598642177473023,0.2333750518882911,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,480.0,-2.887611822297001,23.73379746684746,-2.8256939916575208,0.34305427846328307,0.34358340612765453,0.0664910616976283,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,485.0,10.56267313188531,36.67863215143324,10.33618222994683,16.65444444315406,13.625557715094473,0.24321944711578014,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,490.0,-3.828826632579719,22.119574972819226,-3.7467267335720265,-3.8259377622493385,-3.831838896965506,0.08816377114492774,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,495.0,11.43333682096754,37.05665180525141,11.18817664830913,14.234821106053987,11.442331804710982,0.2632676241670157,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,8,2,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:30:50.608000+02:00,4.0,3,3,28,500.0,9.783194345520677,34.900904620731815,9.573417475263504,8.837377031787181,9.790891107671118,0.2252709224297524,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,5.0,-3774.675010235789,-3725.279486677151,-3725.2794351592865,-3538.1728555144073,-3777.64467175154,86.91685878832409,2
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,10.0,-3489.827671685604,-3440.6805744706908,-3444.1596223056304,-3605.392325045538,-3492.57323439103,80.3578740190764,6
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,15.0,-3049.85767825324,-3000.9459383218928,-3009.94709694219,-3047.556544197282,-3375.5851902739287,70.22698601241014,2
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,20.0,-2550.7361050495283,-2502.037694468837,-2517.35705216798,-2548.8115609106508,-2563.9145518840005,58.73405505048256,4
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,25.0,-2451.6503752914423,-2403.161297382585,-2419.5679629392116,-2449.8005918697063,-2393.6618632146724,56.45247574684242,6
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,30.0,-2287.4047723512786,-2239.2212450199954,-2257.471685699676,-2285.6789131221904,-2373.272557480652,52.670504626509704,2
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,35.0,nan,nan,nan,nan,nan,nan,0
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,40.0,405.3809161046258,453.4355101410213,400.0760823317239,405.0750540185568,400.60923283426996,9.33442898925125,2
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,45.0,344.3515505559079,392.205742416074,339.8453499367633,318.9159858399945,364.79830127252995,7.929147545695248,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,50.0,214.3611721143056,261.90981339689654,211.55603171362304,195.62749113384214,218.15153290802022,4.9359480421057205,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,55.0,159.54947113672623,206.78978364990212,157.46159923819738,159.4290902008351,159.67499397591325,3.673836506437775,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,60.0,132.55345195516225,179.37013866105693,130.81885123590936,129.088205173118,129.28731110121518,3.052217643704394,6
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,65.0,123.90103465603487,170.4738308628101,122.27965987732878,123.80755065760161,123.99851169270212,2.8529843506323815,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,70.0,102.54496289607947,148.808976991221,101.20305467889125,102.46759216889119,110.25582705306869,2.361232698264988,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,75.0,79.62732880596081,125.47352817970223,78.58532182853615,79.56724955721195,78.7532030754893,1.8335240185583082,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,80.0,80.87435300126249,126.4747626834523,79.81602740644848,80.81333286603724,79.6899742557852,1.8622383914764389,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,85.0,75.36984359491692,120.60516883068232,74.38355026961037,75.31297664170621,79.14319900227535,1.7354898196197974,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,90.0,96.71943639564333,141.65204599996963,95.45376129278472,96.6464610595973,84.21588040721777,2.2270922854259974,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,95.0,77.42421788089976,122.30120620194815,76.41104091686846,77.36580089121789,96.79552877109562,1.7827944906786128,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,100.0,73.57860434633643,118.15321686957718,72.61575126225418,73.52308889279296,73.72413462435932,1.6942441790274836,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,105.0,77.0058235902475,121.02920935294866,75.99812175362175,76.94772228131293,66.75382138071988,1.773160411617541,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,110.0,75.10378266213262,119.00628662613845,74.12097102273138,75.04711645332968,75.16286928878371,1.729363416562264,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,115.0,76.32187878408055,119.7981199425692,75.32312708142118,76.26429351518847,76.38192372718697,1.7574116825281707,5
raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,9,2,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:33:58.493000+02:00,2.0,3,3,28,120.0,81.18530805596191,124.29357306759658,80.12291328864742,81.12405330347195,82.21481543872542,1.8693985407622806,5
