curve_row_index,acquisition_order,instrument_scan_number,block,position_in_block,source,map_start_time,speed_um_per_s,point_index,line_index,position_within_line,physical_row,physical_column,duration_s,sample_count,baseline_mode,baseline_start_nm,baseline_stop_nm,baseline_start_time_s,baseline_stop_time_s,baseline_sample_count,dynamic_baseline_raw_V,initial_0_10nm_raw_V,baseline_minus_initial_V,pre_guard_corrected_V,post_guard_corrected_V,near_320_360nm_corrected_V,near_380_420nm_corrected_V,terminal_last_25nm_corrected_V,detector_drift_V,detector_pre_guard_mismatch_V,detector_post_guard_mismatch_V,detector_roughness_V,detector_score_V
1314,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,34,5,3,4,2,1.6636636636636637,3324,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.7003406870193136,-2.7474825843176016,0.047141897298287994,-0.0022614760749131158,0.00560687946914129,0.017001965975957933,0.07928015848823011,1.2676617463565016,0.0024564002214537695,0.003089020712740531,0.007234742216124079,0.0020959699284026634,0.00814227416798674
1315,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,35,5,4,4,3,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.7108788971009785,-2.718220501356349,0.007341604255370449,0.0010782901207839757,0.005688878876485504,0.026219255572439204,0.09502733468638924,1.2803192705424296,0.004189972260376873,0.0014105747464774332,0.005070744900811608,0.0020918261564188967,0.007953588623126118
1316,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,36,5,5,4,4,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.704301504517403,-2.712250260362163,0.007948755844759958,-0.003730420994734418,0.0023664275293595605,0.019564616404553536,0.07679583647434862,1.2732428510076923,0.0037694058240425043,0.002990325241567948,0.003676935744537868,0.0020687128081253725,0.007620214519126756
1317,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,37,5,6,4,5,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.7044053880467205,-2.7092988879677704,0.004893499921049926,-0.0018289552735639703,-0.0005711563942307762,0.018934565608107023,0.07779415735795459,1.2693306519135092,0.0008143540938547744,0.001737030280843932,0.0007873583927495709,0.0019648904620179763,0.00256777104615602
1318,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,38,5,7,4,6,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.7069784368400462,-2.70790294296124,0.0009245061211937688,-0.0015061915897400802,0.0054195086680421944,0.019136764994587274,0.05601022567263225,1.2669022457919141,0.005672134144193208,0.00048316242278501065,0.005686889031616182,0.0019532739951886313,0.009245478370190963
1319,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,39,5,8,4,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.709254799902496,-2.7082455578158156,-0.0010092420866802954,-0.0022211980550195243,0.003318201895051054,0.01601835687342179,0.05034012447966019,1.264687090969459,0.0037690734879674004,0.002392903173175309,0.0017988962403512332,0.0025190351426749302,0.006494731980399404
1320,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,40,6,1,5,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.710501961246367,-2.710964901227555,0.0004629399811877377,-0.000905458675343418,0.00040858704182378247,0.019190942727483895,0.06105550723365538,1.4765215649419048,0.0025432289308451317,0.0002652486848990776,0.00029082048583317643,0.004413637220049171,0.0039246728212235515
1321,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,41,6,2,5,6,1.5625625625625628,3122,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.7105603244670737,-2.7345164381126406,0.023956113645566823,-0.0033818574634651988,0.0007842102384640892,0.03886705719000738,0.31495086316737986,1.3197374410631186,0.0005131505390947311,0.0031954600316246307,0.0012374137460171575,0.0029422950307989026,0.003465161185615351
1322,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,42,6,3,5,5,1.5995995995995997,3196,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.7126895446893275,-2.733544768079317,0.02085522338998924,-0.0020767361518656546,0.004298826925547505,0.02886936740044299,0.11506873794508721,1.3099840474899127,0.00019303024807015845,0.0031436642723541297,0.002885984228698568,0.002224201594444253,0.0037639048972075706
1323,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,43,6,4,5,4,1.617117117117117,3231,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.711924493138915,-2.740052561979894,0.028128068840979292,-0.0029587533144228573,0.001815439346153358,0.021806174563393732,0.11995200914576376,1.3182674810582138,0.003797967259125734,0.0037755881093581856,0.00040686834981995545,0.0024124289604898763,0.006492302728837274
1324,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,44,6,5,5,3,1.6361361361361364,3269,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.7188441918799584,-2.7410296967863372,0.022185504906378828,-0.0025662963917301163,0.002252835336957748,0.027861282232652496,0.10853341994295063,1.3224963477636107,0.0022062498842725375,0.0025344463590828425,0.0018488676275261184,0.0031485074796764323,0.005185033747496126
1325,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,45,6,6,5,2,1.6561561561561562,3309,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.7151195916333863,-2.7342861055735512,0.019166513940164887,-0.0010426564627779022,0.0031927179113719895,0.0225926402374812,0.09449899263423278,1.3107557624481598,0.0011102041176966893,0.0002781277507093449,0.003974202715913755,0.002892391779471648,0.003959467295876151
1326,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,46,6,7,5,1,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.716958188824714,-2.725322033817941,0.008363844993227065,-0.0015764771933284294,0.00413811809895126,0.0256399228764419,0.0986901009555865,1.326135305420759,0.00405565703647337,0.001095239260619607,0.004009727912773986,0.003527081375695129,0.007489910967093949
1327,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,47,6,8,5,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.7212030827502063,-2.7276592741748376,0.006456191424631275,-0.002351560009208109,0.0005891498202275081,0.021798543348411803,0.0995235581163918,1.3178731163317758,0.003817291419951019,0.00184308581413406,0.00064510742833912,0.004186619698546945,0.006108042965824345
1328,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,48,7,1,6,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.7166669762101225,-2.7153099604118,-0.0013570157983227027,-0.0017094032802484893,0.0007115885486563833,0.02587307818637896,0.11462829113692341,1.4804869378081214,0.0035233853535703297,0.0025602920939364893,0.001978296537755053,0.004167127283893013,0.006834461490389354
1329,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,49,7,2,6,1,1.6066066066066067,3210,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.7174581140566483,-2.760320943825325,0.042862829768676836,-0.003633109098435172,0.00047638360116719625,0.028937976027853196,0.16381652209356967,1.2709819116763983,0.0013467634389816574,0.004673170836876572,0.000427250702080606,0.003161520036127463,0.004687354217492112
1330,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,50,7,3,6,2,1.6636636636636637,3324,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.7206167862924326,-2.7612620639692245,0.040645277676791824,-0.001988229075768011,0.0038977376080651105,0.027984616460799305,0.09363747740930295,1.2871816767689506,0.004494798139304201,0.002625168545506096,0.003216696167777755,0.0015584003356812204,0.007805330579866432
1331,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,51,7,4,6,3,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.7205556948567486,-2.7533644823179366,0.03280878746118798,-5.8374344926726e-06,0.0009939017871749556,0.02126811272393314,0.08688347114545625,1.2870494681942262,0.0010017248949538704,0.000406701486518557,0.0017924261158404065,0.002626128009488582,0.0027578206985054976
1332,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,52,7,5,6,4,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.721731613914104,-2.7319994387022426,0.01026782478813848,-0.002533888757550784,0.0033466520879332773,0.018732869592586576,0.07636932553290299,1.26202112434677,0.0011539876574464536,0.0031175585088565327,0.0028945234581461143,0.0021697985960900112,0.00470247828997028
1333,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,53,7,6,6,5,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.726144455752417,-2.7280031850010538,0.0018587292486369478,-0.0006974997239117542,0.0021171170707949827,0.019032631170317282,0.07968045242397626,1.271176126653908,0.004013700649873719,0.0008934083639302592,0.001574348295708461,0.002310850925786312,0.005825291711139657
1334,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,54,7,7,6,6,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.7256218454546626,-2.728574046603452,0.0029522011487892463,-0.00214388194433357,-0.0007794129185496601,0.019917237495100437,0.07815491581549816,1.2714837057773078,0.0019212543181845732,0.0020212457609982692,0.0008723808069035499,0.002910679997300658,0.004095737601460647
1335,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,55,7,8,6,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-2.7276963512004,-2.7282088495820918,0.0005124983816915396,-0.0009381221665849537,0.0025447793690198672,0.016630161167863866,0.058279961480962594,1.2635192202853394,0.0037376559093762474,0.0008925073021019969,0.0028852542017556715,0.002172643615378611,0.006169697565149734
1336,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,56,8,1,7,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.7283072043740244,-2.732792946007647,0.004485741633622808,0.00039572744339899657,-0.000603639116895538,0.020612487345498476,0.07532112642746491,1.4789379791542423,0.0008446759367677359,0.00044875242898934076,0.0009049038548663013,0.0022135028757719333,0.0020748797976385402
1337,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,57,8,2,7,6,1.5740740740740742,3145,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.728826994681986,-2.7499920637552187,0.02116506907323279,0.00010252637446672708,0.0019631689889592074,0.032931401396083526,0.22991789769085802,1.3334600981985174,0.0016804691837917218,0.0005153712115304465,0.0020583339107802523,0.0017451342751799714,0.003403605313742064
1338,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,58,8,3,7,5,1.5905905905905906,3178,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.731058296309903,-2.7528466693400966,0.021788373030193764,-0.0027049152982816516,0.004972943538828378,0.031971492444450744,0.16021405465937377,1.3310993523645693,0.002171194685710809,0.002026713315172568,0.005125398194116837,0.0018163932480259604,0.0062013487523620014
1339,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,59,8,4,7,4,1.6211211211211214,3239,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.7304675473830375,-2.7590861192415344,0.02861857185849681,0.0015866808842071034,2.750185311928277e-05,0.023850783967637623,0.12460363236832528,1.3214714344318774,0.00455307792835935,0.002254191101281222,0.00021527729772419235,0.002820228963742011,0.00649286936879756
1340,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,60,8,5,7,3,1.6476476476476478,3292,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-2.7319995721928834,-2.754523258952132,0.02252368675924865,0.00012554238583417643,-0.0004268057332776909,0.025320830185247667,0.11349522813746793,1.3330465636598081,0.0010683242101094947,0.0008827972484914959,0.0016522220079266958,0.0036644627127611074,0.0032519495165088674
1341,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,61,8,6,7,2,1.647147147147147,3291,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.732709108322933,-2.766113350256085,0.033404241933151724,-0.0017131410181989715,0.0027278895938240844,0.025308649164248465,0.10397197242950007,1.2773008496924945,0.004033706169178863,0.0014713533134709245,0.003366610329303299,0.0021905007696787493,0.007000313182985662
1342,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,62,8,7,7,1,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.733413994528985,-2.745518019239021,0.012104024710036132,0.001437566276000446,0.005888795016791626,0.022360244155565034,0.08692584608083731,1.3030143565037817,0.0028618071268593503,0.0016673439946122137,0.005582682899915703,0.0032758436460000873,0.0073057814856233305
1343,21,29,3,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.02.09.306.jpk-force-map,2026-09-12T16:02:08.805000+02:00,0.3,63,8,8,7,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-2.7330493982155097,-2.736349053254614,0.0032996550391044543,-0.001908129129005065,-0.0017773667028930795,0.020040168470268682,0.08809480137641557,1.2866050416963248,0.00039260849019129296,0.0014919943038496086,0.003082113962591837,0.001724471036361308,0.003110780382502343
1344,22,30,3,6,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.05.09.289.jpk-force-map,2026-09-12T16:05:08.793000+02:00,0.1,0,1,1,0,0,5.0,9990,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2399,0.02554152460299931,0.02341091385323396,0.0021306107497653486,0.0006587512842802772,0.001247592407400102,0.005479963242125383,0.022073712056576985,1.3811377963385327,0.0014653072998516113,0.0001421508464299233,0.0005265649579966614,0.0013486781953649385,0.0021368347509061383
1345,22,30,3,6,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.05.09.289.jpk-force-map,2026-09-12T16:05:08.793000+02:00,0.1,1,1,2,0,1,4.906906906906907,9804,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2397,0.022623324632917396,0.01871153157276796,0.003911793060149434,0.00021791234735811862,-0.0021880562223140915,0.0055281478014485574,0.02869010893684543,1.328109198157885,0.0006399861155146555,0.00016639330306273542,0.0020025793196856365,0.002685472942617912,0.0023958406625433195
1346,22,30,3,6,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.05.09.289.jpk-force-map,2026-09-12T16:05:08.793000+02:00,0.1,2,1,3,0,2,5.0,9990,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2399,0.018037453894257625,0.02023687350739444,-0.0021994196131368167,0.0003081798312846856,0.0002483287461413127,0.008180250864849178,0.035470860606844984,1.3591894598044887,0.00041318968788654417,0.00045937049706586824,0.001063697925079557,0.00188359466159475,0.0016456225643579443
1347,22,30,3,6,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.05.09.289.jpk-force-map,2026-09-12T16:05:08.793000+02:00,0.1,3,1,4,0,3,5.0,9990,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2397,0.01607634288601536,0.013513962219756854,0.0025623806662585045,0.0004651064230501746,0.0032656316119568894,0.007707404765670852,0.03676123120260414,1.273661363634892,0.0005529237975017455,0.001062084913166398,0.0018568478649139998,0.0017991256773905,0.0024621716058895694
1348,22,30,3,6,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.05.09.289.jpk-force-map,2026-09-12T16:05:08.793000+02:00,0.1,4,1,5,0,4,4.951951951951952,9894,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2400,0.01193393918127419,-0.0004750004014502253,0.012408939582724415,-0.0002698624551820232,-0.00028043324532327826,0.007663995277821639,0.03155685382689749,1.3290843862258122,0.0038144422290800704,0.0005371399197204533,0.0018709589380991425,0.003677878522190741,0.0059379612885375535
