scanner_travel_bin_center_nm,block,speed_um_per_s,early_order,late_order,early_position_in_block,late_position_in_block,early_map_median_corrected_V,late_map_median_corrected_V,later_minus_earlier_V,palindrome_pair_mean_corrected_V
447.5,3,0.9,17,24,1,8,0.4555166681450309,0.43819649524390397,-0.017320172901126918,0.4468565816944674
447.5,3,2.7,18,23,2,7,0.2928717044145408,0.2922077761963358,-0.0006639282182049899,0.2925397403054383
447.5,4,0.1,26,31,2,7,0.638405177509071,0.6741807026936519,0.035775525184580936,0.6562929401013615
447.5,4,0.3,27,30,3,6,0.6066456695931974,0.6180556625549356,0.011409992961738169,0.6123506660740665
447.5,4,0.9,28,29,4,5,0.4923266665379851,0.48130743961748546,-0.01101922692049967,0.48681705307773526
447.5,4,2.7,25,32,1,8,0.28491367514180743,0.2855946095114762,0.000680934369668762,0.2852541423266418
452.5,1,0.1,1,8,1,8,0.7045693687961573,0.6875374272186376,-0.017031941577519638,0.6960533980073975
452.5,1,0.3,2,7,2,7,0.6484216324674008,0.6566942435600811,0.008272611092680293,0.652557938013741
452.5,1,0.9,3,6,3,6,0.49212515268156837,0.4863966590668125,-0.0057284936147558585,0.48926090587419047
452.5,1,2.7,4,5,4,5,0.309378819193453,0.30937540822946763,-3.4109639853729945e-06,0.3093771137114603
452.5,2,0.1,12,13,4,5,0.69880975934728,0.7052047147213665,0.0063949553740865195,0.7020072370343232
452.5,2,0.3,9,16,1,8,0.6499757027004116,0.6721873912398296,0.022211688539418017,0.6610815469701206
452.5,2,0.9,10,15,2,7,0.5085065331818497,0.5328361967475371,0.024329663565687443,0.5206713649646935
452.5,2,2.7,11,14,3,6,0.3238767176648679,0.32678168537515173,0.0029049677102838123,0.3253292015200098
452.5,3,0.1,19,22,3,6,0.7344797309790025,0.7293750071479237,-0.00510472383107885,0.7319273690634631
452.5,3,0.3,20,21,4,5,0.6862271998900165,0.685471136709437,-0.0007560631805794138,0.6858491682997268
452.5,3,0.9,17,24,1,8,0.5352672935398671,0.5269301272074722,-0.008337166332394896,0.5310987103736697
452.5,3,2.7,18,23,2,7,0.3250758738274653,0.32745527219745074,0.0023793983699854637,0.326265573012458
452.5,4,0.1,26,31,2,7,0.7349687628184126,0.7683896994248657,0.03342093660645307,0.7516792311216391
452.5,4,0.3,27,30,3,6,0.6988025119178909,0.7153496085343368,0.016547096616445933,0.7070760602261139
452.5,4,0.9,28,29,4,5,0.582329402369554,0.5789663559622623,-0.003363046407291681,0.5806478791659082
452.5,4,2.7,25,32,1,8,0.3159224386448326,0.3153542691036965,-0.0005681695411360876,0.31563835387426453
457.5,1,0.1,1,8,1,8,0.7984129321163342,0.7868080831439035,-0.011604848972430748,0.7926105076301189
457.5,1,0.3,2,7,2,7,0.7445348926611378,0.7467428793142721,0.002207986653134264,0.745638885987705
457.5,1,0.9,3,6,3,6,0.5793815327139626,0.5795670415987237,0.00018550888476109861,0.5794742871563432
457.5,1,2.7,4,5,4,5,0.3431870941908291,0.34190018183699067,-0.001286912353838432,0.34254363801390986
457.5,2,0.1,12,13,4,5,0.7953034039038559,0.8098432629334531,0.014539859029597202,0.8025733334186544
457.5,2,0.3,9,16,1,8,0.7479553525588455,0.7552268867423926,0.00727153418354709,0.7515911196506191
457.5,2,0.9,10,15,2,7,0.5991575913413638,0.6246445631441947,0.025486971802830882,0.6119010772427793
457.5,2,2.7,11,14,3,6,0.358024083920106,0.3634170209979336,0.00539293707782762,0.3607205524590198
457.5,3,0.1,19,22,3,6,0.8291553956956617,0.8209584571101485,-0.00819693858551318,0.8250569264029051
457.5,3,0.3,20,21,4,5,0.7752494580870052,0.7806179719396237,0.005368513852618495,0.7779337150133144
457.5,3,0.9,17,24,1,8,0.6260334317562204,0.6247424534999384,-0.0012909782562819938,0.6253879426280794
457.5,3,2.7,18,23,2,7,0.3611556672894414,0.36427656584537993,0.003120898555938556,0.36271611656741065
457.5,4,0.1,26,31,2,7,0.838243455227348,0.8637167664879076,0.025473311260559628,0.8509801108576278
457.5,4,0.3,27,30,3,6,0.7937618039215668,0.8105666973859789,0.016804893464412052,0.8021642506537728
457.5,4,0.9,28,29,4,5,0.674499581243609,0.6762601003151745,0.0017605190715654917,0.6753798407793917
457.5,4,2.7,25,32,1,8,0.3550076848971727,0.38175808443470305,0.026750399537530334,0.3683828846659379
462.5,1,0.1,1,8,1,8,0.893889309851962,0.8847552377649247,-0.009134072087037315,0.8893222738084434
462.5,1,0.3,2,7,2,7,0.8409996281507528,0.8504828547432516,0.009483226592498784,0.8457412414470022
462.5,1,0.9,3,6,3,6,0.6726963201373997,0.6744453228601162,0.0017490027227164973,0.6735708214987579
462.5,1,2.7,4,5,4,5,0.37877601197391486,0.37670816407390173,-0.002067847900013131,0.3777420880239083
462.5,2,0.1,12,13,4,5,0.8946338066247017,0.9047039665365746,0.010070159911872878,0.8996688865806381
462.5,2,0.3,9,16,1,8,0.8422001984798293,0.8593452177545717,0.017145019274742435,0.8507727081172005
462.5,2,0.9,10,15,2,7,0.6905482724746905,0.7129180181047405,0.02236974563005001,0.7017331452897155
462.5,2,2.7,11,14,3,6,0.4081333224307271,0.41357275318642417,0.005439430755697083,0.4108530378085756
462.5,3,0.1,19,22,3,6,0.9270770063262994,0.9154996953607031,-0.011577310965596332,0.9212883508435012
462.5,3,0.3,20,21,4,5,0.8774368914727085,0.8778547116172081,0.00041782014449953664,0.8776458015449583
462.5,3,0.9,17,24,1,8,0.7284365025862736,0.7172526191315725,-0.011183883454701116,0.722844560858923
462.5,3,2.7,18,23,2,7,0.4176711995354767,0.4128635841556376,-0.004807615379839092,0.41526739184555717
462.5,4,0.1,26,31,2,7,0.9326680059712606,0.9593903015572592,0.02672229558599859,0.94602915376426
462.5,4,0.3,27,30,3,6,0.88943524304452,0.9113561444707651,0.021920901426245032,0.9003956937576425
462.5,4,0.9,28,29,4,5,0.7697875536256693,0.7740416111274615,0.004254057501792197,0.7719145823765654
462.5,4,2.7,25,32,1,8,0.40484683429662754,0.4189526985657136,0.014105864269086055,0.41189976643117054
467.5,1,0.1,1,8,1,8,0.9856027157343421,0.98556292857066,-3.978716368213675e-05,0.985582822152501
467.5,1,0.3,2,7,2,7,0.92999998414891,0.9429825163300649,0.01298253218115486,0.9364912502394875
467.5,1,0.9,3,6,3,6,0.7523230592646677,0.7646115263248641,0.012288467060196373,0.7584672927947659
467.5,1,2.7,4,5,4,5,0.41877482645804454,0.4142154383158384,-0.004559388142206133,0.41649513238694147
467.5,2,0.1,12,13,4,5,0.9965119727866067,1.001894183335212,0.005382210548605215,0.9992030780609094
467.5,2,0.3,9,16,1,8,0.9380779144373643,0.9616553846605371,0.023577470223172803,0.9498666495489507
467.5,2,0.9,10,15,2,7,0.785849977706453,0.8110256103994933,0.02517563269304024,0.7984377940529732
467.5,2,2.7,11,14,3,6,0.4541300799981238,0.4725669521709523,0.018436872172828467,0.4633485160845381
467.5,3,0.1,19,22,3,6,1.0250192384799306,1.010694512133196,-0.01432472634673454,1.0178568753065633
467.5,3,0.3,20,21,4,5,0.9709066434535928,0.9771795981154165,0.00627295466182376,0.9740431207845046
467.5,3,0.9,17,24,1,8,0.8150038887515434,0.8179161442165137,0.0029122554649703147,0.8164600164840286
467.5,3,2.7,18,23,2,7,0.46856384177860533,0.45649934142255166,-0.012064500356053665,0.4625315916005785
467.5,4,0.1,26,31,2,7,1.0273916577923363,1.054855176849313,0.02746351905697675,1.0411234173208248
467.5,4,0.3,27,30,3,6,0.9851308847202469,1.003691944905114,0.01856106018486714,0.9944114148126805
467.5,4,0.9,28,29,4,5,0.8682066393787664,0.8731142170003413,0.004907577621574899,0.8706604281895538
467.5,4,2.7,25,32,1,8,0.46307625427413524,0.4741824016788415,0.01110614740470628,0.4686293279764884
472.5,1,0.1,1,8,1,8,1.0704480851443081,1.0732530600212509,0.0028049748769427563,1.0718505725827794
472.5,1,0.3,2,7,2,7,1.019283358383034,1.0300138227984177,0.010730464415383612,1.0246485905907259
472.5,1,0.9,3,6,3,6,0.8469467418913701,0.8566306549764163,0.009683913085046236,0.8517886984338932
472.5,1,2.7,4,5,4,5,0.4684203643689295,0.4665076812623249,-0.0019126831066045846,0.46746402281562716
472.5,2,0.1,12,13,4,5,1.0965663981531155,1.0907840744373405,-0.0057823237157750285,1.093675236295228
472.5,2,0.3,9,16,1,8,1.0336165544328404,1.0572918774675137,0.023675323034673346,1.0454542159501772
472.5,2,0.9,10,15,2,7,0.8880287383720683,0.9003069892266389,0.012278250854570572,0.8941678637993535
472.5,2,2.7,11,14,3,6,0.503743233913797,0.5260970162880166,0.02235378237421959,0.5149201251009068
472.5,3,0.1,19,22,3,6,1.1209472748470464,1.112331195115898,-0.008616079731148307,1.1166392349814722
472.5,3,0.3,20,21,4,5,1.0675695374567398,1.0642754612140104,-0.0032940762427293713,1.065922499335375
472.5,3,0.9,17,24,1,8,0.9091622591571238,0.9071986396372508,-0.0019636195198730055,0.9081804493971872
472.5,3,2.7,18,23,2,7,0.5337192637583652,0.5253372932390278,-0.008381970519337423,0.5295282784986965
472.5,4,0.1,26,31,2,7,1.1162024529085643,1.130541881302676,0.01433942839411162,1.1233721671056203
472.5,4,0.3,27,30,3,6,1.0589291582573308,1.0783287440757823,0.01939958581845147,1.0686289511665565
472.5,4,0.9,28,29,4,5,0.8995338698356052,0.9115216784278258,0.011987808592220595,0.9055277741317156
472.5,4,2.7,25,32,1,8,0.5322893064489072,0.54475810545994,0.012468799011032816,0.5385237059544236
477.5,1,0.1,1,8,1,8,1.1464413508549325,1.1708526981782192,0.02441134732328676,1.1586470245165759
477.5,1,0.3,2,7,2,7,1.1126488986701077,1.124188903173102,0.011540004502994305,1.118418900921605
477.5,1,0.9,3,6,3,6,0.9366657183358086,0.9351798520867017,-0.0014858662491068486,0.9359227852112552
477.5,1,2.7,4,5,4,5,0.5223083864211299,0.5171645818143449,-0.005143804606784985,0.5197364841177374
477.5,2,0.1,12,13,4,5,1.1835401187056407,1.202060593564034,0.018520474858393365,1.1928003561348373
477.5,2,0.3,9,16,1,8,1.1279361857044392,1.1467743418686023,0.018838156164163067,1.1373552637865207
477.5,2,0.9,10,15,2,7,0.978992962794523,0.9945750152412367,0.015582052446713734,0.9867839890178798
477.5,2,2.7,11,14,3,6,0.557663759546575,0.584582603415247,0.02691884386867205,0.571123181480911
477.5,3,0.1,19,22,3,6,1.2092651613331622,1.2102419624130025,0.0009768010798403282,1.2097535618730824
477.5,3,0.3,20,21,4,5,1.145231344406164,1.1419097593576781,-0.0033215850484857867,1.143570551881921
477.5,3,0.9,17,24,1,8,0.9871545569517526,1.0030506169305509,0.015896059978798283,0.9951025869411517
477.5,3,2.7,18,23,2,7,0.579326010340962,0.5900508166999019,0.010724806358939909,0.584688413520432
477.5,4,0.1,26,31,2,7,1.1981269720030117,1.2086476197222078,0.010520647719196141,1.2033872958626097
477.5,4,0.3,27,30,3,6,1.1551067539874353,1.1723994611891577,0.01729270720172238,1.1637531075882965
477.5,4,0.9,28,29,4,5,1.0003854262222134,0.9995951129585021,-0.000790313263711262,0.9999902695903577
477.5,4,2.7,25,32,1,8,0.5945866075902404,0.6161113366042827,0.021524729014042343,0.6053489720972616
482.5,1,0.1,1,8,1,8,1.2491705059485063,1.2611365360988445,0.011966030150338147,1.2551535210236753
482.5,1,0.3,2,7,2,7,1.205568290986221,1.2193959412918922,0.013827650305671124,1.2124821161390567
482.5,1,0.9,3,6,3,6,1.0312250473492859,1.0287862206145206,-0.0024388267347652537,1.0300056339819033
482.5,1,2.7,4,5,4,5,0.5869991970056336,0.5771079799076133,-0.009891217098020322,0.5820535884566235
482.5,2,0.1,12,13,4,5,1.2630203852269737,1.274440242590877,0.011419857363903274,1.2687303139089252
482.5,2,0.3,9,16,1,8,1.2228280802301676,1.2237045964658901,0.0008765162357224909,1.223266338348029
482.5,2,0.9,10,15,2,7,1.0601673534798093,1.0781583905503673,0.017991037070558047,1.0691628720150883
482.5,2,2.7,11,14,3,6,0.6136702933686644,0.6317699139515285,0.018099620582864073,0.6227201036600964
482.5,3,0.1,19,22,3,6,1.2748397425354148,1.2857375166114908,0.010897774076076061,1.2802886295734528
482.5,3,0.3,20,21,4,5,1.227414343097586,1.2273987914378992,-1.5551659686696695e-05,1.2274065672677426
482.5,3,0.9,17,24,1,8,1.0671046882812791,1.0949201762714003,0.027815487990121124,1.0810124322763397
482.5,3,2.7,18,23,2,7,0.631126836693356,0.6374158755869036,0.006289038893547594,0.6342713561401299
482.5,4,0.1,26,31,2,7,1.2814055033563574,1.2891979235835445,0.007792420227187069,1.285301713469951
482.5,4,0.3,27,30,3,6,1.2297799446536033,1.2464236300920424,0.016643685438439082,1.2381017873728228
482.5,4,0.9,28,29,4,5,1.0813321277612093,1.0874246781647658,0.006092550403556496,1.0843784029629875
482.5,4,2.7,25,32,1,8,0.6481583013199395,0.6777022998288424,0.02954399850890299,0.662930300574391
487.5,1,0.1,1,8,1,8,1.3437755708023595,1.3563507785406705,0.012575207738311,1.350063174671515
487.5,1,0.3,2,7,2,7,1.303943387401497,1.306057765133095,0.0021143777315979495,1.3050005762672958
487.5,1,0.9,3,6,3,6,1.124041186045044,1.127223224705129,0.0031820386600849293,1.1256322053750867
487.5,1,2.7,4,5,4,5,0.6367804879458687,0.6463021278608684,0.009521639914999658,0.6415413079033685
487.5,2,0.1,12,13,4,5,1.3566930235149282,1.363128084483497,0.006435060968568829,1.3599105539992125
487.5,2,0.3,9,16,1,8,1.3105950716984207,1.3139700057254071,0.003374934026986409,1.312282538711914
487.5,2,0.9,10,15,2,7,1.1364922127239545,1.153058601519093,0.016566388795138387,1.1447754071215237
487.5,2,2.7,11,14,3,6,0.6789997662864921,0.7025189386437511,0.02351917235725909,0.6907593524651217
487.5,3,0.1,19,22,3,6,1.36665301054155,1.3798319811537048,0.013178970612154783,1.3732424958476273
487.5,3,0.3,20,21,4,5,1.3169933267942917,1.3185985072565098,0.0016051804622181365,1.3177959170254008
487.5,3,0.9,17,24,1,8,1.1570155144159304,1.1632079450200996,0.006192430604169186,1.160111729718015
487.5,3,2.7,18,23,2,7,0.6978963371208791,0.7076403710534063,0.009744033932527207,0.7027683540871427
487.5,4,0.1,26,31,2,7,1.3704231811557237,1.3819796397707593,0.011556458615035625,1.3762014104632416
487.5,4,0.3,27,30,3,6,1.3184444368082526,1.337849697369478,0.01940526056122538,1.3281470670888653
487.5,4,0.9,28,29,4,5,1.1746048086210754,1.1676789136894417,-0.006925894931633758,1.1711418611552586
487.5,4,2.7,25,32,1,8,0.7102103982304495,0.7525307554063998,0.042320357175950285,0.7313705768184247
