source,map_order,point_index,row,column,distance_nm,force_linear_drift_corrected_pN,force_far_constant_referenced_pN
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,7,0,7,100.0,-5.594792505616759,101.61397111027101
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,8,1,7,100.0,2.212917078886409,63.454229938195816
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,9,1,6,100.0,-57.49635140710741,4.773589287789665
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,10,1,5,100.0,-112.76325452958007,-34.342856470775416
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,11,1,4,100.0,-69.25145224742323,-17.06475981301145
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,12,1,3,100.0,0.9587411978102682,-6.999316979053034
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,13,1,2,100.0,-4.602070246945418,-14.807634709176492
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,14,1,1,100.0,-65.96823877992003,0.37783326994321326
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,15,1,0,100.0,-57.45021953091341,1.550062468156482
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,16,2,0,100.0,-78.5557904916929,9.457598387164861
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,17,2,1,100.0,11.227740281644495,24.354813284755824
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,18,2,2,100.0,-51.39447528013926,-1.6904934565970726
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,19,2,3,100.0,31.634733617678364,4.524183852325031
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,20,2,4,100.0,-54.86580614604316,-16.914631695267254
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,21,2,5,100.0,-57.67794369851314,-21.676158700261748
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,22,2,6,100.0,-108.66353993655778,16.52710129602043
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,23,2,7,100.0,23.861384363075572,73.34045326649095
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,24,3,7,100.0,192.37485259422624,70.14353442361661
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,25,3,6,100.0,65.82872953281762,29.804126924487896
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,26,3,5,100.0,41.12114402507187,33.79059313098167
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,27,3,4,100.0,-36.43315825323632,40.81421206213868
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,28,3,3,100.0,-39.13175376948978,31.218488711189273
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,29,3,2,100.0,-79.21852351536816,-11.83830276082659
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,30,3,1,100.0,-14.520472759596954,-14.667085463064867
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,31,3,0,100.0,-96.70490225995358,-1.6444320923895976
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,32,4,0,100.0,32.91266248581303,11.085119632105124
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,33,4,1,100.0,8.269704197887629,-0.5763879053817277
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,34,4,2,100.0,66.76527306816175,-18.42596477503774
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,35,4,3,100.0,-52.006064584185644,12.332442453612972
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,36,4,4,100.0,-28.824151488549013,31.264550075394393
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,37,4,5,100.0,73.49515224355383,4.548308417920092
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,38,4,6,100.0,99.06477167553508,11.409736948535375
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,39,4,7,100.0,21.810654539404364,53.28460209302492
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,40,5,7,100.0,-49.794868734234534,19.76280865611982
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,41,5,6,100.0,-3.545844813246305,-18.082071457668956
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,42,5,5,100.0,178.41037752700396,36.011472257592054
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,43,5,4,100.0,128.1107824406021,48.22524313487148
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,44,5,3,100.0,202.3880187728027,70.56731080009153
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,45,5,2,100.0,99.98258720097259,44.5705488341099
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,46,5,1,100.0,181.28397124883818,46.80360850119121
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,47,5,0,100.0,120.65471774051338,55.90276787702715
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,48,6,0,100.0,166.29191709628242,54.79830032628344
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,49,6,1,100.0,143.9152769409586,82.8827832774173
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,50,6,2,100.0,107.78150265179423,40.62523629833037
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,51,6,3,100.0,164.1991650363368,51.15815171948435
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,52,6,4,100.0,108.87059231692751,25.166179189317816
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,53,6,5,100.0,47.60478630320441,-3.325287548513861
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,54,6,6,100.0,-62.705029680380406,-39.05335528923252
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,55,6,7,100.0,-68.72181145053527,2.8069050324613807
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,56,7,7,100.0,21.421370740876704,48.32936901724372
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,57,7,6,100.0,-11.692516558673915,16.798384401261963
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,58,7,5,100.0,-164.94693116883278,-14.45156085133678
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,59,7,4,100.0,-113.39308925217705,17.788969811487227
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,60,7,3,100.0,-139.1965759405356,-3.0297616200038724
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,61,7,2,100.0,-63.509884914570506,3.3761383485376206
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,62,7,1,100.0,-94.07007098594978,27.67276885745528
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,63,7,0,100.0,-67.0742248438364,30.559793464371964
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,0,0,0,200.0,-97.98646728964133,17.19312851865215
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,1,0,1,200.0,4.5007108919729415,38.79176931329695
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,2,0,2,200.0,30.131117771616882,43.41286532985322
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,3,0,3,200.0,74.25015153252313,29.029184383665292
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,4,0,4,200.0,-5.1082940040115385,35.23647058792803
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,5,0,5,200.0,-75.59262255886064,58.017096838937036
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,6,0,6,200.0,-71.41281290501489,73.64561719546785
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,7,0,7,200.0,-41.29106220701425,59.336970743733076
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,8,1,7,200.0,-14.54248503554669,43.06648860131947
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,9,1,6,200.0,-33.383080398735785,25.088602154862993
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,10,1,5,200.0,-54.58959549131426,19.18151305724605
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,11,1,4,200.0,-21.876632423965802,27.062500128334648
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,12,1,3,200.0,37.80645345317472,30.283661794476266
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,13,1,2,200.0,38.283338873740554,28.690021373274913
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,14,1,1,200.0,-8.47056941902084,53.640616822026765
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,15,1,0,200.0,-3.918732029651821,51.291368989776856
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,16,2,0,200.0,-9.163817177083706,73.45439453584373
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,17,2,1,200.0,37.31123532584537,49.5718432740974
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,18,2,2,200.0,-18.237666132013906,28.38964688011076
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,19,2,3,200.0,86.51904632208112,60.92576260028145
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,20,2,4,200.0,-1.801382815391142,33.83907877751859
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,21,2,5,200.0,-20.73750360723533,13.170475463768144
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,22,2,6,200.0,-102.34978574429346,15.621365767227687
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,23,2,7,200.0,-16.72941865945762,29.784732665873598
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,24,3,7,200.0,155.12213648096815,40.24503787490032
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,25,3,6,200.0,26.14924731708968,-7.658130483543745
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,26,3,5,200.0,23.608080550791435,16.740319883094834
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,27,3,4,200.0,-28.62994090850026,43.74712064675156
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,28,3,3,200.0,-33.544012036576504,32.41253645034628
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,29,3,2,200.0,-36.25356678665439,26.970436528757574
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,30,3,1,200.0,23.135686895882408,22.99857514505945
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,31,3,0,200.0,-47.21615754827248,41.78049552026115
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,32,4,0,200.0,-5.614703916479693,-26.195493987933794
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,33,4,1,200.0,-7.286168142546997,-15.52451273183197
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,34,4,2,200.0,63.386321595261826,-16.62892115374135
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,35,4,3,200.0,-61.01217276188714,-0.8040930575819241
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,36,4,4,200.0,-43.23649069399163,13.172781488419465
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,37,4,5,200.0,51.8103062276113,-12.841009582683727
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,38,4,6,200.0,76.19168892992559,-6.154011121916619
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,39,4,7,200.0,30.539722839037392,60.09506156594305
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,40,5,7,200.0,-12.142946321919117,53.13204969295364
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,41,5,6,200.0,27.90963271600031,14.257854780550067
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,42,5,5,200.0,155.23786654870847,21.225656089355756
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,43,5,4,200.0,93.34418642834676,18.50827211647097
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,44,5,3,200.0,146.49181091638113,22.618199335115758
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,45,5,2,200.0,51.21002685886915,-0.7483936929051808
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,46,5,1,200.0,109.02224225974985,-16.970390188780694
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,47,5,0,200.0,65.0735516096473,4.4296959704208785
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,48,6,0,200.0,150.89444015345018,46.200494361374886
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,49,6,1,200.0,119.99908947124003,62.805113563011076
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,50,6,2,200.0,76.25773691546473,13.20435628750469
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,51,6,3,200.0,157.58633110434866,51.65223228343285
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,52,6,4,200.0,113.27595396829939,34.727903458859636
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,53,6,5,200.0,77.5751046764554,29.515932971797035
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,54,6,6,200.0,-25.29835985569101,-3.1654623014660572
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,55,6,7,200.0,-65.85804427681784,1.3440575992278054
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,56,7,7,200.0,-32.29837046068817,-7.0356812139545415
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,57,7,6,200.0,-55.1317487146033,-28.423705090360944
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,58,7,5,200.0,-127.30880213595064,14.136758921890614
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,59,7,4,200.0,-56.835609440720056,66.42841045120224
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,60,7,3,200.0,-81.58433243575003,46.31916593771316
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,61,7,2,200.0,-1.7516796709985758,61.23571596507581
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,62,7,1,200.0,-39.67146467274808,74.83724065230014
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,63,7,0,200.0,19.2378456284199,110.92380653318087
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,0,0,0,20.0,609.8558618037052,631.4446578568079
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,1,0,1,20.0,228.32671007100862,202.3656072582805
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,2,0,2,20.0,343.12078465509654,280.70020037545464
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,3,0,3,20.0,108.71897256190871,170.41581308815017
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,4,0,4,20.0,76.49522373231035,99.59655431259236
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,5,0,5,20.0,121.00837217256584,101.2289241221856
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,6,0,6,20.0,51.41493183016222,123.37249628080266
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,7,0,7,20.0,330.22941904194283,331.4780354138332
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,8,1,7,20.0,200.1583697712912,153.46239287565552
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,9,1,6,20.0,176.3626258094545,195.13143053772532
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,10,1,5,20.0,103.26178617689578,82.30645450087167
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,11,1,4,20.0,166.85335921760384,96.49891278743844
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,12,1,3,20.0,71.64449974486183,125.30512232588312
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,13,1,2,20.0,1.545173196001259,77.77978723738346
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,14,1,1,20.0,148.97967111091603,90.7879540429353
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,15,1,0,20.0,139.90150914393604,179.33811811181383
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,16,2,0,20.0,20.467015424629167,93.0210137100166
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,17,2,1,20.0,11.140100801460871,68.21812209667893
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,18,2,2,20.0,103.30263492139909,81.72758318432616
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,19,2,3,20.0,132.43996152394277,74.54413900611782
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,20,2,4,20.0,86.17103851937192,128.8532664619442
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,21,2,5,20.0,-2.7829825655008444,83.0499405002866
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,22,2,6,20.0,384.1685962511192,489.37254854223784
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,23,2,7,20.0,296.4924667607101,345.38472403003556
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,24,3,7,20.0,451.88543107722865,435.3782821446961
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,25,3,6,20.0,639.7938933905817,746.0982523140412
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,26,3,5,20.0,242.18340622497018,222.4022415596453
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,27,3,4,20.0,24.127224720411434,99.25739130220315
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,28,3,3,20.0,94.57805307767302,115.08949224534264
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,29,3,2,20.0,16.40096603731809,27.65822316349397
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,30,3,1,20.0,102.639764653421,107.95205030250506
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,31,3,0,20.0,-39.33179003669481,83.39619897114457
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,32,4,0,20.0,41.365533663723824,106.31004249244313
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,33,4,1,20.0,28.82289430892157,95.11352413098453
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,34,4,2,20.0,3.6549313757340767,50.33224012096105
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,35,4,3,20.0,87.14791526612066,100.92612534669732
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,36,4,4,20.0,83.63893301418848,138.63778819019123
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,37,4,5,20.0,133.6238757513814,232.94242982777695
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,38,4,6,20.0,320.5022513071465,356.07273439125953
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,39,4,7,20.0,558.4805629162499,639.5023810223953
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,40,5,7,20.0,526.4975844026792,598.5888325136996
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,41,5,6,20.0,194.3546790907619,228.97287446873074
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,42,5,5,20.0,324.0806887947333,343.62398551480163
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,43,5,4,20.0,121.74046129580859,144.59815237015843
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,44,5,3,20.0,37.01647684943049,79.95478238629528
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,45,5,2,20.0,103.95567484947327,72.68163976199907
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,46,5,1,20.0,95.08680704384362,97.8793346215654
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,47,5,0,20.0,186.5022598272141,134.02644843177822
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,48,6,0,20.0,343.2443521007217,331.55076388363506
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,49,6,1,20.0,202.14341601506268,141.78870479769537
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,50,6,2,20.0,98.01113458569957,98.6059097735292
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,51,6,3,20.0,203.40922640432504,179.4688519709443
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,52,6,4,20.0,315.6313612752628,276.968047297914
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,53,6,5,20.0,151.87948421567756,218.00885069528624
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,54,6,6,20.0,198.1424202837827,242.77786148488562
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,55,6,7,20.0,840.3055919238336,839.9014222830239
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,56,7,7,20.0,271.14766362975286,224.14110240510055
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,57,7,6,20.0,512.6010212212291,610.8680590137989
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,58,7,5,20.0,93.54959214399348,318.90594378289944
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,59,7,4,20.0,380.46289361607535,437.91650574075487
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,60,7,3,20.0,108.86486150515165,226.7592090602649
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,61,7,2,20.0,245.79564462835881,310.8409477703313
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,62,7,1,20.0,232.38024707416412,232.93521610963535
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,63,7,0,20.0,254.47474728837184,230.7942200421323
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,0,0,0,50.0,52.09468737060954,73.28481303065209
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,1,0,1,50.0,44.7225790581906,19.1912101865532
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,2,0,2,50.0,102.76563139922392,41.501939568038374
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,3,0,3,50.0,-11.485781516795067,49.13582722831602
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,4,0,4,50.0,-13.561953874248497,9.142796457718696
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,5,0,5,50.0,55.331551843945235,35.895224963584404
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,6,0,6,50.0,-17.689136878174434,52.95277105845366
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,7,0,7,50.0,87.25256709204564,88.49198129303623
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,8,1,7,50.0,101.61665855287605,55.73318637183314
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,9,1,6,50.0,7.699610196768975,26.105854670683804
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,10,1,5,50.0,19.82794024494968,-0.7967610817639793
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,11,1,4,50.0,74.88250295088727,5.8368440389788905
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,12,1,3,50.0,-36.02530640592478,16.740319883094244
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,13,1,2,50.0,-80.8964681029479,-6.062065780012945
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,14,1,1,50.0,67.48146903970084,10.273753727543136
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,15,1,0,50.0,-3.0248833071108927,35.72321917606449
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,16,2,0,50.0,-53.33682307670527,18.01430981019586
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,17,2,1,50.0,-49.47440418287981,6.640877967722935
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,18,2,2,50.0,33.14904951909195,11.949701490180077
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,19,2,3,50.0,57.226634990837574,0.3148610582852242
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,20,2,4,50.0,-27.765636094789148,14.131851228399752
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,21,2,5,50.0,-97.38190107718344,-12.969378288325608
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,22,2,6,50.0,-17.82767142351885,85.36045894414637
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,23,2,7,50.0,36.905411689688414,84.97783623838745
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,24,3,7,50.0,111.93676600436176,95.70439860149027
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,25,3,6,50.0,9.26411999758467,113.52245980089658
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,26,3,5,50.0,63.034321880493536,43.594509117844765
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,27,3,4,50.0,-23.770443355028473,50.06834812037535
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,28,3,3,50.0,35.78429732591916,55.97047039566355
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,29,3,2,50.0,-6.887025977826534,4.160778018668551
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,30,3,1,50.0,34.86200623735056,40.08994293482738
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,31,3,0,50.0,-92.4152158370678,28.32430951496593
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,32,4,0,50.0,-30.31853010003628,33.53385571970145
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,33,4,1,50.0,-36.83525277473997,28.27588299726925
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,34,4,2,50.0,-38.69862515521631,7.159083097265319
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,35,4,3,50.0,21.860553365056123,35.413324940106826
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,36,4,4,50.0,11.501239020910251,65.50079725263143
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,37,4,5,50.0,-67.24866880924594,30.344150594969296
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,38,4,6,50.0,46.75528504328121,81.7445531606128
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,39,4,7,50.0,55.23071398930714,134.81599579539883
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,40,5,7,50.0,51.50405221044969,122.28984727100034
