source,timestamp,point_index,row,column,contact_invOLS_40nm_nm_per_V,contact_invOLS_30nm_nm_per_V,contact_invOLS_50nm_nm_per_V,contact_fit_R2,contact_points,valid_before_map_outlier_filter,retained_for_global_consensus
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,33,4,1,70.20178877581542,69.240145372801,72.23808352846594,0.9997615331020009,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,34,4,2,69.81224491480367,69.06236739666483,70.84549580440563,0.999819605192485,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,35,4,3,69.00254437023462,68.00403709442729,70.01650476242105,0.9995859307113465,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,36,4,4,68.8549257719515,67.3909370321534,71.22303745150909,0.99945886279761,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,37,4,5,72.13868480844175,67.98158854743792,74.73043031759813,0.9956737742670461,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,38,4,6,65.48842488483236,64.18577226672622,67.2494429067953,0.9986208949249542,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,39,4,7,59.914683662324116,58.3281212138937,62.589572997838694,0.9991936279008354,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,40,5,7,60.05129088081591,57.14094271168587,68.32615365042354,0.9970778101074834,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,41,5,6,68.83702498740911,65.89991308372514,71.70170004367094,0.9979390616755909,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,42,5,5,64.68749573984489,63.15221197663499,70.68693246774002,0.999202502246841,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,43,5,4,70.07402703944013,68.89836633871417,72.35982976080902,0.9996007757184077,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,44,5,3,74.6345852734968,71.41002521931178,78.44683739247381,0.9978338135594569,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,45,5,2,71.20963691261957,69.76126404472268,73.49850677662072,0.9994260838525543,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,46,5,1,71.31985647206194,69.97552786953871,73.51362736462443,0.9995790178280259,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,47,5,0,71.12613325290901,70.52834263028873,71.90340012098582,0.9998570555350345,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,48,6,0,60.890599942482865,60.159968362369646,68.00919588363077,0.999603174071002,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,49,6,1,72.40074564696802,70.9833141547258,73.76759219094741,0.9995086760950704,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,50,6,2,71.16236613735671,70.11795764912146,74.10848776494606,0.9996082924148904,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,51,6,3,69.56004281536417,69.27722732575906,71.12548523381507,0.9998220626059596,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,52,6,4,65.99801916336608,63.02799643948259,68.72322803893677,0.9977070290905248,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,53,6,5,68.10480385046723,66.0109108137718,71.43996506552982,0.9987365331023307,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,54,6,6,68.99270855507444,66.66852918410821,73.14230188457171,0.9986337989140539,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,55,6,7,59.619578543622985,59.116301338285034,63.103421252985115,0.9998083473885083,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,56,7,7,66.38651386373338,66.6138628497296,66.61465059616516,0.9995988693506562,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,57,7,6,62.63440989566568,59.05776080872354,65.95506019613055,0.9963897499205725,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,58,7,5,73.36174832583625,72.4784091623905,73.24050483001179,0.996792084077457,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,59,7,4,62.3715891065566,59.39287608747515,72.22797958252772,0.9972645849964414,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,60,7,3,62.4042758479066,60.969301843074895,63.236262269789634,0.9994708976049306,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,61,7,2,62.364979181421916,62.42912833616219,66.21090798297149,0.9999238253949192,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,62,7,1,61.53696057775064,61.399948892279305,63.78193884616698,0.9998764057556911,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,63,7,0,60.124228871549185,60.30321062060225,60.83168064385065,0.9998503054243378,40,True,True
