acquisition_order,point_index,gap_speed_um_per_s,far_distance_min_nm,far_distance_max_nm,far_sample_count,hydro_far_line_slope_pN_per_nm,hydro_far_line_intercept_pN,hydro_after_far_line_at_80nm_pN
7,27,1.002738576623792,688.4275042673895,887.5020611432775,200,-0.0005596908534470489,0.8801083036365231,3.46752838208568
7,28,0.9997036457271589,686.5961818633111,885.7552244337684,200,-0.0005608125301099814,0.8796667190576111,3.4537049608613373
7,29,0.9995176949189576,686.2346655901763,884.7117787508561,200,-0.0005612848205712928,0.879957919537144,3.452575711794758
7,30,0.9961962658997133,689.1430998812908,888.9420408798937,200,-0.0005546221466925996,0.8732453027874383,3.445708633336384
7,31,1.0056076278132084,690.7508345697596,889.2089184856873,200,-0.0005577539536387525,0.8798245806297658,3.481010583011537
7,32,0.9969918558756778,682.4738024056969,882.1042622754424,200,-0.000565257611139941,0.8819637100708888,3.439324514579751
7,33,0.9948520599853973,683.1615000737606,880.8406659830102,200,-0.0005626086856164303,0.8789610549103823,3.433426368650861
7,34,1.003749026310697,685.799843505742,884.0824560551669,200,-0.0005638964140163718,0.8838685472579306,3.4678021588334977
7,35,1.0010752692974914,684.0915991908743,882.2402883887316,200,-0.0005650200992436949,0.8835797868149744,3.455109383540945
7,36,0.9897726325261835,678.9679238369969,876.6756075878601,200,-0.0005663434462012216,0.8796393830217921,3.409636683265051
7,37,0.995000728412024,687.693366553055,885.7842529830665,200,-0.0005564915465360821,0.8741997624997826,3.438995182140206
7,38,0.9944296381901796,680.3189032207679,878.4225010716328,200,-0.0005668534886547373,0.8820940852663555,3.4281913565806823
7,39,0.996879120129659,684.4096663742047,883.1587741256658,200,-0.0005622370772310994,0.8795514487960355,3.4408038464422344
7,40,0.9998525075012531,686.1584009788712,885.2514846072637,200,-0.000561504624659811,0.8802782606759088,3.453687580576549
7,41,1.0004678869889851,688.1401152559599,887.116649645036,200,-0.000558783651790902,0.8783995176241184,3.458727593778302
7,42,0.9972826607672932,686.8668674297535,885.8882816935392,200,-0.0005590218692714089,0.8771957056994379,3.4459041862546558
7,43,0.997787244082383,689.3204753013474,888.2243160394149,200,-0.0005556443136891665,0.8747474406379426,3.45017157455662
7,44,1.0029563535926531,689.0152120390137,888.1696456643806,200,-0.000558503637106999,0.8792650215134663,3.469315224580621
7,45,1.0027224688420666,689.7012925124595,888.8466433080428,200,-0.0005575575353889669,0.8784134730438851,3.468864551374916
7,46,1.0053982153230956,689.8047700727939,889.2460663440588,200,-0.000558887512743243,0.8806325841933762,3.478564792503579
7,47,1.0047848246008975,691.1123260955717,890.7346542508661,200,-0.000556500797523275,0.8784730881093464,3.478707654083395
7,48,1.000971945756921,684.3831656010126,883.7599356514597,200,-0.0005644644676558805,0.8830989659814343,3.4552507864377935
7,49,0.9994906948409058,686.1161481754593,884.191791859705,200,-0.0005612577059886147,0.8799238086369119,3.453427332582316
7,50,1.001302509812656,684.7269895374,882.7121523794276,200,-0.0005640998736047193,0.8829561409226531,3.4576938822443584
7,51,1.0006274524851537,685.0128406657537,883.270686510773,200,-0.0005633636559188007,0.882080362498793,3.4562332800525453
7,52,0.9981952722488874,687.1665169240342,885.1635702149331,200,-0.0005589969145401571,0.8775744522926574,3.4493208414906613
7,53,0.9979455146864413,685.656818267537,883.7389514199057,200,-0.0005611357413639669,0.8791508426348555,3.4466908714598152
7,54,1.0001832693051318,684.2853666505027,882.4549656658616,200,-0.0005642235513881742,0.8825625083779577,3.4529049051178293
7,55,0.9981208824351581,687.5405422626815,886.3223602853824,200,-0.0005584569192895784,0.8771162707838067,3.4491832023555573
7,56,0.9979167165819248,682.6007429280478,881.0528612468584,200,-0.0005655564312426543,0.8826111275685289,3.4432286226215316
7,57,0.9969955813233459,686.9922369075905,886.3415378458561,200,-0.0005583704850147073,0.87655611484583,3.4451070272828606
7,58,0.9979609747341943,686.0141543487211,884.9323270625109,200,-0.0005604789639668842,0.8786413668431566,3.4467787291699787
7,59,0.9981437389933512,685.895445722658,885.107900436541,200,-0.0005606360660431914,0.8788452974294083,3.447811231155047
7,60,0.9944907106539784,685.5403790356818,884.1738222081626,200,-0.0005595597632969659,0.8763973758759038,3.433594373354948
7,61,0.9970024587505277,685.7844982327796,884.5163334027603,200,-0.0005605856655234086,0.8783048986126883,3.443003728083293
7,62,0.9955330877891198,686.4955565517035,885.6389974736578,200,-0.0005582764358056335,0.8758422352752807,3.4393420555734546
7,63,0.9971967084031998,686.0817001703376,885.2207361173016,200,-0.0005600284194705477,0.8779512084963312,3.443920123028068
8,0,3.995070121376727,687.9354716260373,887.1795411445055,200,-0.002231901836801709,3.50806852137218,13.809447727048477
8,1,4.0025395498784,688.0239433306607,883.5838009410968,200,-0.00223815265376135,3.5162670102469873,13.835277702551847
8,2,3.997274155109479,687.6835195917654,884.2590516921928,200,-0.002235761840824209,3.512079860398054,13.815191865554127
8,3,3.9940120256412066,687.3426281831973,884.4881003233745,200,-0.00223529568729075,3.5102934296752126,13.804253707112785
8,4,4.0000615185824655,687.8325100326082,882.8464223250331,200,-0.0022378486356843673,3.514926670032761,13.82451493147849
8,5,3.99327461098538,686.7538722449623,883.2825219808685,200,-0.002238723815316945,3.5126666746049393,13.795588846022662
8,6,3.995809497596285,686.6641801376722,882.0625553127247,200,-0.002240883706489675,3.515461828003791,13.804717793838273
8,7,3.9880521881336453,686.0447135019286,883.372422889155,200,-0.002238333533754549,3.510079702910266,13.775507951296284
8,8,3.9871610573120897,685.4113093371916,883.2658892096821,200,-0.0022424221767484856,3.5129251857013877,13.768800571015731
8,9,3.9947775441648345,687.8051588867045,886.2017726244887,200,-0.0022331229621844607,3.508926092574038,13.806382031386741
8,10,3.983617383921655,685.9750295706705,884.1388955961493,200,-0.0022377568103751225,3.5076973923969614,13.75884724775883
8,11,3.989429720132672,686.2587449883273,884.1938641449321,200,-0.002240803699120326,3.5126440050494354,13.779928273703788
8,12,3.980019604420469,684.6125908776442,881.8612022747001,200,-0.00224504290483976,3.511847399949815,13.737854822133178
8,13,3.9831040355000047,684.9793910262823,883.4582988662117,200,-0.0022422646613909367,3.511025907305923,13.752642299910983
8,14,3.9924961564908763,679.4467088711948,872.4547413946663,199,-0.00228633400195546,3.5495480102395955,13.76004096246361
8,15,3.9840440928509877,686.6027481476367,885.9283949171179,200,-0.0022337777310116134,3.5047582008170965,13.763146608975582
8,16,3.9905802428648856,686.2509221875748,884.8495733739301,200,-0.002238913551847593,3.5116597780899523,13.786260774994666
8,17,3.988354037886032,687.115050395804,883.0101976752923,200,-0.0022341853875775235,3.5069383297222076,13.781400036173213
8,18,3.9936106849368374,686.6421107371118,883.4677557426676,200,-0.002239517627097314,3.5134438624625584,13.797176508571972
8,19,3.9987667716525936,685.4148829060726,882.0704073515876,200,-0.0022495586834812365,3.5236151790297225,13.811568886698316
8,20,3.99920731005589,685.9506982153983,880.9835000755938,200,-0.00224783388265368,3.5224256127170763,13.81399576361834
8,21,3.985911568129304,685.4841260857763,881.4631720069759,200,-0.0022421959734236557,3.5121729100857486,13.765300060332372
8,22,3.9921174741102394,686.9729596040338,883.0579648724012,200,-0.002236413454777561,3.510328036105597,13.795489137619407
8,23,3.9851692030225925,687.3788353851442,883.6294579987805,200,-0.0022317327817959224,3.50360529147735,13.770195873949072
8,24,3.9861407232852253,685.0348561862147,883.9522331471162,200,-0.0022435153491322355,3.5133150094753063,13.763851796857077
8,25,3.9886183917765115,680.9657779434132,878.8284693900051,200,-0.00227029230154918,3.535445605406647,13.75505047011874
8,26,3.994779071272468,685.5352703583778,884.1954758159287,200,-0.0022459594858426396,3.519056776776835,13.79641150188936
8,27,3.986072090095296,685.3041228966483,883.6155608969791,200,-0.002241811229118508,3.5119661806433133,13.765341225174607
8,28,3.985962232180445,686.7832547135824,884.9003901378577,200,-0.0022335273638892958,3.5053828663912663,13.772033458743575
8,29,3.992622669380305,686.3020050123888,883.9760093495366,200,-0.0022419512725669988,3.5149390864838113,13.790537035088752
8,30,3.988908160315761,685.9698387338362,884.817730070669,200,-0.002239615724176745,3.5114801924377685,13.77891276305173
8,31,3.998180649682835,686.9710792306116,884.5439250237607,200,-0.0022406752745057342,3.5163606243693835,13.815080217604333
8,32,3.9876709315500602,685.0886320025867,883.2474750369889,200,-0.002244906424877582,3.5151007762515176,13.766041588511246
8,33,3.9921740774375327,688.296537464215,882.8978814333902,200,-0.0022314066652075176,3.5063895506048572,13.798702266099466
8,34,3.9956374140402957,686.7864144841691,883.8378077115267,200,-0.0022392377986945305,3.514107394078189,13.806353524871598
8,35,3.9902937331645276,686.265988013148,883.565107210298,200,-0.002237894761738089,3.5107127572474424,13.786343691846962
8,36,3.9949978572392775,686.9135357943354,882.8667190116091,200,-0.0022392042384033264,3.5137903358031464,13.80379545797935
8,37,3.9805223980099047,686.5441837244774,882.8651137356562,200,-0.00223296459543695,3.5025443979019566,13.749329025175575
8,38,3.99650835003004,686.5425799483869,880.7441637703944,200,-0.0022438033024653925,3.5180527077604906,13.806638893931341
8,39,3.996224809281842,687.1446057042754,884.0977392047915,200,-0.0022376857941123927,3.513145255947931,13.809644272398751
8,40,3.9769180794503507,684.1011128904144,882.1396532595429,200,-0.00224603819838207,3.51128015002124,13.723797508697974
8,41,3.9880085228997157,685.0402838149506,882.7709149696354,200,-0.002245528403354689,3.5157368204282444,13.770975033920205
8,42,3.991590342121291,685.4813322748504,883.3928412234096,200,-0.0022456287169353604,3.5173898672681703,13.783491971244642
8,43,3.990210888579175,689.2088105117117,887.0486656894501,200,-0.00222279114155434,3.498756367189955,13.797944538423122
8,44,3.992859022470538,685.1377475573674,883.7567503538886,200,-0.0022470468875597097,3.519064123804912,13.78896068059613
8,45,3.9956238050434725,686.9938534927089,884.2938123801773,200,-0.0022376081899597383,3.5128175783504085,13.807325309364373
8,46,3.993912894130236,685.9070877622344,884.6698208764245,200,-0.0022437036577519012,3.5168985777863506,13.796296900506766
8,47,3.988673536450965,686.5284369177377,884.5084026902679,200,-0.0022368628571990735,3.5092046949655917,13.778462015352195
8,48,3.9803318697472534,685.505673631686,883.7282980748697,200,-0.0022389894565250272,3.507225664885703,13.743631855132739
8,49,3.998012976458641,687.4720938003996,881.4125510161081,200,-0.0022392599890031094,3.5151312318627923,13.81555309741648
8,50,3.992092251488408,686.2135881407261,882.6579893512721,200,-0.002241304660661334,3.514181429846677,13.79010269715493
8,51,3.993899332093834,686.0719973802035,881.9316717482598,200,-0.002242818032292518,3.5161583674638273,13.796783329975874
8,52,3.9987043321775086,687.8175774307883,885.2066374985923,200,-0.002235359389795665,3.5123942556337795,13.821008490326522
8,53,3.9978806882724496,686.9584410583274,880.6900503521675,200,-0.0022424885613200746,3.5176147090207763,13.812205463870235
8,54,3.994765702252755,687.2309356285095,883.1770747496224,200,-0.002237320163632528,3.5121999253574154,13.80438480245698
8,55,3.9832264126590373,684.640797446758,882.4982125812649,200,-0.0022454734771221127,3.513602099889769,13.751066534638243
8,56,3.981649415482164,684.9330952102025,879.3812751403528,200,-0.0022443579519160002,3.5119735431451042,13.745532055883055
8,57,3.995025725492807,685.692221081325,884.5133746137687,200,-0.002245522989740598,3.518821294593737,13.796870492868875
8,58,3.9888925865486047,686.4499252987397,884.2675277805449,200,-0.002237161781101161,3.5095314203438672,13.781046450209171
8,59,3.9903999810835984,685.9529569791792,883.9968694394812,200,-0.002241850473323792,3.513892057135725,13.782368447031509
8,60,3.987803797425907,686.3219579187457,884.2630131374519,200,-0.0022383713815644986,3.51000753492401,13.775014256815094
8,61,3.990225210705321,686.5479301847625,885.2703196278846,200,-0.0022369351995512,3.509944579836265,13.785381192975635
8,62,3.992941364486629,686.9214634053618,884.6735239475529,200,-0.0022380714283125017,3.5120178172026435,13.793949364157378
8,63,3.999736010671653,687.813781107189,885.6186235937328,200,-0.002236573400203041,3.5138066800022703,13.824933634182843
9,0,1.9979479833325495,687.9172676800275,886.9747897210055,200,-0.0011169297300711505,1.7549841269178814,6.9054415535195455
9,1,1.9988386842209214,688.4513713823728,884.8921183019726,200,-0.001115451720755223,1.754224509104063,6.909412988382438
9,2,1.9991017541111396,685.5628784037493,884.0956258283713,200,-0.001123767549604791,1.7608945325696903,6.905226337019625
9,3,1.991716278879639,684.9821365822435,881.6902944782468,200,-0.0011217222327835569,1.756039745900977,6.877428305204091
9,4,1.9978531781837694,684.7383136598454,881.4727824193242,200,-0.0011260503123328475,1.7621367437284816,6.8978195077039075
9,5,1.996717094887402,685.4672045461199,883.1697680666867,200,-0.0011229380355192887,1.759191279711519,6.896013780723039
9,6,1.994990032321209,684.3645907235002,881.3633007216017,200,-0.001125570165808198,1.7605029748983978,6.887693082672779
9,7,2.0025292938704,685.9644820900307,883.8816853991758,200,-0.0011245627932996943,1.7630172148448577,6.917982835491111
9,8,1.9939849507447835,684.0555663092,883.2177050486947,200,-0.0011253101414696485,1.759863756993445,6.883133380645354
9,9,1.9941199033427799,686.1295720063869,884.9787623924556,200,-0.001119143083773972,1.7550674693315833,6.888624291102175
9,10,1.9949105933671794,684.6616826222398,883.5303537678544,200,-0.0011247195037427102,1.7598061137686445,6.887279634955103
9,11,1.9913674992339574,685.1596049858568,884.0278138064664,200,-0.0011207539733733792,1.7551318003857626,6.875959675823623
9,12,1.997354580003912,686.1600236156056,884.8663519055962,200,-0.0011211335602866555,1.758052092413985,6.900658612532102
9,13,1.9976439532911474,685.7054309649404,884.9146398648004,200,-0.0011227300287787302,1.7594381115543472,6.899864575545063
9,14,1.9937017511793649,672.6956150541434,867.5085129873568,198,-0.0011625681383610094,1.788686824881346,6.8556950871262945
9,15,2.0019840300258496,686.2971675475137,885.4878173390575,200,-0.0011234524975172076,1.7619070786352773,6.917502322715251
9,16,1.996630854971207,685.3206485296839,884.3521677328345,200,-0.0011232205747120293,1.7593802550121738,6.895837557324586
9,17,2.0030724902398416,685.197815658209,881.808490597059,200,-0.001127365139829589,1.765463200005109,6.918606567652602
9,18,1.9955650736388622,686.169867619195,884.1893917110825,200,-0.0011206267262561412,1.7568673160211028,6.893164521662111
9,19,1.998477299250111,685.755712458148,882.3624474133607,200,-0.0011237789711370661,1.7606213154114594,6.901846422441896
9,20,1.9971226687860508,683.752006739192,880.5736568090501,200,-0.001128292373502286,1.7635779973868075,6.893607836109826
9,21,1.9949220634618607,684.4234469640085,881.165821359904,200,-0.001125361471599162,1.7603085593052437,6.887613721830514
9,22,1.9930137729975785,683.153672215249,879.8583903091458,200,-0.0011278624148456041,1.7614354411744952,6.877276134756479
9,23,1.993924355371684,684.2448006689206,881.1555520233728,200,-0.0011250978043568268,1.7596631611169036,6.883563975671559
9,24,1.9963890777371098,684.4926518124593,883.8706460281229,200,-0.0011254517025288066,1.7610269584951328,6.892579366663767
9,25,1.9965148855650658,684.8934451940966,883.7255639547495,200,-0.0011246978431792753,1.760491631285552,6.893972870685888
9,26,1.9936180544041258,684.6096552500782,883.6967286153954,200,-0.001123547758072157,1.7583175173692673,6.882794317311097
9,27,1.9931144964622929,684.5283556371209,883.7461960207328,200,-0.0011234011349925011,1.7579807733715511,6.881722641175998
9,28,1.9938637112973003,685.2672957487819,884.0031673977011,200,-0.0011221363723853406,1.7573140337004878,6.885330604843782
9,29,1.995619020521895,684.6858513253496,883.3413495346866,200,-0.0011247635530881898,1.7601499324957222,6.8902935630064785
9,30,1.9970954254171414,685.6543655341293,884.6938111021994,200,-0.0011225993694281412,1.7590938897337947,6.897395071529601
9,31,1.9933824298470184,685.4771475178766,883.7593475430853,200,-0.0011211947795430734,1.7563588130176981,6.884104789364085
9,32,1.9971210548588336,683.2521842394258,882.3729355200181,200,-0.0011297958425084244,1.7647587307595711,6.891834559311558
9,33,1.9958252380277013,681.9042661443101,878.5359073366982,200,-0.0011332981669717292,1.7669352883350928,6.885361654364314
9,34,1.9931906583953438,683.6047029934231,881.6855830582583,200,-0.0011261383112873944,1.7601636336716335,6.880365192653502
9,35,1.9920440489488604,683.3077463265895,881.5026503023764,200,-0.0011263733713847328,1.759845171808629,6.874735558935749
9,36,1.9943233712233768,680.8574390037422,877.6136186938639,200,-0.0011351577070863594,1.767731225167747,6.877387380050528
9,37,1.9948796923515721,683.293575599707,880.3328833664525,200,-0.0011282414127889325,1.76255199619977,6.884688037923624
9,38,1.9997580340476422,683.8486957637064,880.5847051763747,200,-0.0011295614072852327,1.7657327710131345,6.903017518144596
9,39,1.9921191521283035,684.2832020499853,882.3666124709484,200,-0.001123852267325006,1.7578966746275424,6.8772713708259605
9,40,1.9949745724781192,683.8765056791503,883.1269493900132,200,-0.0011268805846040475,1.761531860618102,6.88648009467572
9,41,1.992845366560686,683.7285840502133,882.2068447875624,200,-0.0011256234409365324,1.759607300254027,6.878363328260921
9,42,1.9947931438447584,684.4579901380887,883.2968013657287,200,-0.0011248373305059389,1.7598464967755185,6.88730945336922
9,43,1.9930366391729462,684.3337429101346,882.7194588833327,200,-0.001124243621807554,1.758607774633111,6.880584284503393
9,44,1.9978404677612795,685.0571934423931,884.3022468601705,200,-0.001124495722095252,1.7609133461255242,6.898913386263851
9,45,1.996628889793765,684.3039381966879,882.7452891154857,200,-0.0011256718416668592,1.7613056470095634,6.892824296095039
9,46,1.998641224223488,683.859567762017,882.948232118849,200,-0.0011285821554046292,1.764481351121328,6.899498523555515
9,47,2.124018457923608,683.9157405371944,882.8110728785398,200,-0.0011991799150248919,1.8750080729941203,7.332221398336969
9,48,1.9990972920486663,685.4031159871498,884.8253814270843,200,-0.0011241345260375073,1.7611685885204154,6.9047642468287895
9,49,1.9956705633760516,684.3210059959797,881.3528172980447,200,-0.0011252393155070121,1.7605403724023208,6.890308995243335
9,50,1.9953740043780035,685.4543813493893,882.2161688572058,200,-0.001122376232299567,1.7581587356288852,6.891486582095774
9,51,1.995924313257907,685.862321042918,882.6556106922221,200,-0.0011214138594282457,1.757639824616506,6.893979295114984
9,52,1.9987668640734821,685.9715746161982,884.7609624853084,200,-0.0011223207288581934,1.7596054497800324,6.904461317450903
9,53,1.9943336210804983,684.4090198811111,881.1352808713826,200,-0.0011246706828036174,1.7595062890143103,6.885814528932816
9,54,1.9975443438092204,684.1692951526576,881.1856774096207,200,-0.0011272498168474754,1.7629433398558647,6.896610990548994
9,55,1.9982726201249015,687.0871305448339,885.8217778720456,200,-0.0011192463685998735,1.756965051235528,6.904970739517392
9,56,1.9925701868346521,684.5716293446735,881.62619716388,200,-0.0011239019072179235,1.7581204239470458,6.878402517345146
9,57,1.9924698784127335,684.1178110684973,883.5608797203562,200,-0.0011241071564856845,1.7582530976996784,6.87753120116378
9,58,1.9944628486242493,684.5740062860008,883.239428346172,200,-0.0011240669916453595,1.759094220780609,6.886339528880874
9,59,1.999583010000321,685.9141493666722,884.8749695508492,200,-0.0011237368218819292,1.7610797494328523,6.906722443416243
9,60,1.995395982063005,686.9833981821125,885.8763056995884,200,-0.0011179329433070493,1.7546708594180496,6.895445845085241
9,61,1.9937022062144283,683.1543731545827,882.2867853870829,200,-0.0011275116965502438,1.7614699590759644,6.879686535668364
9,62,1.998605914954452,685.5695327174842,884.2971346916229,200,-0.0011240165205811568,1.7608711086196154,6.902933226704826
9,63,1.9978713496320366,684.2525463546705,883.0660669829678,200,-0.0011270523569221719,1.7629386793845194,6.897863030925813
10,0,1.9956049538123322,687.3710738852188,886.5210232833651,200,-0.0011167081313693643,1.7537875632223023,6.89610577455939
10,1,2.0017373978138604,687.4089997001537,884.0704011561406,200,-0.0011201190473502831,1.7591650916963317,6.918545006314545
10,2,1.9964476595742064,685.8103590640758,883.9446139453447,200,-0.0011217490553078904,1.7581407702548546,6.89583518178788
10,3,1.998204512681918,683.2057896226372,880.962358011178,200,-0.0011299818183094583,1.7653847097060509,6.896817619231493
10,4,1.9979092483944183,683.2341657356708,880.1107212117731,200,-0.0011300920946055745,1.7653387380203893,6.895260986215901
10,5,1.9960135248901028,683.9760958835442,882.2081996780342,200,-0.0011263001844148256,1.7615309122952056,6.8906085449425
10,6,1.997235728107728,684.4503621297317,881.4745462821091,200,-0.0011259905983823728,1.7618179230579911,6.896417845259555
10,7,1.9980121245844407,684.4985881557358,881.3287476402135,200,-0.001126721637169639,1.7627342621413624,6.898142269827714
10,8,1.9960873561926147,685.8721534657459,884.8237026070958,200,-0.001121313432755787,1.7576393933485934,6.894563136543271
10,9,1.9931753964620826,685.7875704313514,884.643115074188,200,-0.0011196354774042185,1.755043204339724,6.8845633480723665
10,10,1.9950652597312715,684.9307032367686,883.9485405302905,200,-0.001123473244049558,1.7588928263273353,6.889638713170633
10,11,1.9977262360261316,685.5899735621484,884.7702748318168,200,-0.0011228679833650528,1.7595783541596635,6.900495640319896
10,12,1.9996276248931921,684.7385519809321,883.6473536264727,200,-0.001126407769943346,1.7632025754763767,6.905691631745273
10,13,1.994610734464154,683.5968793532024,882.7204934524186,200,-0.0011270706416399903,1.7615231076866107,6.8849853471962525
10,14,1.9984012430214309,671.2932319572636,866.3460200025497,198,-0.0011692281118184863,1.7959338342081743,6.870928973715962
10,15,1.9981259548040604,683.4896464072884,882.5605435255072,200,-0.00112958541210033,1.7650410915514536,6.896573459097353
10,16,1.9952241733580243,684.1760269089174,883.1478595267724,200,-0.0011258568717319177,1.760836481255326,6.887256903909248
10,17,2.000642617196403,684.9466798152214,881.6536720035008,200,-0.001126242076050356,1.7635216713475321,6.909677982826458
10,18,1.999360955749103,684.5866129075945,882.7798772288623,200,-0.0011263004766684838,1.7629996080850039,6.904480602664177
10,19,1.998513145683056,684.4552143420298,881.9362153505426,200,-0.0011267465386339108,1.7629764986156244,6.9007078615297175
10,20,1.9973310790989076,683.5101321644364,880.2316905907674,200,-0.0011291520595340574,1.7643454224869721,6.894242300604902
10,21,1.9963552803683466,684.0795007665679,880.7325156691172,200,-0.0011270872197528118,1.7622937992256715,6.891281503508626
10,22,1.9982514242093061,684.3368220067919,881.2368462990324,200,-0.0011269357149042139,1.7630073979578387,6.8993058882781115
10,23,2.0008817545276516,685.6572155491141,882.6346066539596,200,-0.001124878243060088,1.7625406321358033,6.911318309377627
10,24,1.9975405056743545,683.3500024253052,882.6843288200278,200,-0.0011294950817963944,1.7647086475329092,6.894050397866138
10,25,1.9950591405635778,683.6435336738866,882.2328403872714,200,-0.0011269108932093585,1.7615915502635149,6.886807016980113
10,26,1.9931386449416826,684.7276659333365,883.9180682049692,200,-0.0011231803626345536,1.7578184080289998,6.8816786753456824
10,27,2.000049209768419,685.646265669845,884.3779103570524,200,-0.0011243549480759781,1.761770499085411,6.907798752248642
10,28,1.998346100175587,684.9454356032752,884.3687677188034,200,-0.0011245614092853663,1.76118670262432,6.901564913928441
10,29,1.9988966730354327,682.91478468717,881.5732188139837,200,-0.001131446858431038,1.766840854944221,6.897955746195726
10,30,1.9987640929277917,685.9493059583908,885.1382175262347,200,-0.0011224094647805784,1.7596762915881363,6.904779496409061
10,31,1.9971721459865963,684.5142341339614,882.727196923144,200,-0.0011264915539719782,1.762184196503736,6.894993356184351
10,32,1.9918463524033796,683.9327023063436,883.1347164386091,200,-0.0011246747095846241,1.7584198294823723,6.8753338551116885
10,33,1.9967171794756284,681.0806599952141,877.483115914641,200,-0.0011356353310076211,1.7691662663901724,6.887262915079425
10,34,1.999043392877059,686.0962901322913,884.4321372079105,200,-0.001122509538641319,1.7598752897159884,6.905944311552461
10,35,1.9962835891565067,683.4671365102549,881.260986531116,200,-0.0011280633738553706,1.7630323126784588,6.8905237657998395
10,36,1.9953151814745935,682.1546415582744,879.0343335512121,200,-0.0011317017549811281,1.7654591846629637,6.884258582567994
10,37,1.9951826532704695,682.7230151651778,879.5067271952048,200,-0.0011296820738898785,1.763817316442443,6.884888186959575
10,38,1.997350313098459,681.9302384312151,878.7353527639111,200,-0.0011336601285950804,1.7678906961638532,6.890989874897602
10,39,1.9950430802394499,683.8368229225011,881.5882689629846,200,-0.0011266706568848204,1.761393550866852,6.886732472239148
10,40,1.992969286334609,683.672720505002,882.9443604920741,200,-0.0011264720886214068,1.76032098928832,6.878372569159994
10,41,1.9963071474202954,684.6702514382482,882.3555065625523,200,-0.00112466765777294,1.7603729721494439,6.892646615375073
10,42,1.9996151455658548,685.6704586916356,884.8417315229889,200,-0.0011233751583351217,1.7608096381239837,6.90725495000386
10,43,1.9959961493667369,683.4477134233935,882.4025025696459,200,-0.001128697597876575,1.763409315049266,6.888855034556184
10,44,1.9951223231533328,683.9710418963015,883.1234699491872,200,-0.0011261213856421921,1.7610011191097137,6.887432524829721
10,45,1.9964056294595185,684.5667261990163,882.7131049988265,200,-0.0011257194991415526,1.7612451274203162,6.89257337299764
10,46,1.9973829864786288,683.3631120371815,882.7683553168698,200,-0.001128968098330783,1.7642310570352548,6.8946135634705215
10,47,1.998060070275981,686.2043739649552,884.5049722208574,200,-0.0011218256507415304,1.7589044796871132,6.902194475600102
10,48,1.9958320787046473,684.3881989297385,883.8516671474407,200,-0.001126063025696927,1.7612529264006191,6.889567453014199
10,49,2.0006689358877323,684.263523038093,881.0476520918372,200,-0.0011284655303966007,1.7652791791401112,6.907632084959505
10,50,1.9944864325762404,683.3178612799064,880.1676226085256,200,-0.0011275122279089144,1.7618163550481747,6.883083547479662
10,51,1.9949993484260742,682.1136471262984,878.7858491731859,200,-0.0011316602623944406,1.7652883778647266,6.882438515374496
10,52,1.9951653182505014,684.4767293577636,883.0494799963584,200,-0.0011247323572923355,1.7599266350628393,6.8884446692603705
10,53,1.9935590585652938,682.2097489328554,879.1821034364922,200,-0.0011305879817949517,1.7638141439287895,6.877819603552205
10,54,1.9986817515698165,684.1010738624049,880.9054514606884,200,-0.0011284056839699276,1.7643518016124993,6.899921026870809
10,55,1.9939423763268387,684.3545422626914,883.5052726993008,200,-0.0011245371253568621,1.7592380816249862,6.883550268895833
10,56,1.9962831019503213,682.5571994621,879.606418380966,200,-0.0011321624122672912,1.766227229069636,6.887307913566255
10,57,1.994666256953003,685.908896224693,885.0898254909175,200,-0.0011205402310641192,1.7564084469779517,6.889998834760754
10,58,2.093188467335982,685.1617487994852,883.7245762266049,200,-0.001178444240202855,1.8451744450489662,7.227816594932308
10,59,1.9955180556604517,684.6401982214471,883.8153770057082,200,-0.0011241585294815579,1.7596319547409083,6.890642136065848
10,60,1.9974046379643893,683.4142371790839,882.2381288338955,200,-0.0011294101162167241,1.7645872103483504,6.89364197812937
10,61,1.9950758825019739,684.7608038018869,883.9462151997742,200,-0.0011239599067560345,1.7592806638621377,6.888274492740049
10,62,1.997364222332588,685.2726215141089,883.878518380125,200,-0.0011240796883094171,1.7603777879180997,6.897444826428903
10,63,1.9972890846113636,683.703431211966,882.6154662959489,200,-0.0011284122383183712,1.7637524917651755,6.8940004596027284
11,0,4.184147225060081,689.3902696784588,888.6843607557961,200,-0.002328999916580943,3.667346633342331,14.468277931677559
11,1,4.18123711249439,687.7484775031907,885.1180526568004,200,-0.002337196203022013,3.6725760115594657,14.45388596007693
11,2,3.990773420200998,685.8974040710211,882.2733309366419,200,-0.002242611521984242,3.5146412709181813,13.784226085092538
11,3,3.9982478794790826,686.4125146630033,882.4066030123638,200,-0.002243075230413538,3.5182673923538186,13.813482824667718
11,4,3.9982704059654552,684.5706434398054,880.9649266321134,200,-0.002254877286603703,3.5275793548808068,13.804132455733026
11,5,4.134536648185987,683.0987825844505,880.522319344925,200,-0.0023394042158934934,3.65384814273986,14.26853468269546
11,6,3.994047965190887,684.0097348752201,879.7524144268012,200,-0.0022560656090113845,3.5266486325563466,13.786950230589758
11,7,3.986759122839127,684.147424842819,880.1159881783345,200,-0.0022505399889161644,3.519105901373142,13.760769722815457
11,8,3.9873053303112798,683.5097848000745,881.9129129877914,200,-0.0022530716280373306,3.521365521261129,13.763133233238937
11,9,3.986988895842345,684.1120279333198,881.7311113624991,200,-0.0022490747135052694,3.518077211392085,13.764563567235225
