acquisition_order,variant,baseline_method,no_slip_correction_applied_to_pixels,distance_nm,predicted_force_pN
20,lower_plus_10nm,linear_drift_corrected,False,225.0,1.2899720874931704
20,lower_plus_10nm,linear_drift_corrected,False,230.0,1.29148895052686
20,lower_plus_10nm,linear_drift_corrected,False,235.0,1.2929175312279335
20,lower_plus_10nm,linear_drift_corrected,False,240.0,1.2942628257607063
20,lower_plus_10nm,linear_drift_corrected,False,245.0,1.2955300597557566
20,lower_plus_10nm,linear_drift_corrected,False,250.0,1.2967242945300164
20,upper_200nm,linear_drift_corrected,False,25.0,761.0841982056334
20,upper_200nm,linear_drift_corrected,False,30.0,522.0837043521706
20,upper_200nm,linear_drift_corrected,False,35.0,355.62889970605465
20,upper_200nm,linear_drift_corrected,False,40.0,241.01410635129875
20,upper_200nm,linear_drift_corrected,False,45.0,162.59375269714312
20,upper_200nm,linear_drift_corrected,False,50.0,109.0601169334087
20,upper_200nm,linear_drift_corrected,False,55.0,72.90595835369602
20,upper_200nm,linear_drift_corrected,False,60.0,48.48387297424743
20,upper_200nm,linear_drift_corrected,False,65.0,32.02826975986853
20,upper_200nm,linear_drift_corrected,False,70.0,21.046411144727678
20,upper_200nm,linear_drift_corrected,False,75.0,13.676800021683775
20,upper_200nm,linear_drift_corrected,False,80.0,8.754773292539008
20,upper_200nm,linear_drift_corrected,False,85.0,5.48164549182059
20,upper_200nm,linear_drift_corrected,False,90.0,3.2961733275295204
20,upper_200nm,linear_drift_corrected,False,95.0,1.845915601515997
20,upper_200nm,linear_drift_corrected,False,100.0,0.8835711022994925
20,upper_200nm,linear_drift_corrected,False,105.0,0.24418643645009008
20,upper_200nm,linear_drift_corrected,False,110.0,-0.17682959619342653
20,upper_200nm,linear_drift_corrected,False,115.0,-0.45489622662637086
20,upper_200nm,linear_drift_corrected,False,120.0,-0.6377725205310498
20,upper_200nm,linear_drift_corrected,False,125.0,-0.7566450925900529
20,upper_200nm,linear_drift_corrected,False,130.0,-0.8339142284908483
20,upper_200nm,linear_drift_corrected,False,135.0,-0.883391332485648
20,upper_200nm,linear_drift_corrected,False,140.0,-0.9144857563240832
20,upper_200nm,linear_drift_corrected,False,145.0,-0.9336442671397257
20,upper_200nm,linear_drift_corrected,False,150.0,-0.9448836853789283
20,upper_200nm,linear_drift_corrected,False,155.0,-0.9510197161261845
20,upper_200nm,linear_drift_corrected,False,160.0,-0.9538864187598741
20,upper_200nm,linear_drift_corrected,False,165.0,-0.9546353419279265
20,upper_200nm,linear_drift_corrected,False,170.0,-0.9540953343120799
20,upper_200nm,linear_drift_corrected,False,175.0,-0.9527723035985937
20,upper_200nm,linear_drift_corrected,False,180.0,-0.9509934592476201
20,upper_200nm,linear_drift_corrected,False,185.0,-0.9489854003143463
20,upper_200nm,linear_drift_corrected,False,190.0,-0.9468809510570202
20,upper_200nm,linear_drift_corrected,False,195.0,-0.9447665722029064
20,upper_200nm,linear_drift_corrected,False,200.0,-0.9426962559133919
20,common_80_250nm,linear_drift_corrected,False,80.0,5.600582710675609
20,common_80_250nm,linear_drift_corrected,False,85.0,3.7444312821381587
20,common_80_250nm,linear_drift_corrected,False,90.0,2.7147516692692424
20,common_80_250nm,linear_drift_corrected,False,95.0,2.147455711480883
20,common_80_250nm,linear_drift_corrected,False,100.0,1.8376399980076246
20,common_80_250nm,linear_drift_corrected,False,105.0,1.6702095116059597
20,common_80_250nm,linear_drift_corrected,False,110.0,1.581785582496542
20,common_80_250nm,linear_drift_corrected,False,115.0,1.537036513100528
20,common_80_250nm,linear_drift_corrected,False,120.0,1.5161445475767894
20,common_80_250nm,linear_drift_corrected,False,125.0,1.5080821746139228
20,common_80_250nm,linear_drift_corrected,False,130.0,1.506819682555135
20,common_80_250nm,linear_drift_corrected,False,135.0,1.509039220976887
20,common_80_250nm,linear_drift_corrected,False,140.0,1.5129109916119718
20,common_80_250nm,linear_drift_corrected,False,145.0,1.5174498583750304
20,common_80_250nm,linear_drift_corrected,False,150.0,1.5221420767728218
20,common_80_250nm,linear_drift_corrected,False,155.0,1.526727054259872
20,common_80_250nm,linear_drift_corrected,False,160.0,1.5310795651267444
20,common_80_250nm,linear_drift_corrected,False,165.0,1.5351494787673312
20,common_80_250nm,linear_drift_corrected,False,170.0,1.538926001525433
20,common_80_250nm,linear_drift_corrected,False,175.0,1.5424176355170467
20,common_80_250nm,linear_drift_corrected,False,180.0,1.5456414971172572
20,common_80_250nm,linear_drift_corrected,False,185.0,1.5486182386184995
20,common_80_250nm,linear_drift_corrected,False,190.0,1.5513690960459614
20,common_80_250nm,linear_drift_corrected,False,195.0,1.5539144457896217
20,common_80_250nm,linear_drift_corrected,False,200.0,1.5562731583565457
20,common_80_250nm,linear_drift_corrected,False,205.0,1.5584624366486037
20,common_80_250nm,linear_drift_corrected,False,210.0,1.560497792720721
20,common_80_250nm,linear_drift_corrected,False,215.0,1.5623930361986744
20,common_80_250nm,linear_drift_corrected,False,220.0,1.5641608576193993
20,common_80_250nm,linear_drift_corrected,False,225.0,1.5658122445534408
20,common_80_250nm,linear_drift_corrected,False,230.0,1.5673571666763761
20,common_80_250nm,linear_drift_corrected,False,235.0,1.568804562910537
20,common_80_250nm,linear_drift_corrected,False,240.0,1.5701624612154743
20,common_80_250nm,linear_drift_corrected,False,245.0,1.5714380846487
20,common_80_250nm,linear_drift_corrected,False,250.0,1.5726379445365652
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,25.0,751.694094748907
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,30.0,510.0768778466861
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,35.0,344.46102826249347
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,40.0,231.1376245944479
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,45.0,154.65296915931856
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,50.0,102.91655116490637
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,55.0,68.41428046676445
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,60.0,45.28114146281136
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,65.0,29.961450558048906
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,70.0,19.760993926567036
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,75.0,13.032449957690336
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,80.0,8.575016350620105
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,85.0,5.641738849273884
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,90.0,3.706561657658546
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,95.0,2.4356116893729545
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,100.0,1.600763050545703
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,105.0,1.0540101912610451
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,110.0,0.697004491817299
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,115.0,0.4644537560627244
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,120.0,0.3141135884163172
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,125.0,0.21727516328395044
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,130.0,0.1558457576489441
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,135.0,0.11723933705016748
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,140.0,0.09373248780845371
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,145.0,0.0798274148617738
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,150.0,0.07224321882623985
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,155.0,0.06859333637265275
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,160.0,0.0674902095190047
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,165.0,0.06791519993245632
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,170.0,0.06928124607874295
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,175.0,0.07116810032077436
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,180.0,0.07333160118936716
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,185.0,0.07560449749349868
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,190.0,0.07789047169927067
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,195.0,0.080127970611268
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,200.0,0.08228336948995363
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,205.0,0.08433830159747058
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,210.0,0.08628491420424599
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,215.0,0.08812172092106466
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,220.0,0.08985081529742965
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,225.0,0.09147668770861159
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,230.0,0.09300473177707899
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,235.0,0.09444102273983611
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,240.0,0.09579156889792158
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,245.0,0.09706236068198917
20,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,250.0,0.09825901940781066
21,primary,linear_drift_corrected,False,25.0,829.1999099739811
21,primary,linear_drift_corrected,False,30.0,576.9659906747461
21,primary,linear_drift_corrected,False,35.0,399.796636760068
21,primary,linear_drift_corrected,False,40.0,276.66474246645396
21,primary,linear_drift_corrected,False,45.0,191.2915100610031
21,primary,linear_drift_corrected,False,50.0,132.37474012400975
21,primary,linear_drift_corrected,False,55.0,91.92446599026549
21,primary,linear_drift_corrected,False,60.0,64.36380086584478
21,primary,linear_drift_corrected,False,65.0,45.60136589965051
21,primary,linear_drift_corrected,False,70.0,32.84675459744123
21,primary,linear_drift_corrected,False,75.0,24.19982432183586
21,primary,linear_drift_corrected,False,80.0,18.3667689292435
21,primary,linear_drift_corrected,False,85.0,14.432351455055622
21,primary,linear_drift_corrected,False,90.0,11.776516642516677
21,primary,linear_drift_corrected,False,95.0,9.986851627162975
21,primary,linear_drift_corrected,False,100.0,8.785601829473134
21,primary,linear_drift_corrected,False,105.0,7.980292565645152
21,primary,linear_drift_corrected,False,110.0,7.43977905794906
21,primary,linear_drift_corrected,False,115.0,7.07794642027417
21,primary,linear_drift_corrected,False,120.0,6.836942114147089
21,primary,linear_drift_corrected,False,125.0,6.677208004207167
21,primary,linear_drift_corrected,False,130.0,6.571497696883439
21,primary,linear_drift_corrected,False,135.0,6.5020864565553085
21,primary,linear_drift_corrected,False,140.0,6.45706924796744
21,primary,linear_drift_corrected,False,145.0,6.428402586838838
21,primary,linear_drift_corrected,False,150.0,6.410482378231665
21,primary,linear_drift_corrected,False,155.0,6.399699492435373
21,primary,linear_drift_corrected,False,160.0,6.393633665469142
21,primary,linear_drift_corrected,False,165.0,6.39067325559976
21,primary,linear_drift_corrected,False,170.0,6.389685266532557
21,primary,linear_drift_corrected,False,175.0,6.389951602055274
21,primary,linear_drift_corrected,False,180.0,6.390994780229656
21,primary,linear_drift_corrected,False,185.0,6.392504775733588
21,primary,linear_drift_corrected,False,190.0,6.394263760019446
21,primary,linear_drift_corrected,False,195.0,6.396138896543941
21,primary,linear_drift_corrected,False,200.0,6.398045104694317
21,primary,linear_drift_corrected,False,205.0,6.399930337800903
21,primary,linear_drift_corrected,False,210.0,6.401760426733871
21,primary,linear_drift_corrected,False,215.0,6.403517196746269
21,primary,linear_drift_corrected,False,220.0,6.40519148217554
21,primary,linear_drift_corrected,False,225.0,6.406780014580516
21,primary,linear_drift_corrected,False,230.0,6.408282547526939
21,primary,linear_drift_corrected,False,235.0,6.40970133394421
21,primary,linear_drift_corrected,False,240.0,6.411039932406379
21,primary,linear_drift_corrected,False,245.0,6.412302582302339
21,primary,linear_drift_corrected,False,250.0,6.413493700178834
21,constant_baseline,far_constant_referenced,False,25.0,884.8163926085684
21,constant_baseline,far_constant_referenced,False,30.0,674.9072970322446
21,constant_baseline,far_constant_referenced,False,35.0,518.8307294722002
21,constant_baseline,far_constant_referenced,False,40.0,404.1725498123372
21,constant_baseline,far_constant_referenced,False,45.0,320.3444643491201
21,constant_baseline,far_constant_referenced,False,50.0,259.2218912441811
21,constant_baseline,far_constant_referenced,False,55.0,214.9760975735084
21,constant_baseline,far_constant_referenced,False,60.0,183.15788403934897
21,constant_baseline,far_constant_referenced,False,65.0,160.23546639886405
21,constant_baseline,far_constant_referenced,False,70.0,143.78458432742815
21,constant_baseline,far_constant_referenced,False,75.0,132.08904357475743
21,constant_baseline,far_constant_referenced,False,80.0,123.72378824066698
21,constant_baseline,far_constant_referenced,False,85.0,117.75590992094101
21,constant_baseline,far_constant_referenced,False,90.0,113.52702731471122
21,constant_baseline,far_constant_referenced,False,95.0,110.52209319875786
21,constant_baseline,far_constant_referenced,False,100.0,108.38553407143523
21,constant_baseline,far_constant_referenced,False,105.0,106.87333457519128
21,constant_baseline,far_constant_referenced,False,110.0,105.80453355221965
21,constant_baseline,far_constant_referenced,False,115.0,105.04656780765727
21,constant_baseline,far_constant_referenced,False,120.0,104.51060190940407
21,constant_baseline,far_constant_referenced,False,125.0,104.13401526305087
21,constant_baseline,far_constant_referenced,False,130.0,103.86792988433967
21,constant_baseline,far_constant_referenced,False,135.0,103.68047339651775
21,constant_baseline,far_constant_referenced,False,140.0,103.54960357545188
21,constant_baseline,far_constant_referenced,False,145.0,103.45796958791948
21,constant_baseline,far_constant_referenced,False,150.0,103.39406370017582
21,constant_baseline,far_constant_referenced,False,155.0,103.34997900120277
21,constant_baseline,far_constant_referenced,False,160.0,103.31976692625054
21,constant_baseline,far_constant_referenced,False,165.0,103.29922680199951
21,constant_baseline,far_constant_referenced,False,170.0,103.28553463182644
21,constant_baseline,far_constant_referenced,False,175.0,103.27666559982956
21,constant_baseline,far_constant_referenced,False,180.0,103.2710948255796
21,constant_baseline,far_constant_referenced,False,185.0,103.26782130139345
21,constant_baseline,far_constant_referenced,False,190.0,103.26616197184804
21,constant_baseline,far_constant_referenced,False,195.0,103.2655705823121
21,constant_baseline,far_constant_referenced,False,200.0,103.26570032586866
