source,timestamp,block,nominal_speed_um_per_s,point_index,row,column,distance_nm,force_linear_drift_corrected_pN
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,4,0,4,100.0,84.20460274918224
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,5,0,5,100.0,96.42466729424537
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,6,0,6,100.0,74.26673600582254
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,7,0,7,100.0,53.19143850811861
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,8,1,7,100.0,78.36599025212433
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,9,1,6,100.0,70.99166308870073
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,10,1,5,100.0,84.44537702172696
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,11,1,4,100.0,75.86425246561895
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,12,1,3,100.0,69.43982574628401
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,13,1,2,100.0,60.00228165447501
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,14,1,1,100.0,82.17940424430867
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,15,1,0,100.0,60.29100182304266
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,16,2,0,100.0,67.71255437818485
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,17,2,1,100.0,58.36581826033914
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,18,2,2,100.0,77.80222546577953
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,19,2,3,100.0,88.39848737907197
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,20,2,4,100.0,58.13420970032023
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,21,2,5,100.0,68.67296011725522
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,22,2,6,100.0,70.13959718844795
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,23,2,7,100.0,55.92370103366528
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,24,3,7,100.0,58.66388686764733
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,25,3,6,100.0,40.19800286764452
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,26,3,5,100.0,73.86782239550088
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,27,3,4,100.0,50.75568935255947
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,28,3,3,100.0,61.53911224750864
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,29,3,2,100.0,67.30999805788
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,30,3,1,100.0,57.783665576856926
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,31,3,0,100.0,82.52421456070394
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,32,4,0,100.0,61.01587537324715
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,33,4,1,100.0,66.835315145552
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,34,4,2,100.0,77.4195515358325
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,35,4,3,100.0,70.08372174121436
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,36,4,4,100.0,24.453173479806516
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,37,4,5,100.0,85.66899528435624
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,38,4,6,100.0,66.19374020445845
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,39,4,7,100.0,71.98701474187004
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,40,5,7,100.0,69.77902701667043
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,41,5,6,100.0,52.08615922471134
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,42,5,5,100.0,63.08153819835606
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,43,5,4,100.0,58.810637064547926
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,44,5,3,100.0,51.711594095167015
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,45,5,2,100.0,47.794276756454515
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,46,5,1,100.0,55.65502630708155
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,47,5,0,100.0,72.31266075920507
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,48,6,0,100.0,58.28425018889326
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,49,6,1,100.0,62.32945661242328
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,50,6,2,100.0,56.949914144408524
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,51,6,3,100.0,68.00738486072221
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,52,6,4,100.0,53.707970934818384
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,53,6,5,100.0,55.40954708353249
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,54,6,6,100.0,28.457972189213706
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,55,6,7,100.0,65.59103953401687
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,56,7,7,100.0,63.863510638848325
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,57,7,6,100.0,85.31846297194767
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,58,7,5,100.0,66.11415773461394
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,59,7,4,100.0,52.329191189685176
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,60,7,3,100.0,49.41922119078014
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,61,7,2,100.0,43.086843141295795
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,62,7,1,100.0,42.92014634743031
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,63,7,0,100.0,53.867216054476756
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,0,0,0,200.0,-1.8532934300327393
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,1,0,1,200.0,7.13688339420179
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,2,0,2,200.0,-5.846152099410909
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,3,0,3,200.0,5.268829446978683
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,4,0,4,200.0,3.46099254076929
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,5,0,5,200.0,11.4653884424287
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,6,0,6,200.0,7.991400982175278
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,7,0,7,200.0,-2.9883724804903733
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,8,1,7,200.0,4.1290228118234635
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,9,1,6,200.0,0.5111164259224389
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,10,1,5,200.0,12.344858483724767
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,11,1,4,200.0,12.054230196871135
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,12,1,3,200.0,7.146508806682993
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,13,1,2,200.0,2.359954151142958
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,14,1,1,200.0,9.778313670762097
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,15,1,0,200.0,4.210451662439304
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,16,2,0,200.0,-2.7280556391297717
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,17,2,1,200.0,2.1874371704751576
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,18,2,2,200.0,4.895791882691927
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,19,2,3,200.0,12.886946252734143
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,20,2,4,200.0,5.293720219966312
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,21,2,5,200.0,4.656298299302647
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,22,2,6,200.0,2.5324510039880823
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,23,2,7,200.0,-2.721431531415544
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,24,3,7,200.0,-0.5336321071097809
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,25,3,6,200.0,-5.608874483753253
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,26,3,5,200.0,3.1577328978800185
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,27,3,4,200.0,-0.12952757172318075
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,28,3,3,200.0,-1.1138901723031949
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,29,3,2,200.0,1.8790376992728282
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,30,3,1,200.0,-1.081532093155095
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,31,3,0,200.0,13.089979380158086
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,32,4,0,200.0,0.017800887443075286
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,33,4,1,200.0,3.4184958999911172
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,34,4,2,200.0,9.336567098367349
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,35,4,3,200.0,6.098365511390279
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,36,4,4,200.0,-0.5202497051020007
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,37,4,5,200.0,9.55671447210526
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,38,4,6,200.0,2.4573603186573814
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,39,4,7,200.0,4.341258370381072
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,40,5,7,200.0,3.374738209137092
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,41,5,6,200.0,-9.352661434029251
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,42,5,5,200.0,-0.26430447166803284
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,43,5,4,200.0,-1.720457857684882
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,44,5,3,200.0,0.23008210821278924
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,45,5,2,200.0,1.7930210528303063
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,46,5,1,200.0,8.547059994783552
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,47,5,0,200.0,6.564364233735033
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,48,6,0,200.0,-4.9037452810003375
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,49,6,1,200.0,2.2775108347179867
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,50,6,2,200.0,1.6387348632425522
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,51,6,3,200.0,5.350992662193229
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,52,6,4,200.0,-3.3358658415347784
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,53,6,5,200.0,0.8287308877136793
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,54,6,6,200.0,-1.4283716651096219
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,55,6,7,200.0,2.6384557057923947
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,56,7,7,200.0,1.55253927661018
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,57,7,6,200.0,7.953698809496716
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,58,7,5,200.0,0.7544721769151385
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,59,7,4,200.0,7.055276383374726
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,60,7,3,200.0,5.442067774285961
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,61,7,2,200.0,-1.9791971816172356
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,62,7,1,200.0,7.022526391973692
27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,2026-08-27T16:12:38.424000,3,0.1,63,7,0,200.0,5.1408071083128215
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,0,0,0,20.0,2190.6176440205586
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,1,0,1,20.0,2509.049856732453
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,2,0,2,20.0,2534.246421107742
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,3,0,3,20.0,2455.566759212574
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,4,0,4,20.0,2382.0595602089797
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,5,0,5,20.0,2468.352588350155
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,6,0,6,20.0,2447.885883076113
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,7,0,7,20.0,2242.2103680842583
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,8,1,7,20.0,2713.139376011655
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,9,1,6,20.0,2441.2251224629945
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,10,1,5,20.0,2669.146803673567
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,11,1,4,20.0,2640.9963480094793
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,12,1,3,20.0,2497.6882596929527
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,13,1,2,20.0,2539.7472778735605
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,14,1,1,20.0,2470.4226831638184
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,15,1,0,20.0,2222.6663637497923
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,16,2,0,20.0,2573.3521182479426
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,17,2,1,20.0,2541.6557854200482
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,18,2,2,20.0,2545.8223737117
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,19,2,3,20.0,2655.0033549418317
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,20,2,4,20.0,2349.687544685835
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,21,2,5,20.0,2694.5369481730377
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,22,2,6,20.0,2667.12806747514
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,23,2,7,20.0,2600.75510822631
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,24,3,7,20.0,2499.4147832307613
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,25,3,6,20.0,2386.0640680672163
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,26,3,5,20.0,2606.9098909033073
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,27,3,4,20.0,2249.4524823072666
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,28,3,3,20.0,1783.2183704615445
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,29,3,2,20.0,2518.6471168657354
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,30,3,1,20.0,2309.1910913881857
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,31,3,0,20.0,2493.5741016175875
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,32,4,0,20.0,2046.2688112623086
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,33,4,1,20.0,2425.9436509604966
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,34,4,2,20.0,2615.605799722061
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,35,4,3,20.0,2549.725151769327
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,36,4,4,20.0,1244.0824461507768
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,37,4,5,20.0,2637.710872614992
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,38,4,6,20.0,2538.1921263612785
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,39,4,7,20.0,2637.7038800480173
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,40,5,7,20.0,2399.843581040603
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,41,5,6,20.0,2543.0290215344166
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,42,5,5,20.0,2494.570450213151
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,43,5,4,20.0,2662.8377975528883
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,44,5,3,20.0,2238.864214317772
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,45,5,2,20.0,1501.9428589675467
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,46,5,1,20.0,1928.229108635277
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,47,5,0,20.0,2589.1500481335047
27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,2026-08-27T16:18:55.666000,3,0.1,48,6,0,20.0,2579.0305435916302
