acquisition_order,instrument_scan_number,block,position_in_block,source,map_midpoint_time,speed_um_per_s,point_index,acquisition_line,position_within_line,physical_row,physical_column,declared_approach_points,actual_approach_points,point_count_fraction,approach_duration_s,approach_sample_rate_Hz,approach_travel_span_nm,approach_largest_backward_step_nm,approach_direction_valid,raw_saturation_fraction,raw_min_encoder,raw_max_encoder,baseline_start_nm,baseline_stop_nm,baseline_points,baseline_raw_V,baseline_raw_mad_V,baseline_slope_mV_per_100nm,baseline_line_r2,baseline_line_inliers,baseline_75_200nm_raw_V,baseline_125_275nm_raw_V,initial_0_5nm_minus_baseline_V,terminal_contact_window_nm,terminal_contact_points,terminal_contact_slope_V_per_nm,terminal_contact_invOLS_nm_per_V,terminal_contact_r2,terminal_contact_inliers,terminal_contact_amplitude_V,terminal_contact_InvOLS_30nm_nm_per_V,terminal_contact_R2_30nm,terminal_contact_InvOLS_50nm_nm_per_V,terminal_contact_R2_50nm,force_contact_valid,calibration_accepted,qc_state,qc_reason,retract_present,retract_points,retract_travel_span_nm,contact_plane_m,contact_coordinate_mad_nm,terminal_reconstructed_distance_nm,reconstructed_max_precontact_distance_nm,force_scale_pN_per_V,baseline_75_200_force_shift_pN,baseline_125_275_force_shift_pN
6,14,1,6,16-09-26/map-data-2026.09.16-10.21.26.762.jpk-force-map,2026-09-16T10:24:14.823000+02:00,0.09999999999999999,52,7,5,6,4,10000,9954,0.9954,4.977,1999.9999999999998,497.7064714383385,-0.3165268783518229,True,0.0,-157817648.0,83419584.0,100.0,250.0,3000,-0.739271124840051,0.005332573920360335,-0.6740452893567374,0.0030746458429725676,3000,-0.7388755058577977,-0.7391035579317686,-0.008536223126698772,40.0,797,0.017475678556865507,57.222384627070134,0.9994840432404714,797,0.8692991226138584,57.45320143452083,0.9992667761688401,57.29997029161913,0.9996708574854362,True,True,pass_force,,True,500,496.83533010963833,1.1273392711675664e-05,0.32143296265513743,0.0,425.4240597935584,10155.936273821224,-4.017881172478171,-1.701798842116753
6,14,1,6,16-09-26/map-data-2026.09.16-10.21.26.762.jpk-force-map,2026-09-16T10:24:14.823000+02:00,0.09999999999999999,53,7,6,6,5,10000,10000,1.0,5.0,2000.0,500.0309283023728,-0.3165268783518229,True,0.0,-158764807.0,80483408.0,100.0,250.0,3000,-0.7432095186914924,0.005845647462053323,-0.12515884487182793,9.298104431132437e-05,3000,-0.7431814967810837,-0.7434667329084312,0.001712551434534193,40.0,799,0.017467763827346362,57.24831237038292,0.9994452895648448,799,0.8727509986996301,57.292755368700625,0.9992001136936012,57.178275964218116,0.9996254033498889,True,True,pass_force,,True,500,496.953912286814,1.1267643233531367e-05,0.30822968485862584,0.0,430.67269906279574,10155.936273821224,-0.28458873638186655,2.61225119595134
6,14,1,6,16-09-26/map-data-2026.09.16-10.21.26.762.jpk-force-map,2026-09-16T10:24:14.823000+02:00,0.09999999999999999,54,7,7,6,6,10000,10000,1.0,5.0,2000.0,499.988904803021,-0.2819803021299663,True,0.0,-152165701.0,79562340.0,100.0,250.0,3002,-0.7472598861613126,0.005267044027096894,0.11279129906167885,8.797764374679495e-05,3002,-0.7471940474647053,-0.7474798509272773,0.004525380010861224,40.0,800,0.017341641064162278,57.66466946813762,0.9995945720798421,800,0.8673401780474789,57.71866150059538,0.9993759708831159,57.647299359122925,0.999757917511995,True,True,pass_force,,True,500,496.79984891802314,1.1254275701148876e-05,0.2518504748600826,8.470329472543003e-13,431.0600865347245,10155.936273821224,-0.6686536070947477,2.2339481456240313
6,14,1,6,16-09-26/map-data-2026.09.16-10.21.26.762.jpk-force-map,2026-09-16T10:24:14.823000+02:00,0.09999999999999999,55,7,8,6,7,10000,10000,1.0,5.0,2000.0,500.07154987863714,-0.2712436228806894,True,0.0,-142109980.0,78931720.0,100.0,250.0,2999,-0.7513960324922526,0.0053546989695803186,-1.9973020157557753,0.02622237287680318,2995,-0.7509752421809891,-0.7512490871069636,0.0040065102321122925,40.0,798,0.017354421727949078,57.622202322622634,0.9995534961364049,798,0.861044828940085,57.55705656912673,0.9993201484139058,57.68992126478901,0.999728219957405,True,True,pass_force,,True,500,496.86894207046856,1.1236056938102625e-05,0.3038792501627362,8.470329472543003e-13,432.31873558750453,10155.936273821224,-4.273519585833698,-1.492367968727519
6,14,1,6,16-09-26/map-data-2026.09.16-10.21.26.762.jpk-force-map,2026-09-16T10:24:14.823000+02:00,0.09999999999999999,56,8,1,7,7,10000,10000,1.0,5.0,2000.0,500.0608131993896,-0.2759053020874944,True,0.0,-145802811.0,109076764.0,100.0,250.0,3001,-0.754696521847864,0.00528274926609787,0.6511592961588764,0.002848330901373819,2998,-0.7546831922511402,-0.7545237154319189,0.00040552788129899486,40.0,800,0.01751879325824379,57.08155723165645,0.999666862806601,800,0.87322282137056,56.94833567471895,0.9993530749729508,57.04771974640785,0.9998060442817244,True,True,pass_force,,True,500,496.8908827366612,1.123687885426357e-05,0.31853760177316526,8.470329472543003e-13,421.3021828107581,10155.936273821224,-0.13537453488196194,-1.7550109480456917
6,14,1,6,16-09-26/map-data-2026.09.16-10.21.26.762.jpk-force-map,2026-09-16T10:24:14.823000+02:00,0.09999999999999999,57,8,2,7,6,10000,9882,0.9882,4.941,2000.0,494.05709467774795,-0.3286540829386695,True,0.0,-157068858.0,84667963.0,100.0,250.0,3001,-0.7579733110525719,0.0050871862611594956,-2.6520204903939284,0.04836797503400525,2994,-0.7572972449197204,-0.7580762907390072,-0.007363274236107831,40.0,801,0.017639309002409058,56.69156313682281,0.9996347292801956,801,0.8813142175274342,56.68460575469768,0.9992857744398581,56.702779159060746,0.9997514432163443,True,True,pass_force,,True,500,496.75363104716035,1.1234740909913699e-05,0.4536402630194312,0.0,420.59039458361536,10155.936273821224,-6.866084562128976,1.0458551329344403
6,14,1,6,16-09-26/map-data-2026.09.16-10.21.26.762.jpk-force-map,2026-09-16T10:24:14.823000+02:00,0.09999999999999999,58,8,3,7,5,10000,9648,0.9648,4.824,2000.0,482.3946788844974,-0.3081267375817447,True,0.0,-157977597.0,83391076.0,100.0,250.0,3000,-0.7617576984200217,0.005601608086694166,-0.6494479019275494,0.002604956699026939,3000,-0.7614000130282781,-0.7613942034043357,-0.01758163517961253,40.0,799,0.017835104196967492,56.06919864084844,0.9996232461078194,799,0.8932207595203092,56.10039930860966,0.999292811808533,56.080290822647804,0.9997642332578647,True,True,pass_force,,True,500,496.8329935711592,1.1251947038821212e-05,0.6530286594061435,0.0,408.9047598812984,10155.936273821224,-3.632630044625127,-3.6916322151586574
6,14,1,6,16-09-26/map-data-2026.09.16-10.21.26.762.jpk-force-map,2026-09-16T10:24:14.823000+02:00,0.09999999999999999,59,8,4,7,4,10000,9893,0.9893,4.9465,1999.9999999999998,494.629455422778,-0.2689070844032315,True,0.0,-159978780.0,81512814.0,100.0,250.0,3000,-0.7649535005214139,0.005137674749362453,0.0677810351328525,3.326599204933611e-05,3000,-0.7648424335269726,-0.7651825788046881,-0.013083704181825362,40.0,800,0.017760175028331392,56.30575140193042,0.9995752127244312,799,0.8834313874382749,56.07779735310335,0.9993928352099662,56.52153653528574,0.9996989504640076,True,True,pass_force,,True,500,496.8992828774313,1.1256393421795445e-05,0.49462254714574755,8.470329472543003e-13,422.0322004834926,10155.936273821224,-1.1279893176706997,2.3265044466494573
6,14,1,6,16-09-26/map-data-2026.09.16-10.21.26.762.jpk-force-map,2026-09-16T10:24:14.823000+02:00,0.09999999999999999,60,8,5,7,3,10000,10000,1.0,5.0,2000.0,499.94456756069144,-0.33380586533769474,True,0.0,-141882939.0,81768364.0,100.0,250.0,3000,-0.7686218094332715,0.0051856398439534546,0.08606913053438221,4.9645873591463996e-05,2996,-0.7681374553284093,-0.7686350194446293,0.00034834382792248153,40.0,802,0.017286676490161815,57.84801957560318,0.999617516858149,802,0.8677192775628972,58.062173055711526,0.9993821030573631,57.785115530541816,0.9997461445589947,True,True,pass_force,,True,500,497.03840379771543,1.1250743267861555e-05,0.23527160624521457,0.0,428.96401701040907,10155.936273821224,-4.919069422944736,0.1341600335261629
6,14,1,6,16-09-26/map-data-2026.09.16-10.21.26.762.jpk-force-map,2026-09-16T10:24:14.823000+02:00,0.09999999999999999,61,8,6,7,2,10000,10000,1.0,5.0,2000.0,500.08414439091814,-0.2931842890733378,True,0.0,-142171912.0,78272551.0,100.0,250.0,3001,-0.7735355165001163,0.0050669166484190835,-0.28063057512256073,0.0005298168536341796,3001,-0.7735443991898588,-0.7733056428351056,0.0031289371954814627,40.0,798,0.017321500451931586,57.73171918766923,0.9994405321485192,798,0.8550542000315279,57.62063360914395,0.9989823068490739,58.074908555087156,0.9996167282067646,True,True,pass_force,,True,500,496.70228418939666,1.1243181441183398e-05,0.34871353591062776,-8.470329472543003e-13,429.9658298967696,10155.936273821224,0.09021203096524698,-2.3345822928784448
6,14,1,6,16-09-26/map-data-2026.09.16-10.21.26.762.jpk-force-map,2026-09-16T10:24:14.823000+02:00,0.09999999999999999,62,8,7,7,1,10000,10000,1.0,5.0,2000.0,500.00946634162415,-0.30392096832091653,True,0.0,-146294085.0,80063076.0,100.0,250.0,2999,-0.7767070538964355,0.00554824161035191,-0.8798221140392077,0.005339044612809096,2999,-0.7768430669544302,-0.777001856853061,-7.541108799535845e-05,40.0,798,0.017451839365581374,57.300550334665935,0.9995087084327305,798,0.8688709263530695,57.050667214315126,0.9992307043327354,57.36866733197125,0.9997093483508189,True,True,pass_force,,True,500,496.8208549688241,1.1228400966506124e-05,0.3179936247845491,-8.470329472543003e-13,429.01275927009664,10155.936273821224,1.3813399494018306,2.994000040823061
6,14,1,6,16-09-26/map-data-2026.09.16-10.21.26.762.jpk-force-map,2026-09-16T10:24:14.823000+02:00,0.09999999999999999,63,8,8,7,0,10000,10000,1.0,5.0,2000.0,499.9543696245473,-0.32679624990527145,True,0.0,-152068134.0,78914476.0,100.0,250.0,3000,-0.7808732745563909,0.004770178753850467,-1.1706225445651286,0.011658952236251463,3000,-0.7802834350345179,-0.781092894471533,0.000402566057699838,40.0,800,0.017403857345793992,57.4585265858704,0.9995186904809973,800,0.8539837663911832,56.76492077735903,0.9994227863161207,57.965375679769934,0.999555259676858,True,True,pass_force,,True,500,496.88715567284606,1.1213974013478e-05,0.2808088436317193,0.0,429.7791925418813,10155.936273821224,-5.990372595923065,2.2304458626449635
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,0,1,1,0,0,5000,5000,1.0,2.5,2000.0,499.9385039583971,-0.2595723282415179,True,0.0,-142020933.0,104437634.0,100.0,250.0,1500,-0.7740564359164169,0.0053307143606887075,-0.1710874975443454,0.00020064572273148507,1500,-0.7746884195461037,-0.7737209628111396,-0.00041418252452973814,40.0,400,0.01680211741660085,59.51630828457244,0.9996306946266779,400,0.8434555597644352,59.565582090734694,0.9993707728739658,59.526715585278474,0.9997792395528545,True,True,pass_force,,True,500,497.17940534652774,1.1182553582041903e-05,0.332561537934262,0.0,420.5478383441399,10155.936273821224,6.4183854691968625,-3.407043478777918
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,1,1,2,0,1,5000,23,0.0046,0.0115,2000.0,2.019133972625903,-0.12791693333739818,True,0.0,-469882870.0,-267771325.0,100.0,250.0,0,nan,nan,nan,nan,0,nan,nan,nan,40.0,23,0.513127063050583,1.948835039132251,0.9571376328160214,23,nan,1.948835039132251,0.9571376328160214,1.948835039132251,0.9571376328160214,False,False,hard_fail,premature_trigger_under_50nm_travel,True,500,496.9282331590564,,,,,,,
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,2,1,3,0,2,5000,5000,1.0,2.5,2000.0,499.84231835736006,-0.19047917579607088,True,0.0,-142741788.0,75249744.0,100.0,250.0,1502,-0.7785226962596057,0.005067254750177621,0.816125577842272,0.004212608487410896,1501,-0.7783940919321913,-0.7781693437515874,0.0050542754929668865,40.0,402,0.01706808469634727,58.588881985921326,0.9996555552527676,402,0.8438249839894297,58.65363789854089,0.9994530515884941,58.65049028021453,0.9997863833960575,True,True,pass_force,,True,500,496.7004149586133,1.1226729122630479e-05,0.22274142659548452,0.0,430.0942932161991,10155.936273821224,-1.3060973537577787,-3.5886255536284284
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,3,1,4,0,3,5000,4876,0.9752,2.438,1999.9999999999998,487.4978270903698,-0.2768399174775027,True,0.0,-171408790.0,69031852.0,100.0,250.0,1500,-0.7805605838538594,0.005215537110426184,1.0641306188520145,0.008768313987624676,1500,-0.7807611813526463,-0.780110517376372,-0.06100911089271199,40.0,400,0.01651904202720385,60.53619806482617,0.9996036709010301,400,0.8032199036819355,61.09442108249404,0.9993358069080126,60.65817655841114,0.9997236889676855,True,True,pass_force,,True,500,496.87268053203354,1.1238517199983399e-05,0.45006499733346733,8.470329472543003e-13,413.14587670590146,10155.936273821224,2.037255414367379,-4.570846464344764
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,4,1,5,0,4,5000,5000,1.0,2.5,2000.0,500.14810855646266,-0.2609742513272906,True,0.0,-159403701.0,70504569.0,100.0,250.0,1499,-0.7830280304258633,0.005365501733082993,2.146000774854827,0.03342401462326272,1499,-0.7840705561790551,-0.7828147902509434,-0.03876220585354162,40.0,399,0.016793490721273212,59.54688138382371,0.9995351035375197,399,0.8344412538119503,59.91847227495786,0.9990794801390339,59.397194941796094,0.9997203806209799,True,True,pass_force,,True,500,496.9104982621245,1.1237431391067468e-05,0.3558777647853814,0.0,426.4687026913782,10155.936273821224,10.587825113232862,-2.1656536275057143
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,5,1,6,0,5,5000,5000,1.0,2.5,2000.0,499.76903083340204,-0.21708152119380486,True,0.0,-144272340.0,69035334.0,100.0,250.0,1499,-0.7837586636393151,0.004575794981874588,0.833029806367262,0.0066863860879987635,1499,-0.7843006578905777,-0.7836412196857068,-0.0011751181135086775,40.0,402,0.01645068037275476,60.78775937171432,0.9995149670949852,402,0.8081838477267104,60.26197617925358,0.9992795174810281,61.236683301046725,0.9995751202532128,True,True,pass_force,,True,500,496.9399044536973,1.1223166954035094e-05,0.57521740110773,-8.470329472543003e-13,430.58146837603846,10155.936273821224,5.5044590765999715,-1.1927533085920574
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,6,1,7,0,6,5000,5000,1.0,2.5,2000.0,499.93989448373475,-0.2567684820681393,True,0.0,-155106956.0,66870188.0,100.0,250.0,1499,-0.7868392994711625,0.0047896072353867565,0.21236033959203623,0.00035205471547572476,1497,-0.786875522712833,-0.786720604042794,-0.02701491819548618,40.0,401,0.017396586876836505,57.48253994187196,0.9997655184709922,401,0.8322779489793383,57.43603452630155,0.9996328602865655,57.864093760511466,0.9997729339520794,True,True,pass_force,,True,500,496.9188984028946,1.1219813697641043e-05,0.23162872461052975,0.0,428.941070595728,10155.936273821224,0.36788093403701466,-1.2054632065044926
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,7,1,8,0,7,5000,4974,0.9948,2.487,2000.0,497.1784707311378,-0.2819803021299663,True,0.0,-173363524.0,67858799.0,100.0,250.0,1499,-0.7886858143261397,0.004576809287150037,-0.00039601588456386844,1.4235811418572553e-09,1496,-0.7888521269786067,-0.7882996537120187,-0.05630305964230142,40.0,400,0.01711955448667022,58.41273502640673,0.9996529084486502,400,0.8643737935180738,58.430894100801176,0.9993752589880986,58.276434438093915,0.999768623019198,True,True,pass_force,,True,500,496.79751237954565,1.1222764133124758e-05,0.20180923792887806,-8.470329472543003e-13,424.0928682101784,10155.936273821224,1.6890606999852988,-3.92182258847255
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,8,2,1,1,7,5000,5000,1.0,2.5,2000.0,499.9879815853792,-0.27544939213981934,True,0.0,-145246574.0,99039557.0,100.0,250.0,1499,-0.7911301392066848,0.0042535675132698274,0.06644714224852523,3.875851189694135e-05,1498,-0.7910971058351253,-0.7904844839105064,0.014292998680507929,40.0,401,0.017526776184191642,57.05555827785116,0.999651731177569,401,0.8837875905276913,56.94607779475335,0.9994759551328445,57.064902043293216,0.9997793646175644,True,True,pass_force,,True,500,496.82738587881255,1.122884760131499e-05,0.34705891845837866,0.0,424.6127297908332,10155.936273821224,-0.33548481646851763,-6.557234042843383
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,9,2,2,1,6,5000,4826,0.9652,2.413,2000.0000000000002,482.386734653675,-0.23342589278971104,True,0.0,-169562150.0,71732222.0,100.0,250.0,1500,-0.7914707322342591,0.004650441253040647,1.3607525814345032,0.01638980217442121,1500,-0.792031295589908,-0.7911269465555189,-0.045831019202791756,40.0,401,0.016481430496560714,60.67434499746101,0.9990988764351822,391,0.7946611261990026,59.36516422336817,0.9993696669934816,62.34597136806288,0.99864302367258,True,True,pass_force,,True,500,496.71161894555837,1.1238156969317235e-05,0.3969546801815522,0.0,407.7905765726411,10155.936273821224,5.693045717409745,-3.491465445138574
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,10,2,3,1,5,5000,4864,0.9728,2.432,2000.0,486.1514338353202,-0.2548992512865311,True,0.0,-171103884.0,71318895.0,100.0,250.0,1500,-0.7922840656809207,0.0038779611987462283,0.8955112267904376,0.008999779318980994,1485,-0.7933222613314421,-0.7919657961820137,-0.05790580390031952,40.0,401,0.016406843851102738,60.9501747609299,0.9995052592101685,401,0.7989878471064278,59.99994746434385,0.9995970135629063,61.64173009650568,0.9995673760864795,True,True,pass_force,,True,500,496.7018168817008,1.125160938837839e-05,0.5873734288702955,0.0,411.67472300290245,10155.936273821224,10.543848866454054,-3.2323247488005964
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,11,2,4,1,4,5000,4933,0.9866,2.4665,2000.0,493.1112525042575,-0.23529512357134763,True,0.0,-169469785.0,71835318.0,100.0,250.0,1500,-0.7976790537868277,0.00506556424138518,-0.11003154475253524,8.324309758667159e-05,1500,-0.7983316561584528,-0.7972324024449081,-0.04703791365098975,40.0,400,0.01655212135623309,60.41521678569777,0.9995325452444237,400,0.8214473081809825,59.98532516652224,0.9993214249890988,60.872615153945645,0.9996319981907891,True,True,pass_force,,True,500,496.81385675113984,1.1258989848780046e-05,0.5115808387454168,0.0,417.9757195631064,10155.936273821224,6.627788098369332,-4.53616256515187
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,12,2,5,1,3,5000,5000,1.0,2.5,2000.0,499.95482553449494,-0.2390335851346208,True,0.0,-146316695.0,70486956.0,100.0,250.0,1500,-0.7972588308107887,0.004764950546170374,-0.41999122693629237,0.0014309054191642412,1496,-0.7972384428964174,-0.7968487503424175,-0.006560422585826675,40.0,400,0.017128869722530513,58.380968283309834,0.9994268217106955,400,0.8415716842162833,58.849284684443376,0.9990400858470982,58.53925883627443,0.9996000125541091,True,True,pass_force,,True,500,496.7382212909578,1.1253741363330354e-05,0.27728753471365725,0.0,429.3609203559836,10155.936273821224,-0.20705835911116338,-4.164751103916769
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,13,2,6,1,2,5000,5000,1.0,2.5,2000.0,500.08322117327634,-0.2656359305340743,True,0.0,-147669235.0,68529846.0,100.0,250.0,1500,-0.7990149001943179,0.004719690265647345,1.992316335313126,0.03160324491175026,1495,-0.7995408310717694,-0.7987688519132952,-0.005918410471728031,40.0,400,0.01729717990292749,57.81289236812258,0.9995318656774878,400,0.8643466810126577,57.47890867203412,0.9992040712473775,57.897620195232854,0.9996836129314417,True,True,pass_force,,True,500,496.8245934303891,1.124834026173126e-05,0.2782838482999408,0.0,430.0845235236063,10155.936273821224,5.34132047583296,-2.498850662349836
7,15,2,1,16-09-26/map-data-2026.09.16-10.27.21.498.jpk-force-map,2026-09-16T10:28:49.604000+02:00,0.19999999999999998,14,2,7,1,1,5000,5000,1.0,2.5,2000.0,499.91982304832374,-0.26984169979320427,True,0.0,-147611358.0,69563636.0,100.0,250.0,1502,-0.8003139532438579,0.005981432426814549,1.2100798099626302,0.00715839895924697,1500,-0.8013600053748184,-0.8002951560929595,-0.005413782475750306,40.0,402,0.0171083155277655,58.45110808115947,0.9997881654868106,402,0.8586298942490197,58.232210445335824,0.9997198432971995,58.51449953188724,0.9998626574040687,True,True,pass_force,,True,500,496.9613778121941,1.1231985620169136e-05,0.16967091688247726,0.0,430.38833113745,10155.936273821224,10.623638781130134,-0.1909026666531882
